idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
14,-335.00967,20,0,0,999938,0,0,203.11163,0,0,1305085.6,-3306.721681,-1358.745728,4665.467412,-48304.05394,-16710.9571,196200.5618,144.18704,13.593503,7872,8077,8077,7899,7899,7881,7881,7845,7845,7843,7843,7463,7463,7814,7814,8384,8384,8196,8196,7480,   
15,-82.4289,20,0,0,126473,0,0,387.64404,0,0,675971,-786.8373338,-363.3662497,1150.203584,-16218.30744,-4917.203283,47758.76739,196.75511,48.212788,1248,1247,1248,1236,1247,1248,1236,4218,4218,4206,4206,5942,5942,5920,5920,5937,5937,5964,5964,4117,   
16,-538.4205,20,0,0,1274028,0,0,392.63586,0,0,3494307.5,-5537.723997,-2939.265019,8476.989018,-110663.2425,-50297.34358,443284.5897,205.53313,46.23185,3235,6511,6511,3227,3227,5868,5868,5865,5865,5817,5817,3684,3684,5819,5819,5799,5799,3484,3484,5547,   
17,-232.11511,20,0,0,582789,0,0,486.41794,0,0,4364858,-2203.669571,-1270.891781,3474.561352,-48411.49984,-29009.55872,173321.4394,208.56677,28.872017,5550,5559,5559,5562,5562,3497,3497,3290,3290,3496,3496,3676,3676,3666,3666,3624,3624,3276,3276,4750,   
18,-791.589,20,0,0,2071928,0,0,325.0379,0,0,9695029,-6790.733984,-4114.686837,10905.42082,-147571.9094,-88641.0852,787187.7843,186.42491,33.692726,6385,6386,6386,5788,5788,5791,5791,5797,5797,5865,5865,5801,5801,5862,5862,5835,5835,5812,5812,5869,   
19,-473.887,20,0,0,849364,0,0,377.36752,0,0,4081934.2,-3823.009399,-1390.991334,5214.00073,-81773.1829,-17642.93175,304216.5953,172.5584,21.9166,6571,4529,4529,6574,6574,6609,6609,6568,6568,2113,2113,6633,6633,6611,6611,6596,6596,6605,6605,6576,   
20,-777.55206,20,0,0,1555363,0,0,214.18784,0,0,2795410.8,-6237.88596,-2162.641789,8400.527751,-114984.8446,-29823.50208,341971.1363,147.88057,20.444918,5726,4018,4018,1214,1214,4069,4069,2854,4069,5234,2854,2877,2877,5724,5724,4069,5234,5279,5279,6676,   
21,-861.4036,20,0,0,2338953,0,0,307.90884,0,0,11295814,-8858.467734,-2626.739927,11485.20767,-152670.3334,-28302.02906,732113.2566,177.23438,37.041706,1475,5082,5082,990,990,2338,2338,2319,2338,2499,2319,2461,2461,2500,2500,2323,2323,2338,2499,2299,   
22,-415.32547,20,0,0,867723,0,0,432.51495,0,0,2548280,-3169.873302,-1650.141712,4820.015012,-68670.60395,-31641.8158,278378.8275,165.34166,43.94746,3727,3737,3737,4800,4800,3731,3731,3730,3730,3782,3782,3777,3777,3626,3626,5533,5533,5556,5556,5563,   
23,-443.1273,20,0,0,601079,0,0,391.406,0,0,5882531.5,-4471.902056,-1992.19789,6464.099945,-72118.18516,-23784.6037,302403.1376,162.74825,32.43987,7156,7164,7164,3101,3101,7190,7190,3084,3084,3087,3087,3034,3034,3113,3113,1159,1159,3127,3127,6536,   
24,-1633.1765,20,0,0,2093733,0,0,303.44656,0,0,5411563.5,-16283.60413,-3244.748248,19528.35238,-285354.9935,-36188.77864,1036242.709,174.72392,17.6346,917,632,632,333,333,724,724,419,419,683,683,487,487,813,813,684,684,875,875,321,   
25,-173.67027,20,0,0,1410296,0,0,269.916,0,0,6765154,-2133.43215,-1261.420258,3394.852409,-33173.83488,-18085.35641,170799.8681,191.0162,20.193682,8004,7683,7683,8150,8150,7741,7741,7600,7600,7568,7568,7551,7551,7536,7536,7584,7584,8403,8403,7595,   
26,-429.35077,20,0,0,704726,0,0,493.20892,0,0,1758129.5,-5237.254463,-1980.013216,7217.267676,-102869.2432,-25970.0085,337189.9144,239.59254,26.085522,750,4357,4357,4388,4388,4487,4487,4424,4424,4492,4492,3348,3348,4398,4398,3362,3362,4363,4363,739,   
27,-785.427,20,0,0,931913,0,0,191.20174,0,0,2159829.2,-6095.723668,-2201.140258,8296.863922,-101632.7619,-30041.66874,374509.4377,129.3981,29.221724,2887,5262,5262,6348,6348,2049,2049,6343,6343,1935,1935,1914,1914,2190,2190,1946,1946,2027,2027,2103,   
28,-1452.6095,20,0,0,4099117,0,0,374.03006,0,0,8352460.5,-16811.47792,-3656.793236,20468.27114,-277783.3398,-38948.89252,1137745.023,191.23058,25.53803,3312,3331,3331,4925,4925,621,621,499,499,226,226,192,192,834,834,562,562,84,84,620,   
29,-128.8194,20,0,0,1747426,0,0,340.42148,0,0,8644547,-1673.0274,-1034.252495,2707.279897,-22120.11503,-13118.63345,136560.8455,171.71416,22.489079,3948,3901,3901,3140,3140,3145,3145,3152,3152,4138,4138,3159,3159,3902,3902,3939,3939,3900,3900,3162,   
30,-88.42271,20,0,0,499269,0,0,378.50732,0,0,3059353.5,-603.6412428,-468.3160649,1071.957308,-13790.28054,-7803.373867,57708.1108,155.95859,41.08992,8248,8249,8249,8247,8249,8246,8247,8248,8246,8234,8234,8235,8235,8244,8244,8241,8241,8403,   ,,
31,-810.6288,20,0,0,2380156,0,0,201.47633,0,0,5569963,-7651.072094,-3325.199797,10976.27188,-135424.5381,-57317.60237,705608.9481,167.0611,15.977724,6377,1955,1955,2071,2071,2037,2037,2036,2036,1948,1948,6663,6663,2056,2056,2069,2069,6386,6386,1970,   
