#NOTE: 1 is the baseline and 2 is the scenario
Ck1_road,7989509.754631064
Ck1_bus,3103695.248302431
Ck1_rail,8967228.99664851
Ck2_road,7788414.944550432
Ck2_bus,3039448.5557669443
Ck2_rail,9232570.498077156
CkDiff_road,-201094.81008063164
CkDiff_bus,-64246.69253548654
CkDiff_rail,265341.5014286451
C1,20060433.999582008
C2,20060433.998394534
CDiff,-0.0011874735355377197
CBark1_road,12.55297728942357
CBark1_bus,26.78535232452876
CBark1_rail,28.943377678828128
CBark2_road,12.54986660064535
CBark2_bus,26.77901547835777
CBark2_rail,30.442835146349367
CBarkDiff_road,-0.003110688778219739
CBarkDiff_bus,-0.006336846170988508
CBarkDiff_rail,1.499457467521239
CBarkPCTDiff_road,-0.0002478048598750059
CBarkPCTDiff_bus,-0.00023657878732420197
CBarkPCTDiff_rail,0.051806581946311034
CBar1,68.28170729278045
CBar2,69.77171722535249
CBarDiff,1.4900099325720362
CBarPCTDiff,0.02182150962018458
Pk1_road,7989509.755033558
Pk1_bus,3103695.248430772
Pk1_rail,8967228.997047044
Pk2_road,7788414.944948603
Pk2_bus,3039448.55589236
Pk2_rail,9232570.498424634
PkDiff_road,-201094.81008495484
PkDiff_bus,-64246.69253841229
PkDiff_rail,265341.50137759
PkPCTDiff_road,-0.025169856005027205
PkPCTDiff_bus,-0.020700064727970764
PkPCTDiff_rail,0.029590133302603107
Pk1PCT_road,0.398272029151009
Pk1PCT_bus,0.1547172532933063
Pk1PCT_rail,0.4470107175556847
Pk2PCT_road,0.3882475795264481
Pk2PCT_bus,0.151514596135601
Pk2PCT_rail,0.4602378242758497
alpha,7.618764340590734E-06
alphak_road,7.560410856737791E-07
alphak_bus,4.278630732674112E-07
alphak_rail,7.569075580762418E-06
nPlus_road,0
nPlus_bus,0
nPlus_rail,0
nZero_road,71166096
nZero_bus,71166096
nZero_rail,31629321
nMinus_road,0
nMinus_bus,0
nMinus_rail,39536775
Rho_road,0
Rho_bus,0
Rho_rail,0.5556880626598533
RhoPlus_road,0
RhoPlus_bus,0
RhoPlus_rail,0
RhoMinus_road,0
RhoMinus_bus,0
RhoMinus_rail,0.5556880626598533
d,1091459823.920785
delta,5400409.899467628
t,2732487.4232206843
that,20154897.810539227
chik_road,0
chik_bus,0
chik_rail,22887385.236157954
chi,22887385.236157954
