idx,score,depth,combs,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
0,-475.63858,20,5.341396860079246E+26,0,0,537573,0,0,219.09866,0,0,2223095.5,-3921.9480190085865,-1115.0217900256018,5036.969810045807,-86683.53553130433,-12051.443086336969,380092.61512597563,182.24666,33.02156,   912,6326,   6326,6447,   6447,6314,   6314,6454,   6314,6447,   6454,6314,   
1,-160.76697,20,6.142984880830709E+26,0,0,242417,0,0,358.59326,0,0,1315186.8,-1933.0969956872777,-583.7084586761563,2516.8054559127527,-43183.980719804684,-6386.783785081715,186800.9797558774,268.61227,27.771734,   815,6326,   6326,6447,   6447,6314,   6314,6454,   6314,6447,   6314,6448,   6454,6314,   6448,6696,   6696,6448,   
2,-23.53982,20,1.3882881847770935E+23,0,0,17492,0,0,273.07602,0,0,174593.75,-145.37110558140827,-69.45055061121072,214.82165610381128,-3369.4728852248327,-1018.0248272959363,10136.60435555381,143.13928,21.946827,   5066,5205,   5205,5154,   5154,5107,   5107,5155,   5155,5107,   
3,-675.7255,20,3.927404583715786E+32,0,0,1121513,0,0,137.90558,0,0,5061787.5,-3753.35810695007,-943.9254524902242,4697.283561017623,-83012.93564795397,-12108.836327127616,363074.8817971403,122.85008,33.593838,   4766,3435,   3435,6739,   6739,4451,   4451,6739,   
4,-13.509618,20,6.958180331081721E+21,0,0,75255,0,0,211.41248,0,0,718976.56,-129.99558495980608,-72.57031273735936,202.5658975800624,-1923.0346741803269,-853.5950349092628,7823.994384723266,142.3456,24.376024,   4146,3909,   3909,4139,   3909,4183,   4139,3909,   4183,4168,   4168,4183,   
5,-53.896595,20,1.201406812961796E+27,0,0,54105,0,0,768.145,0,0,224133.14,-518.387124071393,-150.5652553321646,668.9523801609532,-10257.594155822833,-1762.3291482723098,21664.82148764189,190.31989,29.57337,   705,4980,   4980,4406,   4406,5004,   5004,4483,   4483,5005,   5005,4489,   4489,5008,   5008,4489,   
6,-5.9362607,20,1.627488734223529E+17,0,0,359,0,0,182.81644,0,0,3070.0142,-50.648733316285416,-44.03326642813887,94.68199976212856,-700.8938511938894,-496.2725817762684,2803.5066228388037,118.06992,26.42707,   8028,8029,   8028,8009,   8029,8028,   8009,8012,   8012,8009,   
7,-238.22217,20,1.740247678722599E+21,0,0,290094,0,0,298.3421,0,0,4750330.5,-1817.3864343106347,-869.9221284970538,2687.3085624554014,-35082.70172324221,-11513.357712187128,151728.1738943676,147.26884,26.608948,   7183,3106,   3106,7030,   7030,5976,   5976,7026,   7026,5977,   5977,7026,   
8,-3.3291397,20,232464103200000,0,0,15174,0,0,342.0384,0,0,77036.91,-20.702520032624392,-20.781645911275533,41.484165941799965,-335.31476859859663,-327.4141546350215,1897.2024589350272,100.721146,25.846865,   7388,7390,   7390,7397,   7397,7395,   7395,7397,   
9,-56.53458,20,3.900091892240454E+26,0,0,24167,0,0,268.39587,0,0,282173.47,-351.1361236442267,-185.70282002171606,536.8389436202559,-9535.605560190763,-4106.701063281782,24017.919503958692,168.66855,20.442999,   5699,4053,   4053,5689,   4053,4084,   4053,5696,   5689,4053,   4084,4053,   
10,-4.850173,20,3.7941206635971315E+21,0,0,408,0,0,166.04396,0,0,2976.9377,-47.12207217964508,-23.99907428675679,71.12114646091749,-559.6073064907949,-183.53506472287071,2592.1643038213024,115.37883,19.8248,   4097,3186,   3186,4095,   3186,4097,   4095,3186,   
11,-17.458183,20,1.8023625441861552E+28,0,0,11300,0,0,211.48001,0,0,43081.215,-208.30989206004904,-45.71648624988521,254.0263783318232,-4408.647747452664,-669.5514151334273,11429.65941472459,252.52615,16.778788,   2289,5650,   5650,2351,   5650,2324,   5650,2352,   5650,2318,   2351,5650,   2324,5650,   2352,5650,   2318,5650,   
