score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
-34.30214,20,0,0,19517496,0,0,602963700,-5166.5961865088675,-1907.2465940398754,7073.842784152288,-98096.57522005061,-33395.56718367463,1153657.0031515344,2859.7803,278.9664,   4973,4325,   1411,646,   2708,7290,   163,3471,   4797,918,   3985,6545,   2132,6166,   4228,3172,   68,7687,   6428,5688,   
-7.665714,20,0,0,19389546,0,0,567204600,-1411.9092217554278,-558.1543302759654,1970.063551270895,-23387.72221990889,-6147.2198106379665,463871.1475470829,3050.9517,287.8082,   4478,4202,   5885,5867,   6413,769,   5171,4700,   8046,6487,   1799,6156,   2645,7696,   7775,1343,   7830,6516,   3063,664,   
-64.44495,20,0,0,9997267,0,0,129620136,-7514.420569870237,-2038.5412978450274,9552.961865685498,-129652.28657605745,-20932.69631010921,1396598.2685110338,2011.8302,265.72464,   3148,7936,   3157,4331,   6620,1443,   683,802,   1900,1805,   3703,2241,   4354,399,   2544,770,   6876,3979,   2668,1938,   
-16.429949,20,0,0,18313728,0,0,805672640,-2525.0010972362525,-860.5491219557373,3385.5502175016018,-46455.59581534815,-10366.291354714052,723040.4225291306,2827.4949,227.79964,   2119,3899,   3899,2871,   3860,6746,   7554,6264,   6826,2885,   3777,1987,   4623,5763,   2539,4978,   1044,1553,   7683,4969,   
-42.85291,20,0,0,16845785,0,0,367647170,-5377.131618011621,-1924.6891919908085,7301.820808048358,-98101.83220915477,-21607.81314509984,1130927.926567141,2289.269,230.5564,   86,4368,   2799,6240,   2783,7993,   1802,2245,   5151,7005,   2903,3851,   3847,1125,   6980,7685,   4075,4847,   5212,355,   
-7.6615605,20,0,0,15123135,0,0,430133180,-1036.0803360246534,-353.9458577390769,1390.0261946000355,-18947.5151599035,-4557.84667114761,481447.7727046774,2473.0623,265.9942,   5980,6247,   2412,7450,   6463,1715,   6054,7026,   6296,6002,   8161,5322,   4732,6134,   1852,6187,   1100,6056,   3962,7997,   
-28.17813,20,0,0,10069757,0,0,362792030,-6749.419589649871,-2539.6504926703287,9289.07007974588,-94261.22184437935,-25846.566494484432,1520902.1543815075,3345.191,351.94855,   4462,1653,   6156,8256,   8418,8362,   6576,3498,   7219,3290,   902,4633,   4777,7327,   7425,2274,   1956,3784,   8212,1067,   
-3.212541,20,0,0,21566047,0,0,868651800,-686.9302029227405,-220.93312036456413,907.8633232316603,-11709.853494317793,-2256.8834106005306,418980.77520890516,3645.044,301.09082,   1939,3211,   4385,7584,   7279,6016,   7555,6148,   7709,793,   6585,6455,   885,5651,   4328,4326,   91,2591,   7468,6537,   
-46.86052,20,0,0,9713276,0,0,237078940,-6240.079289804272,-2364.763873706683,8604.843164627813,-125639.0300852048,-31949.826156124207,1491368.6508770788,2681.1277,247.69011,   3575,2555,   8243,3006,   5100,3528,   544,5840,   7145,8013,   4230,5751,   6279,2894,   6057,1250,   5704,7007,   977,2401,   
-16.174042,20,0,0,22270520,0,0,756129340,-2521.661958620322,-814.8539614612858,3336.5159206109997,-44644.25135897212,-17096.534782732928,589308.4379742637,2760.2407,244.2004,   807,428,   4224,6425,   5140,2882,   3748,7561,   2998,3098,   2183,7801,   4752,1675,   5928,7819,   3404,1379,   2483,3751,   
-62.28479,20,0,0,6382607,0,0,229197140,-7399.299432671658,-2969.4757320056283,10368.77516149135,-122030.12187567102,-30327.929563619367,1639621.9913974921,1959.2283,296.75256,   5471,1714,   7439,8132,   4999,833,   176,6426,   8030,3077,   7058,1519,   1614,5066,   5730,3146,   6767,1817,   6301,2217,   
-13.527596,20,0,0,21701003,0,0,555605630,-1571.2250897404629,-692.7948740418005,2264.019965187846,-30005.316436662924,-10772.126859661395,444544.0274315682,2218.0818,231.4479,   8215,1419,   2841,4046,   5829,4864,   999,4603,   5402,6673,   6282,4325,   4524,5661,   5365,7528,   1425,4528,   1426,4307,   
-48.079735,20,0,0,15161347,0,0,770434500,-6892.971687794154,-1962.729538569926,8855.701227331057,-118005.13466890597,-19033.03400429273,1225616.490709772,2454.3633,292.28433,   2706,5758,   7967,8356,   4475,664,   6187,8122,   4381,2781,   1052,1587,   3513,265,   3971,4052,   7309,3392,   2302,134,   
-77.33381,20,0,0,17965533,0,0,493761950,-10991.175898218266,-3220.422684267111,14211.598581922637,-167979.5447260064,-37015.37352155379,3491139.7388236965,2172.136,227.6411,   8270,4008,   1023,1356,   5231,2733,   5430,4388,   8136,6638,   1721,2238,   390,1994,   7947,2457,   1887,2920,   8007,5164,   
-44.58746,20,0,0,19016654,0,0,448638370,-5547.944845365963,-1733.1741861821226,7281.119030623377,-90978.58736994604,-19103.93575701253,1528931.0973125172,2040.4524,186.12547,   7113,1312,   222,2620,   5621,4694,   811,4258,   1689,1313,   218,6468,   2225,1292,   4472,7133,   4734,6610,   3125,1741,   
-17.019098,20,0,0,20899661,0,0,785423600,-3076.0529834914396,-1033.1099974201773,4109.1629810033255,-49583.34694373978,-12237.31159062403,1869737.5856514075,2913.3945,256.81296,   3669,1798,   8422,6179,   1059,7250,   1196,1519,   754,1514,   2164,4388,   3821,5574,   1456,6957,   3786,6838,   4171,536,   
-81.84649,20,0,0,18054765,0,0,693054460,-10190.3618096083,-3585.813122558807,13776.174930201629,-160400.64426851753,-38973.190930677796,2417076.3191392478,1959.7743,231.08693,   1922,1172,   2699,6822,   6419,3688,   12,7534,   5957,813,   6159,3713,   8231,6265,   1495,5314,   1326,2479,   1561,6806,   
-34.256367,20,0,0,20717369,0,0,666837500,-6791.222894158229,-2533.2990851369054,9324.521983439983,-106773.10377648892,-25977.483461741074,1550301.2010884422,3116.8833,321.35773,   3498,7727,   3503,175,   7584,4265,   2647,5087,   8271,5951,   3347,6331,   2439,2588,   8255,2497,   7535,1599,   8195,5806,   
-2.8969674,20,0,0,18427123,0,0,686574300,-354.715079328849,-214.70354730750407,569.4186265426769,-7204.701774716369,-4279.323212416553,181105.76515723544,2486.9805,237.34181,   7237,2098,   3998,8377,   3790,6887,   4593,5992,   4079,4578,   5631,1307,   5277,5800,   5474,2630,   6105,2523,   7674,2153,   
-10.265087,20,0,0,18614451,0,0,754661300,-1699.3311246166277,-516.3046499387818,2215.635774543652,-35165.95102131131,-7497.571519479647,461225.14447989716,3425.782,284.65067,   1041,3361,   7698,6,   5902,8263,   1274,5642,   6445,7433,   6214,8163,   2719,4190,   8005,1400,   3729,3562,   4820,696,   
-90.57042,20,0,0,15806734,0,0,153876780,-8164.237528862108,-2668.592074706807,10832.829604164946,-142200.6692626955,-30503.21698901253,2703010.9346423703,1570.0564,187.42355,   8108,5091,   1008,3692,   319,2039,   1053,5074,   5550,5624,   4828,5012,   2360,6041,   4765,3876,   2835,3991,   2475,3963,   
-2.8317704,20,0,0,20207059,0,0,457740350,-513.6305403712055,-307.9245749710339,821.555114347098,-6906.539461653415,-3112.9997176474153,255931.91254331227,2438.9475,246.23285,   5613,7386,   7982,5081,   6799,5903,   7023,1087,   6231,4074,   7337,2542,   6138,6977,   2481,4386,   2352,4005,   8122,3862,   
-43.40221,20,0,0,14058734,0,0,376152000,-7361.276365476892,-2917.587489179284,10278.86385722157,-118656.11366247518,-48773.164015514696,2234730.2115273,2733.8728,286.14877,   7209,4635,   92,821,   2605,1202,   5802,5114,   7860,4129,   7000,8173,   1087,857,   3519,721,   5545,4363,   5329,2852,   
-66.02831,20,0,0,15571734,0,0,700608060,-14281.267187534411,-4774.661810564223,19055.929008296785,-200729.2280380919,-47945.255315514754,3620843.5867785322,3040.0479,302.0261,   3451,8402,   7279,1475,   6723,2285,   7309,3819,   3559,379,   1523,7265,   4305,7048,   5189,978,   7294,7160,   2475,5597,   
-31.752035,20,0,0,24611083,0,0,560061400,-5795.538137891928,-1561.6203500230342,7357.158489284363,-95149.61225147816,-17284.12901964119,2312092.3224567673,2996.646,246.3853,   100,1909,   1662,2101,   5509,7599,   1455,5281,   3458,1760,   7276,6425,   7112,5269,   410,7243,   5792,7052,   2533,320,   
-18.097462,20,0,0,27571330,0,0,622594050,-2616.17894275809,-838.4108536568506,3454.5897978115154,-45550.42070535663,-9144.428713346808,1059454.901427688,2516.951,236.70909,   2329,1983,   1554,7481,   2605,8171,   3868,2474,   4103,2541,   1862,6820,   1888,8168,   2752,1542,   6739,5177,   4402,7560,   
-14.215945,20,0,0,24037500,0,0,928980740,-2362.568821747686,-870.882985972998,3233.4518075108554,-41119.01114616783,-11297.160212910081,1450433.7554134629,2892.457,243.44455,   830,2027,   360,1799,   1538,3534,   152,7471,   6638,6381,   3621,242,   4627,2154,   3268,6552,   355,2617,   7932,5774,   
-25.476822,20,0,0,21954402,0,0,848677900,-6325.625442854769,-1818.066678146728,8143.6921220048125,-98268.40499816669,-18077.653845299377,1795129.0203789207,3857.169,323.41266,   3731,7416,   1177,916,   8333,456,   4537,7380,   2517,7304,   504,615,   2649,3409,   7926,301,   1622,8190,   5942,7507,   
-2.0791554,20,0,0,18253095,0,0,1.0398716E+09,-462.0406514789103,-186.16593282752152,648.2065843623236,-6720.83860959162,-1940.2146745250693,223679.9313555544,3232.4846,323.46585,   8018,4832,   4272,6158,   7355,1620,   2192,8169,   4899,4635,   1186,4121,   5681,7064,   3829,1849,   850,7880,   1901,1082,   
-26.555008,20,0,0,15331983,0,0,511112700,-3712.9716890158643,-1271.5553058671806,4984.526993522322,-66606.92939105428,-14709.759273354153,897359.0680454659,2508.2625,262.89948,   7433,1208,   4953,7770,   5877,3006,   6028,1218,   2664,2966,   4929,600,   5111,424,   6191,7334,   3144,3455,   1997,6712,   
-14.293247,20,0,0,21989420,0,0,777764350,-2383.9241389233734,-1023.0167269967446,3406.940867908638,-42363.47071782416,-14126.135648182659,805870.8160486576,2963.8801,270.63284,   6699,4803,   2480,6318,   6117,4818,   3370,4021,   8016,6077,   7886,2178,   6288,4860,   74,6810,   8314,4938,   280,4348,   
-44.332733,20,0,0,11772338,0,0,578847230,-4257.234598365623,-2090.306023918012,6347.54062180025,-75525.20637150428,-55619.077662053925,887598.7946269367,1703.5991,213.78265,   4028,974,   5504,1932,   8141,585,   7445,5256,   873,4930,   7140,5830,   5882,3625,   2818,2629,   7163,7071,   1652,1058,   
-3.70701,20,0,0,26929468,0,0,1.2155661E+09,-707.4282843688161,-286.15932557937003,993.5876100004898,-12747.01117529241,-4040.479810101051,370153.1805340294,3438.6233,270.7,   8072,2006,   1637,5023,   3516,2751,   2748,251,   350,7816,   7456,6642,   3174,6084,   2683,5724,   7734,547,   6612,5532,   
-6.9934487,20,0,0,16635030,0,0,661511230,-1136.0283889521495,-602.0865173664083,1738.1149043370779,-21404.05234731787,-8972.762907446093,361577.88484524156,3060.5862,263.97885,   5808,6549,   3148,3085,   7372,2055,   4731,2663,   2041,5880,   8083,1242,   3285,7657,   4712,2022,   7773,481,   6852,5390,   
-53.37248,20,0,0,6507970,0,0,102784830,-7807.543776731693,-3452.2257900053382,11259.769571192524,-131988.72180590473,-57146.38931350127,2226153.6180760534,2472.9734,235.14008,   6273,7194,   4905,1492,   5910,498,   2656,8234,   941,5529,   3330,6615,   458,4556,   3685,1522,   7294,6987,   6087,1460,   
-33.70107,20,0,0,14695136,0,0,527440450,-5540.96226510216,-1866.1872455359412,7407.149511493208,-96392.37099870137,-25276.227080004443,2242653.0556112533,2860.217,283.7481,   6455,84,   6645,2905,   8169,6213,   3356,3953,   1371,661,   6387,7253,   2130,1222,   7694,7050,   1644,1655,   5611,6873,   
-65.737946,20,0,0,19804797,0,0,571232260,-14551.752860571194,-4132.725501343279,18684.478358097207,-213674.49836418452,-41476.60780906436,5785229.988747382,3250.3982,281.75098,   7835,4933,   1722,4948,   2550,1467,   784,7165,   3972,3189,   3163,785,   2830,5392,   7371,6189,   549,1999,   1759,8132,   
-27.436,20,0,0,25695648,0,0,529163580,-5178.771231303121,-1761.5482438352742,6940.3194727740465,-84349.40713144703,-21375.228372327416,2446082.3624242023,3074.406,250.41336,   5577,7138,   6862,279,   7577,4513,   4484,7672,   5297,5071,   8314,5639,   1375,7649,   2060,1521,   6798,1696,   355,6701,   
-18.393415,20,0,0,18547168,0,0,468562400,-3632.031305826545,-1010.9297681877856,4642.961074977333,-57962.67173386511,-10090.236715809957,1452171.2939575107,3151.273,257.20435,   5428,4626,   8416,6618,   5934,5602,   4422,5174,   2287,1505,   6500,8081,   8332,5915,   1295,696,   6506,1442,   5806,6472,   
-11.349479,20,0,0,12708429,0,0,461178900,-1604.073157637823,-613.0988469865428,2217.1720049117084,-25405.796304970285,-6789.078028546743,450719.68416246306,2238.499,292.26483,   5418,1548,   1868,7336,   3311,5960,   7845,3617,   3331,5849,   7827,7288,   1643,3493,   2703,951,   7158,244,   2780,1975,   
-19.244253,20,0,0,17658794,0,0,564513900,-2824.210354225348,-1306.09880579376,4130.309161655972,-48300.135751219445,-26403.968759655345,1073115.1531914556,2509.8474,222.51378,   90,7746,   5384,3792,   7006,232,   5742,3896,   6353,1363,   3450,5355,   4326,2318,   1283,3880,   2758,1080,   3306,8410,   
-67.98105,20,0,0,24635210,0,0,749001400,-7668.324088712335,-2590.74560496058,10259.069693105996,-123895.19917729519,-29631.89223817851,2855940.2856098115,1822.4961,190.44006,   6192,805,   1843,4873,   2114,7647,   6437,4838,   3211,344,   1974,6262,   7097,3831,   6382,6108,   4599,6511,   329,3078,   
-17.487518,20,0,0,14115996,0,0,516713700,-2565.116524141156,-890.5261663954439,3455.642691504454,-46228.92106229931,-11696.211795233236,531390.4442291588,2643.538,257.59482,   217,3948,   5699,1967,   2398,2471,   2962,7761,   2210,7259,   6628,6077,   5373,2806,   4218,7720,   5902,511,   1677,7795,   
-33.815247,20,0,0,22282900,0,0,686561340,-5180.001525228019,-1381.4823648754743,6561.483891168605,-87620.94075901691,-14962.369370334038,1786304.9176072178,2591.1665,277.20752,   2231,904,   685,6008,   7825,5624,   6693,494,   4372,3610,   7717,4682,   750,228,   8192,2243,   3542,8311,   2474,8078,   
-18.66746,20,0,0,25238911,0,0,782262400,-3363.9121164001567,-1294.224699088516,4658.136821710069,-53355.223637362724,-12146.245728626394,1115008.983816641,2858.194,271.29028,   4685,7112,   2628,4388,   2152,4332,   889,4291,   8048,7097,   205,4087,   4833,970,   846,7749,   3263,8127,   2578,5210,   
-41.07605,20,0,0,16504588,0,0,398282180,-5939.156193210314,-2216.405869477474,8155.562062944034,-86837.33387122705,-22299.323010065866,1887918.6531838917,2114.0625,205.78107,   4214,2467,   3388,7035,   7977,1945,   5327,5144,   3050,1974,   4178,6026,   6472,2035,   3109,3555,   6711,4733,   3856,3492,   
-62.667286,20,0,0,15686217,0,0,678974000,-6891.354049468485,-2140.4316896217874,9031.785739162677,-117381.59275552383,-31298.08922859238,1949638.6582254337,1873.092,236.97845,   4735,2402,   882,5710,   3404,3629,   8285,8215,   7817,443,   7416,3850,   5733,5700,   3864,2218,   3723,4029,   4846,206,   
-6.149623,20,0,0,14812731,0,0,448763870,-1114.8045951921604,-485.2786412944931,1600.0832356767464,-16788.97495441472,-6629.164597906945,581417.7562494236,2730.082,263.7831,   7441,4180,   1240,6074,   2919,2615,   6050,2798,   6297,5727,   1037,6966,   4270,7521,   474,1812,   1585,6114,   3630,4348,   
-95.692085,20,0,0,13322972,0,0,439396260,-9604.15457449625,-3670.0921326281286,13274.246707598699,-165498.12211679397,-54132.3482752719,2394184.2406141055,1729.4861,209.9899,   2096,5547,   5763,2606,   2994,327,   292,772,   6607,891,   8267,2682,   8323,3649,   4487,555,   1161,3244,   2791,789,   
-53.5645,20,0,0,15553892,0,0,627506500,-7950.240781902408,-2144.000109287091,10094.240894058037,-138578.55590545968,-28714.328951051222,1628761.5789586157,2587.1345,233.60374,   6014,5486,   1918,2090,   7842,449,   8016,6648,   5225,2052,   632,6044,   398,497,   6546,1893,   6853,7070,   3079,2591,   
-20.510618,20,0,0,12190123,0,0,443769300,-2452.9868218257343,-947.3609169169347,3400.347741628385,-47573.08538912839,-12166.506202619648,889938.8527255751,2319.437,208.47627,   2322,5278,   4627,5405,   5895,6790,   7079,621,   3034,8355,   650,6777,   3323,2841,   6769,5045,   3629,3672,   3200,2545,   
-107.701935,20,0,0,15340629,0,0,313626880,-12600.908305593286,-3214.521407689638,15815.429713679552,-213894.73977339725,-34167.95188350739,2578303.4360082615,1985.9879,210.0031,   747,2080,   3982,4554,   258,2223,   2284,7825,   5539,2593,   2138,2527,   164,199,   6902,736,   859,4948,   4630,1051,   
-49.25423,20,0,0,22055222,0,0,575715300,-7039.159839616618,-2039.4375599200957,9078.59740020908,-112466.7684060115,-21020.13911654345,2438622.645412759,2283.393,208.04922,   1805,7394,   3613,5306,   1401,2291,   2721,5992,   2163,1500,   6699,3180,   3870,534,   1843,241,   1295,72,   5147,3672,   
-12.294539,20,0,0,19756328,0,0,723402560,-1792.4030388828503,-673.371177427447,2465.7742159530017,-29649.59771961065,-7019.480709663443,638386.2995605541,2411.607,248.6597,   4506,7690,   3518,440,   6216,6559,   6612,3123,   4374,6033,   4186,7117,   7478,2148,   739,1788,   6902,7111,   3153,6402,   
-0.26174188,20,0,0,17681114,0,0,856924500,-66.75228817959996,-33.18952544891596,99.94181360936416,-1051.1879120478598,-436.8716509179946,58429.31449604862,4016.1243,306.4158,   7937,4727,   5661,4038,   4330,7394,   7093,8065,   6791,6661,   7876,787,   8236,958,   4981,2551,   3876,3173,   7525,3278,   
-22.801117,20,0,0,23447612,0,0,738899000,-5361.764821964758,-2416.7330793205433,7778.49790327812,-88156.50986239633,-27766.20882706287,786019.3501102073,3866.3242,311.69534,   4114,8033,   1618,4566,   5750,8018,   4137,1721,   8231,55,   1775,2620,   5355,7180,   4170,8214,   2028,7915,   4546,7258,   
-8.985794,20,0,0,8422590,0,0,245406830,-1133.5661804261836,-607.2078404330751,1740.7740197694493,-23798.140385665884,-13224.159745875788,401977.45985457185,2648.4182,292.90527,   7902,6982,   4767,6149,   6592,3399,   7316,6520,   5603,6623,   6348,3729,   8021,8311,   2287,8339,   3109,1095,   6723,4747,   
