score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
-10.180788,20,0,0,23423066,0,0,788254660,-1668.704145813271,-2004.5298361342197,3673.2339822051595,-31029.56685659826,-77319.18844449503,989402.8975043502,3047.855,244.93987,   2702,5941,   6626,4538,   3652,7975,   5828,7571,   4340,4253,   3258,1847,   4612,1976,   111,5338,   4054,4655,   845,5596,   
-119.491356,20,0,0,20096303,0,0,493339620,-17740.670763159105,-5656.734112360611,23397.404880961098,-276620.50241105974,-53841.58633448647,4669457.792246001,2314.9834,233.06035,   2314,4186,   6778,3509,   1004,6718,   4118,1889,   3900,5548,   3503,676,   7981,6558,   1403,833,   2191,1363,   2999,73,   
-35.504833,20,0,0,15088269,0,0,572985200,-6194.797224094265,-1868.1243632245546,8062.9215866746645,-96412.62631265703,-17547.85675330583,1795839.4769245104,2715.479,257.5682,   2878,6198,   2964,1707,   3151,6514,   1687,7228,   2230,1501,   1265,4809,   7132,8127,   1117,6951,   7599,3117,   3534,5369,   
-17.542877,20,0,0,15171055,0,0,733466300,-3739.955094144891,-1208.442508716638,4948.3976034463785,-58333.104758662244,-14515.632241335124,1652278.3779941597,3325.173,265.13486,   3856,3938,   3671,7227,   750,2581,   2301,6490,   573,7713,   3147,2691,   1655,771,   2717,4552,   1222,5070,   357,2925,   
-12.050136,20,0,0,28243005,0,0,723632900,-1891.953249897323,-745.7930209329003,2637.746270651932,-34029.5230180389,-17834.555175950918,985173.3443830168,2823.995,259.49954,   5030,5326,   8095,2398,   4283,7130,   1980,8290,   5441,2887,   1670,7509,   6265,6066,   4652,7376,   2527,4173,   957,569,   
-58.853897,20,0,0,8065471,0,0,257868820,-7596.282361660689,-2759.1869286967326,10355.469291634847,-120204.88188842568,-36502.41341269429,2861886.8173398487,2042.4286,201.53687,   4213,3633,   6655,2952,   6790,7009,   3153,6360,   5409,5000,   5729,2528,   2759,608,   338,6966,   4279,1273,   2944,2055,   
-25.54222,20,0,0,15433415,0,0,358463400,-3409.872893351889,-1131.3744351363987,4541.24732886181,-55844.15305152202,-16002.364800895813,1800931.8076904537,2186.347,187.81902,   601,2447,   1048,6121,   6042,4073,   4862,4025,   4555,3777,   2025,5484,   4113,8224,   7148,1397,   7106,5142,   4043,5710,   
-13.227257,20,0,0,24673352,0,0,416604770,-2438.735188560423,-1060.198466036409,3498.9336543283066,-36666.36853916806,-14592.206171823742,1148928.2415956324,2772.031,256.528,   3977,4056,   2880,440,   5593,7578,   4749,5656,   5727,6122,   3097,1253,   1229,7337,   8404,1765,   2585,533,   5345,2716,   
-13.01923,20,0,0,21253143,0,0,983645800,-1546.6350604429877,-864.6280042206324,2411.2630623655764,-26069.058227411482,-17641.576071161002,647974.6703050056,2002.3503,266.2583,   2147,7563,   1805,1632,   2975,244,   6850,2971,   1895,7377,   8295,7572,   5665,5669,   6514,4981,   8003,607,   527,6900,   
-5.9456053,20,0,0,3491525,0,0,144264580,-994.2517937078916,-444.3959693047623,1438.6477634036648,-15556.385193069695,-5847.152394797801,229622.69499893108,2616.451,333.55527,   7760,7641,   6734,6868,   680,771,   4255,5212,   8256,5382,   7247,6572,   8232,1326,   3562,4849,   2251,1247,   5900,5349,   
-61.647045,20,0,0,13273107,0,0,320976900,-5954.1314837005875,-2992.6913912733403,8946.822871905111,-102027.66905565246,-86926.54271621983,1349715.6444207064,1655.0294,173.0425,   728,1778,   3761,6785,   6262,3960,   4024,3995,   822,3422,   2198,1978,   6,6881,   3392,2941,   828,3372,   952,2204,   
-8.433174,20,0,0,19717590,0,0,561079600,-1495.952940195545,-562.8976274528154,2058.8505674916682,-24910.718802887826,-8254.371416613707,729113.843223181,2953.896,257.07144,   4425,1637,   3150,4948,   130,1722,   7775,4338,   2107,1664,   2730,6755,   3142,3614,   6172,5981,   3880,8385,   605,5155,   
-27.520802,20,0,0,25371777,0,0,913126140,-3217.0885043408534,-1244.7742065934026,4461.862713117174,-70493.93975382042,-23930.939753236962,947722.9093492263,2561.4783,246.04405,   5182,260,   4390,4833,   3184,5268,   6566,1351,   6370,620,   4021,7314,   295,3696,   923,7526,   7063,7248,   6654,4540,   
-51.437485,20,0,0,28357051,0,0,1.0156765E+09,-9053.964102748576,-3756.903385327519,12810.86749674083,-164280.80357714725,-54769.97009511878,3252915.3559616474,3193.7954,289.82727,   4620,8121,   1887,7593,   692,3879,   7272,4827,   709,5847,   7497,879,   2766,4232,   5458,4164,   5683,6752,   1764,3297,   
-11.922506,20,0,0,8955182,0,0,295472300,-1502.818007127171,-1119.6621592042313,2622.4801660530684,-32969.463991260716,-29651.335311931176,408847.7653618074,2765.3132,269.75073,   3592,6424,   6404,1486,   6079,3851,   6460,7882,   2690,7082,   7353,5067,   1730,4501,   534,5497,   6808,5232,   4141,7740,   
-64.0566,20,0,0,12676280,0,0,321228160,-7901.304694086721,-1808.2868417545724,9709.591534188574,-135350.87175420256,-19638.511644145477,1737408.9106892669,2112.9888,200.71071,   6432,1739,   642,523,   1559,3142,   4548,4498,   6674,5195,   1842,311,   5483,3356,   947,6632,   1717,401,   1513,5276,   
-35.67762,20,0,0,21368977,0,0,735206340,-6178.219556158218,-2513.9052496256154,8692.12480345242,-93209.32339600113,-35983.77384044575,1182137.0584049197,2612.5432,241.23288,   5855,7825,   2136,2062,   6929,2429,   7584,6700,   3698,8396,   5791,450,   2611,2459,   5301,1852,   5782,5880,   8363,2937,   
-0.5400459,20,0,0,16255514,0,0,623862300,-120.18096558872668,-61.26308532550265,181.4440509112818,-2106.196501464196,-1246.2475528991176,70912.46565789454,3900.0322,321.21115,   7739,1961,   1208,5931,   5239,7042,   8020,6809,   3553,2338,   3779,6407,   3719,7300,   1885,7042,   8038,7015,   2029,7565,   
-27.949522,20,0,0,26644738,0,0,735593100,-5012.622118178884,-2129.846643660711,7142.468761041172,-83470.22868585531,-22657.030739581252,1217637.091179317,2986.4634,269.47092,   3993,6283,   800,6713,   7839,1392,   6135,3024,   6491,7531,   849,4272,   474,7012,   5973,3893,   6617,4641,   5259,8322,   
-21.385303,20,0,0,19449118,0,0,645752830,-3692.2804687777243,-918.4790474296497,4610.759517410774,-63046.66556331846,-10656.335311639341,1072613.3721962578,2948.1304,262.791,   2845,774,   3146,1359,   4617,7820,   5167,3746,   574,6694,   2250,7203,   3850,797,   7379,1455,   1161,2930,   6527,3847,   
-83.778984,20,0,0,16592964,0,0,590917100,-10029.102397006638,-3478.5146210076473,13507.617016393895,-176800.81749071018,-36048.3604687249,2651540.070692695,2110.3242,245.98688,   906,4995,   317,4458,   1489,7943,   5932,5143,   1326,6427,   425,3397,   1755,2143,   4720,3219,   3136,7876,   2096,18,   
-8.6716385,20,0,0,22175481,0,0,943363970,-1539.5885603829563,-584.5063679411296,2124.094927684385,-27185.669629473785,-6986.980352212181,584056.2092284232,3135.0095,272.55762,   4660,2388,   2449,8233,   5281,2081,   421,8112,   8068,4518,   2731,3686,   6549,1412,   7415,6285,   456,7124,   8306,5109,   
-46.169132,20,0,0,18767352,0,0,417548350,-8105.73643446947,-3073.017847301367,11178.754278980128,-125351.16286984741,-35078.34882001476,2467648.1506005833,2715.0427,294.65897,   1887,24,   2420,2582,   6269,7288,   5447,1707,   4513,4160,   6754,1721,   834,6509,   7622,6954,   2545,520,   7613,7843,   
-26.222687,20,0,0,13899694,0,0,481912160,-3541.577046614083,-1100.1844632703987,4641.761509988315,-64361.71583209931,-15468.233800382566,1380119.1765145906,2454.4287,271.67828,   7521,6256,   5510,5244,   3695,5174,   5284,343,   3163,6870,   2763,4448,   8006,5422,   6566,4636,   8404,8303,   1964,6428,   
-27.220875,20,0,0,20686679,0,0,539363400,-4848.810654221974,-1517.9590230026688,6366.769676607713,-83508.27264335156,-17416.163639076458,1983319.7541629393,3067.8027,286.90076,   5070,7149,   3599,3908,   6199,1010,   2851,40,   2225,461,   3739,8371,   7946,462,   6023,4067,   2949,5611,   7322,1094,   
-51.31947,20,0,0,17580438,0,0,391172640,-5972.465721794723,-1841.9554313142962,7814.42115169254,-97442.87493189174,-20535.83823263934,1436642.1740828468,1898.7506,205.69566,   2004,5104,   6980,6078,   1396,2306,   2151,3848,   8378,2986,   6985,2678,   6991,1184,   2773,372,   2656,1602,   7480,2685,   
-18.675861,20,0,0,21606498,0,0,513951140,-2920.2553054799687,-1292.992124154104,4213.247430113393,-50404.518269598535,-26210.72381063001,1319065.9465566182,2698.9128,241.35191,   2322,5243,   6554,2701,   3130,2827,   4937,7543,   7834,2498,   1686,2793,   980,869,   4424,8401,   169,5957,   2511,3893,   
-19.569075,20,0,0,14723850,0,0,799513340,-2953.9022900305654,-862.2776295707682,3816.1799169488495,-47902.298983821674,-8939.213695356199,626336.3619667467,2447.8572,266.30533,   7295,7439,   97,7674,   1912,1061,   1380,6762,   6125,5651,   1411,1347,   6566,4637,   7208,5196,   6985,4278,   2948,7005,   
-45.894196,20,0,0,13882767,0,0,405373700,-7345.029502422513,-2407.0853867753895,9752.114888614562,-120811.38346736888,-33582.24592810276,2699100.374420841,2632.3892,236.32704,   5804,3043,   4449,5879,   1300,4192,   1698,6122,   5196,2807,   202,5135,   7526,3587,   3825,3318,   5145,7316,   789,2069,   
-31.20586,20,0,0,22955219,0,0,572313200,-4294.096049598279,-1171.0677651812316,5465.163813094595,-74753.56004039547,-11437.232652351586,1758087.8444913593,2395.4976,214.98567,   1447,6611,   1417,2182,   1087,339,   4662,4778,   2097,7663,   1416,4326,   3008,3942,   6524,4251,   2989,2654,   6374,6156,   
-52.358883,20,0,0,27063544,0,0,893968960,-7995.662791369621,-3650.9963051105788,11646.659102034271,-150241.3834611912,-63402.047408066464,1959858.111514877,2869.4536,233.44527,   7799,3693,   1565,3317,   5449,4712,   2256,2979,   812,3889,   50,8105,   3489,878,   5558,7629,   1625,2266,   4792,960,   
-17.08365,20,0,0,14645873,0,0,379360380,-3831.4777081537036,-1412.0783521489213,5243.556058250191,-54843.52552835129,-14441.01560102237,1721350.7827657256,3210.2932,272.5946,   7965,5355,   4025,5968,   1391,4311,   2126,3584,   5498,8009,   329,2491,   941,3068,   2705,6189,   5046,6535,   5169,4811,   
-55.740295,20,0,0,29146502,0,0,700459840,-9846.820022062082,-2673.4569254563553,12520.276947163542,-148434.02016086865,-25436.226090135002,4304914.407342048,2662.957,249.3467,   6519,1683,   3966,6643,   7613,1746,   837,2130,   6819,7331,   2625,722,   6298,5413,   6626,2444,   8104,4032,   1926,1137,   
-9.175017,20,0,0,18582802,0,0,632470850,-1550.6779958489356,-650.530428408235,2201.2084270280957,-25422.42470910163,-7622.969383064808,603178.8153740193,2770.831,257.20285,   2585,7107,   5916,1238,   3560,5994,   7163,420,   6608,7804,   2583,3526,   5532,8416,   2876,6282,   1388,5818,   6791,8080,   
-8.579956,20,0,0,21145855,0,0,804485700,-1266.4263913280743,-368.88437885003674,1635.3107708805262,-26246.418945150337,-6802.5873126831475,219050.01736347913,3059.0386,249.69098,   3473,8432,   5200,6603,   5384,8042,   4629,3963,   4877,261,   6520,1013,   4609,4032,   2225,7848,   4202,2728,   3082,1618,   
-59.899113,20,0,0,20441680,0,0,603020900,-9707.341872967632,-2720.795446406076,12428.13731792227,-163477.27372836994,-26838.808607416668,3803697.77488388,2729.2104,295.14026,   3018,417,   3957,7451,   4748,7535,   3626,6317,   2537,344,   1055,2286,   5677,2281,   6099,2589,   1906,7749,   4290,3954,   
-18.699427,20,0,0,18866669,0,0,452284500,-1957.2504603162006,-595.6961595951584,2552.9466198795376,-35804.001855187336,-6811.882102177154,377429.6654428627,1914.7112,229.49907,   1365,3199,   3978,6347,   1284,1569,   7352,1500,   6191,3464,   2079,7096,   2735,5173,   5062,3056,   4475,6185,   1854,6284,   
-5.322001,20,0,0,18066110,0,0,494001860,-1022.6491606168795,-416.90976950661695,1439.5589303806717,-18091.45796966277,-5109.915390703951,491521.6010846556,3399.3713,329.01105,   4415,6748,   1426,4533,   7642,4234,   3772,2328,   6369,8072,   5942,4889,   6873,7564,   252,8255,   4874,6046,   6167,3178,   
-65.17411,20,0,0,20469958,0,0,740103900,-13068.379025396796,-3528.6959327185227,16597.074958220735,-192534.24260333861,-33941.18209551673,4926048.830619123,2954.1523,282.34125,   183,2125,   126,7508,   6701,2394,   7987,503,   5655,3042,   6550,4156,   5894,6441,   7974,3053,   1772,7881,   7140,5485,   
-13.627237,20,0,0,6118335,0,0,157467500,-1589.652342087384,-665.4827266871413,2255.135067750465,-25426.347980356997,-9163.326484086092,696626.1085754227,1865.8475,181.99176,   6233,5024,   3567,6554,   5958,5625,   222,3607,   4920,5242,   6618,6864,   18,7111,   6101,2289,   6621,2354,   6267,5247,   
-5.19228,20,0,0,12422696,0,0,323988500,-926.8937534423292,-357.9001487438373,1284.7939018332602,-15383.55359811203,-4915.86796522381,296107.47854929144,2962.7744,288.54288,   4683,3268,   5108,3326,   1522,1785,   7430,431,   8025,5635,   6482,5429,   7341,681,   5381,3594,   6994,2007,   1550,1075,   
-22.273014,20,0,0,29875937,0,0,909983600,-4760.1452769526895,-1703.5811338923797,6463.726410928899,-80878.11603604125,-22572.080846919034,2494007.5386354704,3631.2156,293.15036,   2171,4379,   4019,412,   4860,8121,   4137,7219,   340,5684,   4867,7854,   1613,1892,   802,2965,   8351,240,   5032,4172,   
-27.979208,20,0,0,25255043,0,0,774664300,-5177.216591549668,-1831.7545878984874,7008.971176048532,-78650.36423633336,-19479.510775154846,2086834.9419713991,2811.029,307.72748,   6631,8227,   4018,7721,   7196,1188,   7959,7773,   1730,2506,   3731,4613,   803,5192,   3076,303,   7685,4696,   6901,1836,   
-68.26101,20,0,0,14000339,0,0,239062340,-8034.376005974465,-2625.624566824058,10660.00057552765,-128947.84479514623,-27160.545826086753,2805927.8488770784,1889.041,192.58234,   6084,211,   91,2340,   767,7063,   3815,5448,   8314,2415,   3678,6753,   5411,5813,   2880,2380,   361,4733,   1651,3671,   
-125.52259,20,0,0,18745925,0,0,579961340,-15913.953671286208,-6211.660434068887,22125.61410709483,-293889.84338112775,-108355.72148371597,4402259.515107174,2341.3303,227.49095,   162,4800,   5488,6269,   1953,254,   7050,4856,   7252,499,   3715,3655,   1775,3195,   6524,6419,   8135,1677,   6954,133,   
-34.872795,20,0,0,12313564,0,0,367545060,-6259.145976247142,-2157.3160386646277,8416.46201595204,-102088.28263037778,-28206.48742129186,1368306.1907983872,2927.4478,324.10284,   5809,2510,   7894,7750,   7264,5413,   7638,3426,   2312,695,   8377,2951,   3044,3229,   1674,1284,   3159,2257,   386,513,   
-9.877044,20,0,0,20932413,0,0,906094000,-1941.5275765056638,-667.9235760317422,2609.4511525903445,-32559.66741593386,-7187.593185812522,991439.2307072261,3296.4993,266.11072,   12,7394,   6632,7815,   7136,22,   4978,2215,   7725,4896,   2680,7120,   6215,1518,   6298,6087,   5341,6174,   7441,4976,   
-42.856388,20,0,0,12709563,0,0,432475200,-5500.954480724485,-1514.7634469633406,7015.7179265200175,-94915.44826343119,-18269.681741165605,1423907.001706308,2214.7327,203.06586,   1051,3624,   2544,6556,   557,763,   611,6981,   1521,5240,   3260,5878,   1290,6441,   120,6850,   4313,79,   614,7241,   
-20.8923,20,0,0,12373509,0,0,604659300,-2309.3130890365383,-917.0489915835403,3226.362079877229,-41698.43231603617,-15373.071547421016,385395.33065003087,1995.8757,240.96692,   434,5423,   4137,5852,   6450,1257,   5172,1526,   5367,4023,   4378,5420,   3251,3846,   7897,4823,   4850,75,   7258,6372,   
-12.790137,20,0,0,28690680,0,0,1.00777197E+09,-2447.6802412728225,-979.3689196693783,3427.049161570507,-41030.84433361449,-17123.98974418412,1291067.262899338,3208.0066,271.34528,   7847,6433,   693,2484,   1636,5238,   5829,8209,   1397,7884,   1773,5262,   5559,200,   4541,4064,   7923,5128,   106,7735,   
-6.1439652,20,0,0,17357749,0,0,463080640,-876.1488396080108,-263.69814687005714,1139.846986442895,-14584.104170365803,-3075.2998947405513,300781.9010583145,2373.7283,237.11032,   4027,7520,   1613,5934,   861,6275,   2627,5880,   6979,3733,   1999,4238,   1256,2678,   7829,2436,   4729,1652,   4215,1212,   
-6.713397,20,0,0,21175505,0,0,755312960,-1254.8329902711112,-395.4010879458919,1650.234078441079,-19727.607865828213,-4018.698199675753,698646.2335176269,2938.5432,306.22012,   3864,5398,   129,5919,   2249,7552,   8296,3050,   7740,3833,   5336,8158,   8405,7958,   2344,326,   4819,3195,   1623,3796,   
-4.1629777,20,0,0,10710258,0,0,361993540,-830.6036312713111,-251.09437337592703,1081.6980049148665,-13215.645788711648,-2702.622641172468,365839.8572832151,3174.5654,285.67548,   2610,8385,   1230,6100,   5884,5971,   4005,2881,   806,2105,   7770,6271,   912,7329,   3871,7064,   7391,4130,   3684,1744,   
-15.445669,20,0,0,15641281,0,0,725059200,-2365.679167761249,-871.6986341716706,3237.377802751202,-39618.723222016546,-9125.06268273985,701432.743221427,2565.0376,283.8352,   6414,8012,   6575,3146,   6832,2276,   4268,1734,   333,7502,   6053,1533,   28,419,   7038,3914,   4168,2465,   34,4714,   
-7.4120655,20,0,0,14287036,0,0,450969220,-1373.6492388474271,-491.21441466106273,1864.863652433052,-23763.61742890189,-6864.595459864709,560508.9576991512,3206.0723,322.8751,   3547,5415,   2244,5635,   4498,7501,   7246,1076,   4087,3716,   1371,688,   7946,8314,   5818,3034,   1810,6519,   7703,3608,   
-53.997578,20,0,0,21270182,0,0,769804700,-7619.868615726742,-4116.355228475961,11736.223847450265,-135111.3687585507,-117851.30600432392,3774536.082502868,2502.1748,260.94894,   1702,2270,   2548,1739,   4487,6236,   6242,492,   291,8392,   2895,4925,   4096,7406,   6633,999,   5768,939,   7084,7767,   
-72.754814,20,0,0,11777421,0,0,204051460,-7438.904711801887,-2640.280603871987,10079.185318871248,-125976.09745472355,-33970.82485545807,2117680.587925302,1731.5156,170.40103,   3465,3192,   6083,5052,   6131,5364,   2023,150,   3037,4004,   2104,6085,   3198,4861,   3011,1276,   2867,504,   1147,6697,   
-96.53301,20,0,0,19265588,0,0,519218050,-9629.93014124929,-3954.8093037785166,13584.739446271502,-160123.92354912453,-47582.98040760547,2494575.5526215117,1658.7478,255.00276,   1258,6753,   784,4130,   820,4881,   5028,540,   1681,4818,   5701,870,   7870,8371,   142,6946,   4623,5931,   4044,7559,   
-10.80142,20,0,0,19141422,0,0,523251800,-1598.316129961199,-549.3414468493019,2147.6575767665845,-27419.535139678006,-7572.676599994999,619306.8103161047,2538.512,226.77821,   4213,6092,   5891,4723,   6288,5246,   1727,7670,   4394,5356,   6568,5263,   8228,387,   6509,5147,   2407,1952,   4232,1249,   
-31.19399,20,0,0,11257605,0,0,194958880,-4488.084666707539,-2825.3465964468396,7313.431262970278,-70765.0621661707,-87862.02819676015,2479790.3475459083,2268.5479,196.81516,   335,1482,   6904,6654,   6738,1234,   6650,3262,   4719,4501,   5088,5371,   4895,2024,   2483,3602,   862,4497,   6277,4010,   
-21.453732,20,0,0,21778819,0,0,551559600,-2354.873400478942,-1026.58238710248,3381.4557875271807,-39423.84076250323,-17964.177943624825,651724.2355122718,1837.6216,291.40918,   3153,5793,   4581,4760,   6686,437,   1078,7483,   1862,3430,   4538,2670,   1699,2794,   7223,2731,   7623,7673,   6420,5054,   
-56.542747,20,0,0,22737863,0,0,495588960,-7262.5384724621845,-2543.3420685333,9805.880542558129,-127020.79396345495,-43994.12606627538,923590.2498447346,2246.456,229.20738,   7032,6901,   2951,8329,   267,1196,   367,6203,   6339,2906,   4285,6345,   4111,221,   6531,2977,   5337,2144,   8403,6300,   
-11.058234,20,0,0,14967840,0,0,795407360,-1561.2466461570957,-496.20023618113737,2057.4468828885956,-29142.928688774893,-9197.951645008287,298048.31628723023,2635.4053,261.69165,   156,7602,   1399,1288,   8398,2418,   3672,2100,   3236,8188,   4415,1625,   6513,1223,   5414,4688,   2842,4688,   4493,5490,   
-2.3082993,20,0,0,22081013,0,0,864089800,-396.2697766653178,-142.49917113576916,538.7689480798088,-7588.631817326085,-2382.18509512584,75747.3758004294,3287.5425,287.94302,   69,3310,   1143,7391,   7580,6629,   6995,1477,   4699,4245,   5829,5479,   7705,120,   4898,7865,   5501,1662,   8366,6285,   
-29.328133,20,0,0,10205635,0,0,308394200,-3356.6731569313724,-1266.4406798760508,4623.113837182898,-55748.60806549875,-17407.064404386227,499743.3587604136,1900.8578,209.91733,   5959,6703,   2967,6587,   6927,2660,   8268,2887,   3243,1843,   135,648,   6087,2913,   6230,5281,   6458,2444,   2144,1769,   
-39.20164,20,0,0,10343660,0,0,504934300,-5208.928421644892,-1655.8121829433942,6864.740608264253,-101099.88386611157,-19295.25994954159,1764573.0192827138,2578.9707,287.2758,   3858,2194,   5837,7426,   2358,7372,   2355,6393,   4761,5984,   7623,1180,   4758,6643,   7966,1802,   343,2992,   464,4920,   
-2.26148,20,0,0,18479049,0,0,814053440,-486.8023917222459,-239.45776226759384,726.2601538773507,-7236.3677068810775,-2807.601084130163,293722.5477734324,3199.837,285.02832,   6796,4108,   6669,2856,   4110,5181,   7827,4792,   2325,8052,   1406,3057,   7953,6596,   2427,3765,   865,3976,   4229,7990,   
-5.0150385,20,0,0,24874304,0,0,718801800,-806.4840050143426,-336.4520509627144,1142.936055655208,-14784.946822309541,-4256.892214581646,319328.2193218313,2948.1223,262.25107,   304,1875,   6561,5695,   2655,7390,   4326,7879,   3383,4428,   4938,3466,   1979,5660,   3409,8185,   3961,2981,   3316,5613,   
-107.265175,20,0,0,9257198,0,0,152665260,-8903.154505791306,-3463.643343146331,12366.797853820648,-173400.71198062523,-53336.773602978574,2072320.5698504364,1616.5612,202.32166,   7980,5999,   4067,5145,   4577,4565,   1662,6597,   4215,4201,   937,4803,   7199,909,   4615,4921,   5983,974,   200,5156,   
-29.475328,20,0,0,19049646,0,0,958560100,-5091.077893415274,-1440.0518121408977,6531.129708305738,-83014.88619840672,-14058.342609335876,1123564.100993901,2816.4192,235.80717,   854,8384,   1409,6333,   3114,6376,   1077,2293,   3186,2677,   8239,6320,   659,7051,   10,2741,   6243,1416,   1117,6526,   
-34.768925,20,0,0,16416164,0,0,518210900,-4017.074629140842,-1972.8939434857502,5989.968580637233,-78584.5312419631,-35252.92158573496,1054608.2782011481,2260.1946,213.21773,   5727,6164,   3664,7617,   3490,134,   4702,1069,   1044,6924,   2202,2986,   2780,6596,   4758,8032,   4590,6170,   2030,6636,   
-13.761533,20,0,0,25890385,0,0,1.0673404E+09,-2438.3767177768855,-1051.130867589095,3489.5075842519536,-39602.3938785796,-11383.849936683473,761844.1986203688,2877.7605,252.3976,   3487,7805,   3411,1537,   4397,3053,   4143,147,   899,1873,   7113,4567,   8293,2110,   7864,3125,   4720,2227,   2842,2979,   
-35.905567,20,0,0,15794596,0,0,404704770,-4896.520874356359,-1641.8326330863272,6538.353507971844,-76515.48021057491,-20281.469794566186,2270899.9840314896,2131.0198,192.73108,   1673,8,   1248,4698,   475,5253,   3539,2499,   2292,414,   6587,73,   7821,2916,   3038,6358,   2753,2126,   3220,437,   
-18.823284,20,0,0,20866972,0,0,1.05501664E+09,-3679.2226274196464,-1429.2476647075473,5108.470291572053,-54133.00370238753,-15940.779679478006,1468246.8455176272,2875.8533,262.45737,   4427,4555,   170,7607,   8246,6071,   3129,670,   7167,1633,   3312,2362,   3327,7487,   4963,3479,   6556,7148,   1062,7579,   
-6.0893145,20,0,0,15636479,0,0,469507140,-899.5502551484766,-268.77104940509105,1168.321303757427,-16485.924712608256,-3605.5286789851716,375397.0396142144,2707.353,279.30533,   7949,1643,   6290,484,   3722,7040,   5181,5376,   7507,1506,   371,2593,   7443,2404,   6988,5554,   8273,2077,   4888,2840,   
-73.585434,20,0,0,23986356,0,0,545543300,-9316.332322450295,-3816.5915436665146,13132.923867167608,-157607.2280179924,-72156.26310783968,2194871.7531737415,2141.8264,205.59737,   2124,2868,   3768,659,   5537,4224,   5181,334,   6389,7994,   8238,4041,   1063,4076,   924,2783,   6701,8121,   3884,1206,   
-64.82061,20,0,0,15417227,0,0,839453400,-9036.171665349659,-2728.7146212165144,11764.88628458429,-174451.6118096373,-32675.56956997425,1986624.967695449,2691.2983,245.31142,   889,6189,   1599,5661,   1261,718,   3355,923,   498,7844,   3641,4478,   2260,6658,   5455,5081,   6311,5630,   3382,7934,   
-11.872554,20,0,0,22511355,0,0,736247600,-1963.184886437464,-641.4285693480078,2604.613455007033,-33607.25784734922,-6800.703487358516,952283.5805090425,2830.668,294.42596,   1859,4847,   7422,7948,   1704,4766,   1530,3366,   1480,4204,   7289,152,   6629,3682,   1950,4370,   1269,6543,   7834,4819,   
-18.891085,20,0,0,16174404,0,0,473657280,-3829.3779099131307,-1863.7478468833872,5693.125755620732,-61107.891486919354,-26086.38805788426,1243031.8871673155,3234.7476,304.56302,   868,4258,   8271,6980,   4353,3759,   1781,2841,   7056,4278,   4907,1070,   4738,4385,   7782,4477,   7202,2086,   3957,4930,   
-173.49745,20,0,0,23439781,0,0,563948740,-19939.29522927618,-8959.84552301989,28899.140764288786,-360522.6386130625,-156828.2534150796,4809338.125626495,2077.9707,266.63232,   7624,8424,   7878,4729,   555,3489,   6284,7013,   4707,1085,   3811,8204,   6232,6999,   7066,6036,   5011,441,   3595,6380,   
-27.467287,20,0,0,16909982,0,0,458470820,-3760.538190851195,-1492.9353773307116,5253.473566214065,-60225.816318073725,-16492.226953582096,1276819.7037110012,2192.638,241.28523,   2985,7124,   4746,5637,   7733,6218,   3849,2243,   4335,5909,   5603,7619,   2585,2903,   5631,879,   4816,3541,   6425,863,   
-53.229225,20,0,0,20278195,0,0,466397900,-5418.694640854759,-1581.8951107731853,7000.589753311769,-90258.17112668158,-18244.643843945472,1649633.6922769113,1695.6506,203.21703,   5911,3203,   6570,5971,   467,5139,   3273,6175,   5755,1745,   7901,6761,   6926,6013,   1945,499,   3678,2240,   5432,2772,   
-18.26094,20,0,0,24639565,0,0,912290200,-4359.478231613712,-2035.4207457070747,6394.898979738653,-57217.603867380996,-32776.66098934151,1118129.1881136445,3133.333,290.76117,   8076,4041,   2678,7234,   3917,4628,   5618,3328,   1367,6186,   1220,1469,   2452,2732,   468,8217,   554,7211,   5170,2593,   
-7.700692,20,0,0,7594178,0,0,299641380,-968.8577326156654,-476.4303237736081,1445.2880566768526,-19932.075602155575,-7280.203982900918,205557.34863553182,2588.3486,255.3356,   2945,6110,   4923,2589,   6443,7278,   693,5008,   958,5131,   5636,2575,   6545,3652,   1222,1869,   524,7772,   2053,4275,   
-24.760157,20,0,0,21650936,0,0,785719550,-4251.1818155286055,-1976.0914786156475,6227.2732944944955,-73151.65182677453,-35984.19361204794,1210350.8308236762,2954.4097,305.53546,   7956,8381,   8381,4903,   4807,8004,   524,6431,   4309,4193,   5544,2163,   5506,2838,   8263,1966,   7553,89,   791,5075,   
-34.345776,20,0,0,20136577,0,0,597038300,-6064.568604217907,-2537.6301608289536,8602.198764333683,-100373.02173403928,-48439.26627126561,2602120.936710638,2922.427,256.0752,   3935,609,   2370,4672,   550,7081,   3360,7235,   1509,7035,   7692,1218,   5157,894,   3073,3000,   1302,5355,   2064,11,   
-11.730603,20,0,0,22325621,0,0,502998560,-1961.8579252829973,-684.1726741397167,2646.0305999441885,-33456.611573363945,-8470.320327459272,1030830.113257429,2852.0796,305.76654,   2968,4935,   7900,7230,   5185,733,   5505,3706,   3824,7692,   2752,435,   6981,5414,   340,7346,   6010,134,   7454,1879,   
