score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
-12.996131,10,0,0,7706587,0,0,151052540,-981.8702414513541,-390.84881524330905,1372.7190567910864,-17049.284565039485,-4926.123866225043,513443.8087319251,1311.8739,225.77966,   1131,5847,   3975,4686,   3476,1533,   4323,3549,   3359,1326,   
-35.96456,10,0,0,8202887,0,0,271966270,-2607.7559208453577,-567.0811070946644,3174.837029128587,-47896.0867963027,-7020.122220008887,682361.9531351129,1331.7578,262.78223,   4766,1402,   442,397,   7055,7589,   4868,132,   7811,4506,   
-3.1427274,10,0,0,4534905,0,0,205959490,-291.9664501803283,-115.43909646237795,407.40554660879593,-5178.163142407994,-1417.3300669633902,167527.97456016447,1647.6654,295.66156,   8322,5755,   1704,3339,   6742,4384,   2984,3465,   7255,3396,   
-3.1707747,10,0,0,5724988,0,0,229634830,-313.7893255095892,-155.14002461123812,468.9293501534528,-5270.136021034251,-2023.6495648037142,178178.9338531519,1662.0974,291.52957,   4287,6816,   643,3986,   423,5937,   7413,5325,   2738,3507,   
-34.905243,10,0,0,11091726,0,0,586171100,-2127.4117889331096,-765.1995139228933,2892.6113063872276,-46564.36052268698,-13297.709417147906,475591.9613601463,1334.022,223.36844,   1438,4188,   2211,3710,   32,3706,   7819,766,   4965,2512,   
-6.7262697,10,0,0,11608140,0,0,536531170,-394.27216191787414,-232.3469660262235,626.6191280267695,-9899.75240400015,-5426.175779811757,134320.3354502811,1471.8042,310.0942,   6376,3455,   66,5287,   7940,3811,   4142,636,   6380,7528,   
-44.85065,10,0,0,10697795,0,0,274868200,-3396.101905885569,-1331.7905029010383,4727.892408867439,-63205.76586797537,-14442.157152099353,910374.2415149172,1409.2496,299.73773,   6985,857,   4730,8399,   5474,6385,   759,4891,   8409,1118,   
-13.990735,10,0,0,9740179,0,0,602665660,-992.5502416737241,-473.7317329846012,1466.2819741030619,-14977.64340516814,-4375.926630322402,150552.2481478343,1070.5402,233.69696,   175,7978,   5830,4303,   3067,4133,   3544,6430,   3306,3035,   
-17.584167,10,0,0,1796321,0,0,40849520,-1097.0859310411765,-651.4940641419274,1748.579995460522,-17295.772994774077,-10856.857273822732,500952.47231659543,983.59924,182.25684,   5000,2217,   6936,4743,   5455,832,   6749,3791,   4482,5047,   
-45.58917,10,0,0,15356728,0,0,574094850,-3076.625783869528,-1085.108980537634,4161.734766673404,-53088.605016854046,-15736.426213106348,558451.6273826347,1164.5004,243.21072,   1794,6777,   7380,3645,   4958,580,   7894,2247,   6672,2082,   
-80.558205,10,0,0,6133693,0,0,87301290,-2780.422565136933,-954.3922067137876,3734.8147736072992,-53880.41628041142,-12077.536415985438,924431.7695669913,668.8384,140.5407,   2947,2928,   793,3846,   2337,6833,   6060,4199,   2219,3806,   
-14.600449,10,0,0,11845418,0,0,237304180,-856.283599615625,-380.0471260111587,1236.330725744517,-15321.567975819176,-7399.187523031182,442219.26692246174,1049.3903,217.967,   267,6148,   5765,3345,   2527,4767,   2357,8422,   2943,4642,   
-147.47441,10,0,0,12022985,0,0,276327680,-9935.504015528204,-2865.7987123939806,12801.3027306652,-174416.57189456496,-32745.41509935484,2506166.369377156,1182.6904,307.7556,   8071,5403,   408,3361,   7760,1833,   598,2185,   7780,2486,   
-14.106902,10,0,0,6371036,0,0,235670110,-1232.2418893685535,-431.9443648248096,1664.1862537649822,-21596.466574191913,-5793.540388887651,511480.8951627515,1530.9149,245.49596,   4675,1296,   8193,1224,   87,2072,   1424,3089,   2406,7058,   
-51.355118,10,0,0,9566642,0,0,181284930,-3850.5759189997298,-1157.871636222147,5008.447555722193,-65741.52357369168,-13733.301010037356,1135674.1503850443,1280.1357,193.83115,   3207,2550,   1571,675,   4780,4081,   1011,4035,   1117,191,   
-9.160302,10,0,0,12407245,0,0,873966000,-584.3228959227287,-178.48936928057515,762.8122650005706,-14599.712999755542,-3043.966293100756,119645.03337595318,1593.8025,279.52917,   6659,7907,   7739,2029,   2446,5980,   2519,5867,   4522,503,   
-35.647285,10,0,0,10948807,0,0,410498020,-2947.1215345442665,-2164.8137291532707,5111.9352649035345,-38077.262316789456,-51114.32299347499,738080.2925480903,1068.1672,296.15695,   6235,3875,   4854,8169,   7567,7407,   6391,4541,   3257,455,   
-3.4800398,10,0,0,11301511,0,0,433527300,-305.85503474918465,-152.9355559896252,458.79059097913483,-5477.950727932264,-3663.4935663577107,174979.32641724023,1574.1057,286.66455,   3343,7703,   6016,4321,   1434,5521,   3831,8169,   7017,3678,   
-10.912878,10,0,0,9198599,0,0,279698850,-678.7048252120037,-320.22186233182885,998.9266874054289,-12087.077845755985,-3876.183654487399,199498.23341091545,1107.5977,298.35242,   821,4998,   1067,7589,   4263,5203,   1992,6163,   7214,2542,   
-3.5658855,10,0,0,10062469,0,0,430838850,-298.4334612400962,-133.6132977665804,432.0467596716123,-6011.550854301479,-2368.7535518861405,174078.25878399413,1685.8507,286.88834,   7988,3992,   7002,1902,   823,7768,   6132,1838,   1543,5808,   
-24.228031,10,0,0,6980225,0,0,177919600,-1504.5576180967412,-374.47452904954395,1879.032142456095,-22732.070389437056,-5504.829849999246,151983.05367237687,938.25494,212.85085,   6126,4906,   777,662,   5283,7392,   1890,3418,   595,5361,   
-1.9623098,10,0,0,3707601,0,0,224747840,-224.0589833679975,-229.53399662301348,453.5929795610207,-3749.4972455415964,-9998.826353860182,69674.10555087804,1910.7571,322.24222,   2149,2786,   7286,844,   8117,1236,   2808,5700,   3906,2364,   
-38.380302,10,0,0,12865538,0,0,733220200,-2861.003113759892,-1168.167339794381,4029.1704566018716,-49632.860862845286,-17885.695098434466,940957.0732098442,1293.1857,227.46054,   5414,227,   5763,714,   902,7787,   700,4114,   3497,2102,   
-11.375255,10,0,0,12067719,0,0,577988400,-759.0759038047302,-320.18606835140645,1079.2619721307783,-13183.337390358474,-3631.9192759945395,403317.18138267,1158.9487,238.17926,   7824,1992,   6625,1208,   5988,4351,   4220,405,   2305,5306,   
-2.6287935,10,0,0,7364984,0,0,230203380,-293.14418231809174,-118.21042735985252,411.35460969190945,-4736.893758737743,-1340.860606835247,227293.24982372465,1801.9269,299.3196,   3312,7009,   5568,1852,   393,5202,   5141,6158,   2220,8022,   
-23.538576,10,0,0,19528583,0,0,971103600,-1946.4788455991968,-683.0336600630434,2629.512503899893,-41681.12482133893,-9218.435175369248,606674.8363315096,1770.758,303.47372,   4959,432,   6368,7615,   394,5899,   7579,62,   8195,5932,   
-5.2641983,10,0,0,2086666,0,0,61993336,-339.98746929075617,-149.37911465164717,489.36658402506777,-6260.215811460587,-1931.8062388901528,166852.2096981146,1189.2059,243.29527,   6691,6212,   8356,6928,   5973,156,   4596,6077,   3291,3766,   
-1.0455626,10,0,0,1724040,0,0,47261648,-77.16347296854266,-47.503475263255794,124.66694821775131,-1153.3814158910313,-549.9509546725008,55600.357983120084,1103.1204,284.7472,   5452,2403,   3394,7035,   7487,6840,   3094,3910,   321,4136,   
-15.003534,10,0,0,3355681,0,0,103478456,-900.1646314539263,-185.70112936836583,1085.8657608937108,-16946.527257000358,-1878.9122333245737,78946.78682429864,1129.5023,306.9796,   2645,2977,   1893,3911,   5578,7392,   4060,7445,   814,89,   
-99.92298,10,0,0,2453823,0,0,77789464,-3716.568149585692,-1509.7400061627072,5226.308158730381,-71896.49608760774,-25577.674824826405,520019.10966781754,719.5191,189.07394,   5207,4158,   646,4809,   7051,5536,   7088,7075,   4315,237,   
-47.22642,10,0,0,12132469,0,0,655831400,-4124.02443333436,-1413.01051513819,5537.034948839196,-63469.82357288114,-15828.060272775996,1338299.701115493,1343.9474,273.0923,   606,7500,   2867,6890,   2570,2556,   5473,7768,   128,1989,   
