score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
-5.955347,10,0,0,11008163,0,0,725825340,-573.7251850707738,-212.5123910545445,786.2375764070947,-10003.607168291981,-3401.480577732668,205292.73267959876,1679.769,264.51953,   7949,2161,   2882,952,   6375,2829,   7789,903,   1650,3676,   
-2.491994,10,0,0,6039092,0,0,199469700,-182.10017331648584,-62.86244807673611,244.96262155273837,-3426.2400698601973,-805.0729819727989,107690.84642127658,1374.899,248.99261,   5102,4836,   1933,7317,   3652,7046,   5113,5762,   6990,4362,   
-3.8261821,10,0,0,5556352,0,0,229921570,-345.4679682608717,-159.49383664948618,504.96180603660696,-4853.377996206029,-1968.0313578949329,93028.36014936621,1268.465,260.93317,   5864,3260,   1165,3133,   1052,6550,   7937,5491,   3170,96,   
-12.36536,10,0,0,7977697,0,0,222090700,-976.6413928208165,-327.86400089935665,1304.5053935060441,-16011.079369967714,-3899.7876147434345,450702.28625594906,1294.8333,243.03777,   4245,4020,   6477,8267,   3086,1392,   5696,746,   5660,3992,   
-49.722054,10,0,0,14880975,0,0,644107200,-5935.998310029312,-1724.677811745344,7660.67612088728,-88903.0090375921,-14705.838279212063,1701173.2429769612,1787.9995,307.08887,   7639,6126,   2032,8201,   2207,1517,   1738,6179,   3453,6033,   
-3.061485,10,0,0,20120198,0,0,918460400,-274.08169370571176,-116.33400854998503,390.41570227393595,-4270.028354770544,-1538.2794616121835,173635.52379402306,1394.7572,288.9221,   2498,8074,   173,7515,   3752,4688,   996,8185,   8335,8261,   
-2.5618293,10,0,0,9814236,0,0,224517390,-208.504054297638,-108.28702801549287,316.791082244771,-3179.195824917224,-1360.92620830244,123250.08715203077,1240.9866,232.96545,   3327,2298,   6168,1553,   7866,1082,   6794,2102,   4231,2260,   
-13.574526,10,0,0,14455302,0,0,652624260,-1099.3174372316278,-377.9109068281914,1477.2283448759727,-22471.88307078681,-4306.349488586808,579225.9275222793,1655.4452,294.57718,   1350,4366,   101,2998,   5158,8174,   1228,1400,   925,7971,   
-32.387527,10,0,0,3323819,0,0,75540850,-1725.33941175271,-763.9008710391885,2489.240282451813,-31079.992995768975,-16437.01987491268,557268.5074630581,959.6284,189.48357,   4811,1758,   2038,5572,   6034,4606,   3847,7397,   4514,6833,   
-150.12727,10,0,0,17106484,0,0,562569860,-10292.045364230136,-4227.467213963774,14519.51258324699,-190988.7450386769,-66337.38613725368,3343485.9653426977,1272.179,212.83246,   396,5946,   846,5835,   664,5341,   8393,478,   334,1125,   
