score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
54.39443,10,0,0,1573443,0,0,55436752,175489.69257689317,3226.244,278.999,3157,853,   853,3157,   8221,2973,   2973,8221,   1909,5914,   5914,1909,   6212,6011,   6011,6212,   1256,3954,   3954,1256,   
33.764515,10,0,0,1300774,0,0,27293212,122120.15290260257,3616.8193,278.93765,4362,2607,   2607,4362,   8149,5379,   5379,8149,   7591,6141,   6141,7591,   3249,2675,   2675,3249,   2,6036,   6036,2,   
60.102066,10,0,0,2662497,0,0,58966764,160950.21048281618,2677.948,244.22267,7826,2933,   2933,7826,   8084,2236,   2236,8084,   3404,6720,   6720,3404,   2772,4350,   4350,2772,   3868,6270,   6270,3868,   
15.186954,10,0,0,2646831,0,0,42201132,35798.884191635465,2357.213,242.0956,5628,2827,   2827,5628,   7471,6496,   6496,7471,   6813,149,   149,6813,   1998,168,   168,1998,   5767,6026,   6026,5767,   
84.21836,10,0,0,1124361,0,0,19599532,138173.15175298954,1640.6536,326.8577,8216,7340,   7340,8216,   3755,401,   401,3755,   5374,7219,   7219,5374,   4859,6452,   6452,4859,   3094,5999,   5999,3094,   
39.149075,10,0,0,1723134,0,0,29255976,101089.58540281837,2582.1704,258.39682,2561,1689,   1689,2561,   5022,1820,   1820,5022,   489,224,   224,489,   1205,5984,   5984,1205,   8004,3624,   3624,8004,   
29.157108,10,0,0,2155724,0,0,55115232,90434.20473362376,3101.6177,266.41785,3141,1862,   1862,3141,   2143,3421,   3421,2143,   6761,1535,   1535,6761,   3571,1652,   1652,3571,   7002,7442,   7442,7002,   
2.9359856,10,0,0,482364,0,0,6280426,3471.9916625360383,1182.5643,298.01486,4142,3080,   3080,4142,   5343,2412,   2412,5343,   6256,485,   485,6256,   7614,7682,   7682,7614,   5298,4620,   4620,5298,   
31.384417,10,0,0,1962219,0,0,37164932,89940.09685862642,2865.7563,236.34592,1861,4756,   4756,1861,   1256,6305,   6305,1256,   3708,3939,   3939,3708,   6240,5650,   5650,6240,   6007,6589,   6589,6007,   
25.225874,10,0,0,4372590,0,0,44369520,50323.2954665525,1994.908,171.72429,7380,4450,   4450,7380,   599,2143,   2143,599,   2884,6354,   6354,2884,   5197,333,   333,5197,   2075,3838,   3838,2075,   
24.82438,10,0,0,1280550,0,0,22048590,74636.21696386734,3006.569,311.87515,3647,3206,   3206,3647,   7886,4088,   4088,7886,   1856,7917,   7917,1856,   4782,2609,   2609,4782,   4000,3,   3,4000,   
-15.115191,10,0,0,1109335,0,0,14824696,-30854.17267678454,2041.269,230.36255,1045,1958,   1958,1045,   686,3383,   3383,686,   1763,6820,   6820,1763,   605,4273,   4273,605,   8149,2822,   2822,8149,   
-25.422665,10,0,0,6565838,0,0,166647680,-75319.49078226178,2962.6907,341.9989,3730,6357,   6357,3730,   4081,412,   412,4081,   61,8128,   8128,61,   2480,3200,   3200,2480,   7964,8337,   8337,7964,   
-9.134963,10,0,0,1754819,0,0,51307208,-31229.653206212388,3418.6948,281.83826,3724,7281,   7281,3724,   5606,1459,   1459,5606,   973,7091,   7091,973,   5306,5603,   5603,5306,   4448,4227,   4227,4448,   
