score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
357.86118,10,0,0,6995747,0,0,190815580,1217608.5871856587,360948.43236522825,-8781699.500746299,3402.461,257.39923,7552,6613,   6613,7552,   1885,7025,   7025,1885,   4846,5640,   5640,4846,   8224,6039,   6039,8224,   995,7770,   7770,995,   
182.19885,10,0,0,13697067,0,0,418923000,441846.61899786856,227985.963711441,-5125639.467199524,2425.079,204.47466,127,3859,   3859,127,   1540,1548,   1548,1540,   2455,4467,   4467,2455,   3665,2503,   2503,3665,   4763,8106,   8106,4763,   
170.84697,10,0,0,13090974,0,0,247000270,442470.1995007355,29861.065515274884,-5533346.651834782,2589.8625,197.16115,1172,5375,   5375,1172,   2381,5945,   5945,2381,   1328,6645,   6645,1328,   2437,419,   419,2437,   5008,4207,   4207,5008,   
314.07416,10,0,0,6777089,0,0,152770880,546855.5061738773,-26180.812741805425,-3988769.9377936884,1741.1667,173.82152,5905,3837,   3837,5905,   3691,3578,   3578,3691,   3861,6400,   6400,3861,   4162,1919,   1919,4162,   883,5237,   5237,883,   
306.34094,10,0,0,12700178,0,0,495086300,676056.6354453776,-79005.11942684409,-5484262.098352432,2206.8765,305.10617,2312,750,   750,2312,   7351,8350,   8350,7351,   244,4819,   4819,244,   1441,2194,   2194,1441,   94,8387,   8387,94,   
402.00427,10,0,0,4058323,0,0,62702488,632491.5107374319,-131449.96457713292,-2471918.509268283,1573.3452,218.86353,1714,2393,   2393,1714,   3192,4147,   4147,3192,   777,2176,   2176,777,   4232,4376,   4376,4232,   5697,6637,   6637,5697,   
248.35403,10,0,0,3511534,0,0,111105480,652680.0164444074,304745.3983470001,-3412183.3792654937,2628.0225,268.76645,3202,7805,   7805,3202,   1031,5224,   5224,1031,   1865,4725,   4725,1865,   167,6398,   6398,167,   6123,4490,   4490,6123,   
178.71959,10,0,0,1855397,0,0,53605872,513310.5841299961,-65441.63697123463,-3433901.7567428485,2872.1562,269.81342,304,1746,   1746,304,   1619,7962,   7962,1619,   5793,421,   421,5793,   6460,2466,   2466,6460,   5700,4944,   4944,5700,   
194.63661,10,0,0,8366534,0,0,153396180,533464.3067629276,-198208.1104252494,-2873417.326317702,2740.822,249.41432,5204,242,   242,5204,   324,5056,   5056,324,   2492,3512,   3512,2492,   644,7980,   7980,644,   2801,1684,   1684,2801,   
187.48215,10,0,0,3423589,0,0,114068670,576884.3058582419,-244330.74910664064,-2998773.458070941,3077.0093,293.34836,2167,8222,   8222,2167,   4658,2682,   2682,4658,   2034,2943,   2943,2034,   8155,2126,   2126,8155,   6485,3954,   3954,6485,   
382.23196,10,0,0,3186115,0,0,65972076,529735.0315877321,-249097.72217112512,-2057543.943372705,1385.8994,254.9539,4651,3478,   3478,4651,   4506,4039,   4039,4506,   8082,8404,   8404,8082,   773,3666,   3666,773,   6790,355,   355,6790,   
187.35286,10,0,0,3854821,0,0,91292520,540623.6278659056,-3345.384058914654,-1767011.8647493892,2885.5906,256.248,4152,1766,   1766,4152,   7112,752,   752,7112,   1432,2960,   2960,1432,   7480,4410,   4410,7480,   2731,6789,   6789,2731,   
161.30878,10,0,0,3380078,0,0,54400440,459380.57043062476,-180761.4285974372,-738684.4684154617,2847.8337,237.164,4081,623,   623,4081,   3597,4439,   4439,3597,   2322,518,   518,2322,   5523,7372,   7372,5523,   5928,2850,   2850,5928,   
230.00858,10,0,0,2540601,0,0,46415424,428629.4707458176,-174685.28883324118,-560252.468904414,1863.5369,198.3713,702,4333,   4333,702,   4417,1746,   1746,4417,   292,1725,   1725,292,   4171,4720,   4720,4171,   5409,2523,   2523,5409,   
103.542305,10,0,0,2506356,0,0,70420210,374696.30826481665,161837.73097142894,-135631.06304746086,3618.7751,317.1476,2738,5414,   5414,2738,   1190,2445,   2445,1190,   5967,401,   401,5967,   1109,3905,   3905,1109,   1249,7510,   7510,1249,   
79.677345,10,0,0,6508532,0,0,111608576,252321.66800664185,-4854.9728092789555,189411.57791664076,3166.7932,311.96497,3898,3744,   3744,3898,   7830,8131,   8131,7830,   8309,4028,   4028,8309,   8317,67,   67,8317,   1717,7563,   7563,1717,   
60.64404,10,0,0,6759330,0,0,136776370,232085.59716027728,110434.28077419233,-257864.26106982832,3827.0142,410.24506,2880,1836,   1836,2880,   6173,3939,   3939,6173,   8089,8255,   8255,8089,   5784,5366,   5366,5784,   459,8142,   8142,459,   
130.23993,10,0,0,2163088,0,0,64613400,416111.83567314985,94371.23218505178,217394.1299816411,3194.9639,305.13397,7224,2760,   2760,7224,   7437,207,   207,7437,   4050,7102,   7102,4050,   7869,1151,   1151,7869,   6908,1921,   1921,6908,   
48.480118,10,0,0,3077281,0,0,83207050,156682.6098790297,-104270.28532676383,-13101.874753534355,3231.894,293.73508,7844,1617,   1617,7844,   6123,6853,   6853,6123,   7388,5393,   5393,7388,   4938,4721,   4721,4938,   1872,4700,   4700,1872,   
125.50592,10,0,0,7143892,0,0,148063490,433868.0417775386,-174436.5408293262,369302.2881429458,3456.9526,297.3055,1844,4104,   4104,1844,   3003,6281,   6281,3003,   8078,901,   901,8078,   7676,5686,   5686,7676,   2792,6148,   6148,2792,   
172.16547,10,0,0,6614770,0,0,112612510,464199.7000456571,86794.60412943215,1816518.390100417,2696.2415,255.74934,3052,4179,   4179,3052,   3446,1543,   1543,3446,   286,1138,   1138,286,   4743,7623,   7623,4743,   4081,1206,   1206,4081,   
107.99869,10,0,0,1127625,0,0,33240644,419036.9008579142,35358.50035357992,1546395.2285454911,3880.0186,328.85715,4594,7165,   7165,4594,   1595,8231,   8231,1595,   8155,1262,   1262,8155,   4149,7756,   7756,4149,   4987,2695,   2695,4987,   
149.96399,10,0,0,2806684,0,0,93631030,424779.15048135526,-22626.12458746361,1746534.2167446811,2832.541,247.90578,3316,1063,   1063,3316,   3493,4194,   4194,3493,   6298,3119,   3119,6298,   8192,1155,   1155,8192,   565,3149,   3149,565,   
125.64282,10,0,0,1907036,0,0,47147072,418361.9178154933,-202447.70551630593,2058720.110149603,3329.7717,288.04398,7862,2182,   2182,7862,   6795,759,   759,6795,   7304,3665,   3665,7304,   6607,4580,   4580,6607,   6567,6249,   6249,6567,   
75.4352,10,0,0,2451325,0,0,31093568,127880.50917817756,-67004.05131117668,814143.1893815075,1695.2365,172.6915,650,5751,   5751,650,   640,666,   666,640,   106,3114,   3114,106,   2509,3207,   3207,2509,   6562,6815,   6815,6562,   
75.41684,10,0,0,3856047,0,0,61012892,208630.60824633145,-184350.07960722226,2494948.3836968923,2766.3665,271.72256,5187,8356,   8356,5187,   699,96,   96,699,   2831,1989,   1989,2831,   686,7687,   7687,686,   3680,5602,   5602,3680,   
