score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
213.48494,10,0,0,12838898,0,0,925736260,715956.3899437225,106888.61759673092,-7348174.164790136,3353.662,312.92136,6734,7088,   7088,6734,   946,7866,   7866,946,   2965,1218,   1218,2965,   7412,6958,   6958,7412,   7410,2576,   2576,7410,   
243.60037,10,0,0,3345158,0,0,97869056,771351.5856504856,223336.65047931412,-5920355.764194051,3166.463,278.533,4521,6605,   6605,4521,   6609,2413,   2413,6609,   7279,6975,   6975,7279,   6442,5084,   5084,6442,   2531,5419,   5419,2531,   
136.29941,10,0,0,9508523,0,0,266479550,495882.8083774977,20312.133226353588,-6224695.62639108,3638.1875,329.0306,8123,6024,   6024,8123,   3028,7868,   7868,3028,   7206,4820,   4820,7206,   3698,2803,   2803,3698,   6798,4138,   4138,6798,   
173.97856,10,0,0,9633918,0,0,279132860,720575.0084799025,219091.40893133898,-6880163.552444655,4141.746,304.87894,7764,6688,   6688,7764,   4825,7778,   7778,4825,   8091,3406,   3406,8091,   5389,3427,   3427,5389,   1093,268,   268,1093,   
131.7146,10,0,0,4108431,0,0,112448000,585827.0260442038,257806.34040097828,-6979759.462348611,4447.6997,357.60776,3954,1729,   1729,3954,   4089,7231,   7231,4089,   8320,1059,   1059,8320,   4858,2275,   2275,4858,   7691,3733,   3733,7691,   
270.5308,10,0,0,5591644,0,0,99162464,580687.5893969041,63359.4541852561,-6266394.210037658,2146.4749,220.3803,4218,4177,   4177,4218,   2693,4343,   4343,2693,   2492,709,   709,2492,   4059,1514,   1514,4059,   659,6581,   6581,659,   
523.72504,10,0,0,2100025,0,0,28922844,647804.7282707946,-80609.34996329271,-4188512.4900685223,1236.9176,278.13113,5955,4608,   4608,5955,   160,3272,   3272,160,   3248,6269,   6269,3248,   1779,7267,   7267,1779,   2758,3872,   3872,2758,   
240.86171,10,0,0,1767994,0,0,30936628,631915.8671457921,-337123.9118783242,-4439712.049710416,2623.563,229.82405,1585,3015,   3015,1585,   3991,2263,   2263,3991,   1464,6394,   6394,1464,   1935,4233,   4233,1935,   7983,6146,   6146,7983,   
198.21591,10,0,0,3793177,0,0,98915790,657304.9657934556,-100338.65982332603,-5414258.328021797,3316.1057,295.0801,8397,1423,   1423,8397,   3548,3064,   3064,3548,   8355,3586,   3586,8355,   3994,482,   482,3994,   5285,7381,   7381,5285,   
179.17831,10,0,0,2723892,0,0,65552828,486671.4047850265,-150601.54516252887,-4078994.421107065,2716.129,243.27121,7783,3875,   3875,7783,   2767,2948,   2948,2767,   2749,7782,   7782,2749,   1568,816,   816,1568,   3983,2051,   2051,3983,   
254.18369,10,0,0,4165683,0,0,124840936,636404.8214734237,74607.49459705653,-5012282.741830708,2503.7202,280.7697,7716,6026,   6026,7716,   7952,3818,   3818,7952,   2147,1202,   1202,2147,   185,430,   430,185,   2878,4534,   4534,2878,   
264.95056,10,0,0,3003521,0,0,52188248,569896.7246115768,-247204.94014309818,-4704671.809300005,2150.955,282.5567,7210,8262,   8262,7210,   1966,2948,   2948,1966,   6620,4531,   4531,6620,   1060,5531,   5531,1060,   3352,8097,   8097,3352,   
236.0759,10,0,0,7556465,0,0,164711060,541475.8125176613,228426.56079328567,-3370871.41148317,2293.6514,226.75102,2274,1296,   1296,2274,   1982,3812,   3812,1982,   4525,6145,   6145,4525,   248,1043,   1043,248,   7950,2117,   2117,7950,   
250.52287,10,0,0,5626978,0,0,124764960,475772.66978049366,157807.4051393258,-2393086.6292345207,1899.1187,261.5103,4825,1118,   1118,4825,   249,5932,   5932,249,   6866,2370,   2370,6866,   1906,8165,   8165,1906,   917,7153,   7153,917,   
109.319466,10,0,0,3889072,0,0,101003290,407566.2924424308,-115023.13434953765,-2685803.442949751,3728.2134,363.7047,3400,3564,   3564,3400,   6040,751,   751,6040,   170,7956,   7956,170,   1909,8254,   8254,1909,   4763,6653,   6653,4763,   
103.25101,10,0,0,2368623,0,0,53203604,399291.4850437017,-50679.44143343803,-1716575.5212096276,3867.1924,315.19946,6722,4472,   4472,6722,   5900,4321,   4321,5900,   8213,6419,   6419,8213,   4044,4139,   4139,4044,   7729,4438,   4438,7729,   
105.32716,10,0,0,2076542,0,0,45461732,440640.1469607485,-27414.332505836315,-2238893.973160244,4183.5376,376.93073,954,7578,   7578,954,   916,760,   760,916,   8144,6091,   6091,8144,   8012,4469,   4469,8012,   4518,4249,   4249,4518,   
193.95001,10,0,0,3675820,0,0,63610380,252631.5897951933,-213556.69609437473,-1483562.1032409072,1302.5603,200.44562,2625,1331,   1331,2625,   4614,4635,   4635,4614,   4696,7146,   7146,4696,   3692,1230,   1230,3692,   3641,5004,   5004,3641,   
220.96999,10,0,0,5967578,0,0,133416730,472761.57081496296,27414.376489744245,-1008615.1779649503,2139.4832,186.96864,4236,429,   429,4236,   4715,1297,   1297,4715,   3831,353,   353,3831,   3654,4364,   4364,3654,   6155,447,   447,6155,   
220.47473,10,0,0,3682861,0,0,44043752,370456.30685032485,-163386.30469434272,-617122.3364945247,1680.2665,187.7208,6761,6202,   6202,6761,   435,4915,   4915,435,   6198,4258,   4258,6198,   2647,5279,   5279,2647,   1042,2515,   2515,1042,   
