score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-3.209535E-06,-6189.3535,-431.55063,-942,293.5005,2298,2624,-2742,-3425,-5024,5199,-6315,-7024,7446,-8097
-3.2064024E-06,-10202.465,-288.20526,-1030,321.2323,4301,5156,-5460,-5636,-6101,-6843,6854,7274,-8219,-8377
-3.2040243E-06,-20842.553,-572.55054,-856,267.16403,-5456,-5602,-5637,-5673,5807,-5995,6482,7008,7046,-7364
-3.2040048E-06,-397.65417,-323.891,-823,256.86603,5053,-5208,-5376,5512,-5591,5679,-6884,-6972,7153,-8298
-3.2018784E-06,-12905.17,-554.21185,-1349,421.31522,3489,3804,-3936,-4255,-4454,-7401,7601,-7686,-8255,8346
-3.1855204E-06,-9895.016,-639.0991,-946,296.96875,6106,-6132,-6580,6930,-7364,-7673,-7912,8063,-8068,8210
-3.1848108E-06,-8710.466,-81.85007,-929,291.69708,6263,-6313,-6386,-6773,-6812,7536,-7753,7999,8112,-8409
-3.1829215E-06,-3775.8984,197.47632,-917,288.1001,-6057,-6177,6320,-6326,-6402,-6597,-6704,6939,8125,8357
-3.1821523E-06,-2458.815,-161.12244,-1060,333.10785,-3853,-4196,-4215,-4439,5816,6020,6409,-7418,7854,-8047
-3.17979E-06,-19278.514,-505.53098,-948,298.1329,678,-2203,2993,3203,-3722,-4752,-7014,-7874,-8119,8324
-3.1782545E-06,-4548.0034,-687.74567,-1036,325.9651,-6533,6534,-6686,-6767,-6768,6912,-6913,8221,-8329,8373
-3.1749753E-06,-6876.529,-672.6053,-1287,405.35748,-6821,-7087,-7091,7166,-7319,7660,8015,-8023,-8128,8254
-3.1732873E-06,-885.1041,-492.38754,-1053,331.83255,-3738,3813,4152,-5673,-6198,6780,-7513,7675,-7997,-8103
-3.1720426E-06,-8881.2295,-148.61922,-1036,326.60342,-6174,-6252,-6510,7322,-7837,7861,-7932,8115,-8187,-8261
-3.1720222E-06,-13912.055,-467.14874,-954,300.75452,2136,-2376,-3514,-3795,4159,-5008,5117,6015,-8002,-8393
-3.1713794E-06,-9858.163,-595.7827,-1078,339.91516,-3676,3695,-4012,-4217,5332,-6092,-6145,7960,8302,-8352
-3.1701193E-06,-6736.576,-532.92114,-804,253.61823,-947,-1511,2017,-3187,-3506,4029,6033,-6588,-6881,8021
-3.1694017E-06,-8301.851,-233.37984,-557,175.74295,-7122,-7252,-7562,7608,7731,-7742,8025,8082,-8330,-8417
-3.1665584E-06,-5379.598,-320.54303,-968,305.69467,-3630,3660,-3991,-4074,-4388,4923,-6293,6889,-7650,8008
-3.1654363E-06,-11542.679,-494.5694,-1349,426.1656,6686,-6737,-7003,-7086,7258,7301,-7507,7631,-7813,-7884
-3.1649379E-06,-4507.367,-498.26102,-1169,369.35953,-2409,-2842,-3553,-3566,3905,5226,6703,-7403,-7693,7949
-3.164122E-06,-15512.749,-640.6722,-518,163.7105,7945,-7972,-7976,8079,-8118,8254,-8288,-8302,-8423,8435
-3.1597353E-06,-19843.637,-110.048416,-865,273.7571,-5882,-6025,-6036,-6272,6669,7215,7573,7703,-8167,-8371
-3.1540555E-06,-18427.906,-596.1074,-1014,321.49084,-5183,-5188,5839,6167,-6293,-7082,7607,-7621,7849,-7975
-3.1519194E-06,-10082.318,-303.0393,-1028,326.15048,4757,-4943,-5773,5787,-6109,-6252,7149,7789,-8158,-8402
-3.149424E-06,-9203.4795,-765.0479,-1070,339.74466,-265,1536,-2149,-2786,-3212,-4195,-5771,7357,7629,7956
-3.146947E-06,-1055.8126,-134.70363,-444,141.08913,8164,-8167,-8193,-8255,-8292,8293,8323,8365,-8375,-8376
-3.1444063E-06,-10193.619,-929.634,-953,303.07788,1106,-1128,3015,3529,-3912,-4268,5367,-7090,-7985,-8355
-3.1415036E-06,-10329.134,-410.1921,-557,177.30363,3751,-3850,-4414,-4481,5644,-5651,-5687,5690,-6011,6424
-3.140681E-06,-24629.822,-575.3554,-1213,386.222,4305,-4539,-4643,-4727,5399,-7519,-7669,-8019,8267,-8383
-3.1380732E-06,-19634.832,-770.3689,-1085,345.75357,-3513,3705,-3997,5368,5404,-6016,-6300,6639,-7660,-7677
-3.1374461E-06,-6140.558,-501.39566,-683,217.693,-1608,-3435,-5204,5799,5853,-6184,6510,7105,-7124,-8067
-3.137162E-06,-14270.823,-483.05054,-897,285.92725,2324,3167,3629,-3881,-4251,4308,-4569,-5916,-6233,-8365
-3.1337142E-06,-5215.746,-618.1059,-960,306.34573,3226,-5384,5523,-6186,-6670,-6792,-7182,-7557,7671,7717
-3.1333702E-06,-9427.009,-355.83984,-1014,323.61322,622,-2124,-2914,-4599,-5401,6451,-6946,7856,-8209,8414
-3.127317E-06,-25234.496,-1005.2492,-1089,348.2218,3518,-3816,-4339,-4598,5107,-5451,-5465,6064,-7269,7297
-3.1272457E-06,-6590.9897,-516.70935,-888,283.95593,6940,6992,-7034,-7075,-7741,7746,7781,-7849,-8002,-8299
-3.1263448E-06,-6808.556,-243.70625,-962,307.70758,-6293,-6548,6571,7068,-7159,-7375,-7867,8095,8349,-8377
-3.125615E-06,-4780.111,-547.97406,-896,286.6636,-487,-3519,4699,5630,-5774,-5829,-6307,6815,-7413,7539
-3.122602E-06,-4043.1707,-346.12985,-1026,328.57214,4929,5431,-5540,-5813,-6535,-7399,-7531,7774,-7848,8319
-3.1211907E-06,-9031.049,-335.6895,-1057,338.6528,6497,-6504,6806,-6988,-7362,-7442,-7781,7796,-7968,-8196
-3.1208683E-06,-5493.0674,-389.57242,-1031,330.35678,-1544,-3544,3601,3996,-4370,-5434,7344,7818,-7916,-8273
-3.1183754E-06,-5243.4785,-108.725204,-748,239.86848,-6610,-6727,-7184,7224,7604,-7623,-7743,-7754,8108,8410
-3.1151228E-06,-1026.4897,-129.01878,-881,282.8139,-3819,-4877,5186,-5481,5612,-6014,6615,7023,-7408,-7480
-3.1140123E-06,-11462.955,-453.5703,-868,278.74008,-6375,6772,-7055,-7140,-7147,7150,-7574,7620,7667,-8306
-3.1134298E-06,-11632.485,-584.44855,-1009,324.0799,6734,6813,-7087,-7358,-7459,-7638,7800,-8027,-8054,-8247
-3.1125228E-06,-3589.5598,-261.04474,-889,285.6204,-4408,-4843,5375,-5488,-5571,5996,-6378,-7210,7689,8209
-3.1117163E-06,-10399.4795,-374.86478,-1032,331.64975,-3301,3302,-4152,-5162,5582,-5966,-6098,6566,7731,-8132
-3.1103202E-06,-5708.853,-473.18002,-900,289.35928,-2121,2821,-2972,-3463,-5243,6058,-6483,7475,-8171,8374
-3.1092686E-06,-23466.867,-808.0698,-1192,383.3699,5398,5514,-5614,-6008,6123,-6213,6971,-7046,-7939,-8146
-3.1061936E-06,-26110.727,-953.23737,-873,281.0514,-4563,4807,-4849,-4984,-5451,-5637,5920,6106,8207,-8309
-3.1048355E-06,-6381.5146,-631.1557,-1056,340.11465,-3870,-3971,-4163,4714,5002,-5253,5311,6853,-7273,-7643
-3.1046966E-06,-10211.3125,-440.4025,-1192,383.93448,-3732,4115,-4966,-5421,5593,5969,-6374,-7912,8023,-8054
-3.1042148E-06,-22126.914,-250.65224,-1047,337.28336,-4144,4255,-5425,5505,-6500,-6684,-6897,7221,-8102,8335
-3.0990284E-06,-12267.314,-792.0965,-967,312.03326,3494,-4083,5060,-5240,-5854,5946,-6073,-7225,7678,-8301
-3.0983697E-06,-18222.371,-390.34375,-656,211.72426,-5009,5804,5831,-5879,-6008,-6593,-6863,7101,7183,-7773
-3.0978324E-06,-1022.8723,-388.36453,-1175,379.29745,-4188,-4261,-4505,-4703,5007,6890,-7287,-7354,7430,7781
-3.0970946E-06,-7250.57,-355.59296,-1046,337.7359,-2978,4208,-4850,6265,-6895,-6973,7261,8200,-8335,-8343
-3.090903E-06,-5363.701,-456.09183,-1186,383.70663,4335,4363,-4491,-4587,-4969,5179,7206,-7911,-7919,-8401
-3.0904462E-06,-5345.0483,1.9928423,-1158,374.70316,-4972,-5839,-6150,7018,7072,-7227,-7320,7537,7701,-8320
-3.0888605E-06,-4635.018,-160.28455,-1093,353.85217,-6228,6259,-6407,-6888,7284,-7371,-7446,-7772,8220,-8311
-3.0865583E-06,-11714.204,-379.9833,-1118,362.21576,-4686,4710,-4783,-4931,5411,-6588,-6732,-6791,7264,8030
-3.0827744E-06,-15750.779,-950.335,-1207,391.53046,-5397,5457,-5863,-6427,-6584,-7456,-7561,7945,8029,8293
-3.0820152E-06,-9919.814,-362.75107,-1093,354.6381,-5866,5867,6033,-6302,-6333,-7037,-7292,-7302,7804,7868
-3.081043E-06,-7319.9365,-137.36829,-620,201.23058,-1926,2320,2797,-2852,3705,4692,-5292,-6335,-6814,-7564
-3.0802341E-06,-6791.4033,-357.35995,-967,313.93716,-6701,6721,-7123,-7198,7277,-7295,7539,8068,-8127,-8429
-3.0760366E-06,-13463.697,-515.2608,-866,281.53113,-917,-1070,-3037,-3524,3569,-3722,6161,-6513,7443,7511
-3.0680912E-06,-1200.6681,-509.57745,-1034,337.01736,-365,587,-2431,-3126,5108,-6112,6601,-7300,-7444,7672
-3.067392E-06,-15498.519,-339.06635,-1047,341.3323,4201,-4202,5755,-5909,6361,-6429,-6810,7231,-7316,-8102
-3.0654767E-06,-12575.586,-600.56683,-864,281.8485,-5694,-5861,-6672,-7082,-7094,7120,7881,8047,-8138,8320
-3.0622907E-06,-6491.5566,-284.27692,-874,285.40726,-5632,-5767,5887,-5963,6930,-7486,-7527,-7768,7829,7983
-3.0614692E-06,-13842.828,-894.1971,-1004,327.9471,-906,-924,-2328,3200,4318,4732,-5827,-5849,-7781,7960
-3.0604324E-06,-12081.425,-580.828,-795,259.7672,-154,-693,1022,2160,-2554,3482,-4368,-4968,4996,-7263
-3.0602303E-06,-6905.3496,-329.69904,-1123,366.96585,-5920,5984,-6014,6257,-6476,7384,-7695,-7844,7970,-8353
-3.056618E-06,-14238.7295,-28.814169,-1036,338.9367,-6366,-6377,-6421,-6589,-6636,7073,-7613,7634,8347,8386
-3.0548254E-06,-7053.7505,-253.41783,-793,259.5893,5694,-5800,-5978,-6583,6749,6773,-6794,-6987,7824,-7992
-3.053873E-06,-4062.3027,41.174698,-1029,336.9492,-4139,4570,-4643,-4720,4789,-5120,-5535,6165,-7202,8214
-3.0535523E-06,-9899.253,-458.09595,-882,288.8439,6040,-6260,-6353,-6426,-7530,7535,-7542,7779,8223,-8334
-3.047436E-06,-9634.135,-321.64154,-1137,373.10052,-5457,-5518,5775,-6018,-6408,-6649,7317,7914,-8011,8016
-3.0466783E-06,-4230.639,-269.36038,-962,315.75372,2497,2504,-3026,-4452,-5997,6222,-6991,7649,-7726,-7947
-3.046276E-06,-12451.494,51.76278,-951,312.18445,891,2318,-2430,2966,-4318,-4947,-5624,-5717,7797,-8020
-3.045102E-06,-9047.415,-641.8227,-1055,346.45804,-4612,4646,4962,-4994,6473,-6694,-6897,7297,-7551,-8225
-3.043681E-06,-5734.348,-304.39465,-825,271.05334,-3270,3700,4516,-4875,-5055,-5581,-6036,6235,-8290,8345
-3.0415515E-06,-10355.328,-275.53824,-879,288.99725,-6462,-6763,7131,-7289,-7470,-7537,-7568,7626,7785,7853
-3.0401184E-06,-19685.316,-702.83295,-896,294.72537,1764,-2280,3193,-3689,-4251,4632,-4791,-7068,-7621,8365
-3.038609E-06,-2794.7502,-137.84544,-757,249.12715,-965,2504,4850,-5176,-5560,-7494,-7771,7995,8120,-8263
-3.0385272E-06,-12931.396,-500.97742,-780,256.7033,-2142,2338,-3194,3844,-4495,4613,-5755,-6231,-6638,7919
-3.036038E-06,-13477.773,-442.65912,-961,316.53094,-3957,-3969,-5688,5699,5727,-6092,-6589,7420,7689,-7805
-3.0274264E-06,-19254.158,-1138.7023,-1050,346.82925,-753,-1139,-2271,3706,-4321,4586,-6184,-6497,7336,7636
-3.024983E-06,-16509.957,-757.7897,-900,297.52234,-4828,5018,-5232,-5378,-6285,6527,6882,-7065,-8160,8192
-3.0204642E-06,-2188.7944,-234.18567,-1190,393.9792,-2892,3917,-4583,4796,-6404,-7532,7662,-7761,-7916,-7940
-3.0174194E-06,-19375.992,-631.41736,-885,293.29697,-6308,6330,6719,-6868,-7065,-7120,-7441,-7530,7726,7828
-3.0171823E-06,-6205.7944,-409.62564,-776,257.1936,-807,-930,1193,1494,-3070,-3324,-3330,6516,-7052,8042
-3.0163478E-06,-849.036,-56.33342,-910,301.68936,3173,3317,3656,-3909,-4170,-4224,-4923,-4990,6432,-8358
-3.0135923E-06,-11693.246,-439.25214,-975,323.53415,4276,4672,-4840,-4880,-5094,6299,-6840,6929,-7253,-8179
-3.0110698E-06,-13339.793,-205.10219,-722,239.78189,-3065,-3309,-4064,-4073,5034,-5485,-5803,5940,7149,7842
-3.0076815E-06,-16005.182,-547.8365,-1069,355.42328,-4931,5723,-6134,-6205,6675,-6854,7169,-7732,-7957,8048
-3.0050885E-06,-5932.655,-255.96463,-944,314.13385,1111,1367,-2295,-2336,3207,3611,-4090,-5313,-7846,-7960
-3.0033161E-06,-10868.415,-235.26274,-909,302.66544,3395,4187,-4490,4739,-5144,-5980,-6477,-6997,-7488,8107
-3.0013018E-06,-11106.241,-766.79535,-1260,419.81784,2149,4245,-4914,-5096,6474,-7003,-7079,7780,-7818,-8254
-3.0002907E-06,-6771.933,-242.5928,-536,178.64935,7088,-7321,-7325,-7406,-7699,7727,8018,-8079,8169,-8291
-2.997775E-06,-9787.088,-353.3346,-867,289.2145,6401,6686,7547,-7631,-7651,-7767,-8093,-8128,-8246,-8297
-2.9971793E-06,-6457.7915,-116.2444,-994,331.64517,-3250,4793,-5798,-5951,6515,7144,-7258,-7526,7995,-8242
-2.9955486E-06,-6093.0747,-195.35716,-692,231.00945,-199,-1366,1410,-2771,-4807,-5790,6542,-6543,7175,8080
-2.9944447E-06,-8268.337,-642.7665,-787,262.82,6861,-7078,7127,7272,-7679,-7781,-8234,-8305,-8353,-8370
-2.9897205E-06,-10339.405,-148.09029,-160,53.51671,-7996,7999,-8037,-8132,8133,-8159,8304,8307,-8337,-8383
-2.984959E-06,-7342.5503,-593.9947,-982,328.98273,5173,-5692,-5999,-6158,6312,6813,-7129,-7560,7936,-8103
-2.9802225E-06,-9033.684,-324.95093,-694,232.86852,-1959,2134,-2160,3365,-4149,-4386,-5908,6091,-7163,7462
-2.9801458E-06,-13559.104,-390.0327,-836,280.52316,4662,5329,5552,5673,-6136,-6194,-6327,-6345,-7273,-8420
-2.9741727E-06,-3549.4746,-239.70154,-1076,361.78128,-3950,-4214,-4370,-5067,-5737,6295,-6710,7349,7375,8416
-2.9728612E-06,-24578.99,-875.4804,-863,290.29272,-3343,-3707,4221,-5006,5898,5939,-6068,-6691,7314,-8240
-2.972304E-06,-7182.8745,-441.29303,-534,179.65862,-6220,-7458,7506,-7667,7883,-7889,7947,8073,-8214,-8389
-2.9715566E-06,-21983.572,-408.8571,-786,264.50784,-3404,-4258,4581,-5614,-5650,-6592,6790,7141,-7711,8194
-2.9686803E-06,-3508.394,29.886728,-1046,352.34512,-6167,-6405,6518,6804,-6812,-7008,7486,7588,-7756,-8180
-2.9682944E-06,-5771.43,-107.44407,-763,257.05,-5897,5898,-5929,-7168,-7374,7847,7848,7984,-8035,-8300
-2.9660512E-06,-9949.255,-648.68256,-944,318.26828,-3281,-3609,-3647,-3970,-4202,-4705,5791,6529,7946,8061
-2.9655992E-06,-10146.479,-307.39716,-964,325.0608,2634,-3051,3099,-3281,3313,-4183,-4760,-5369,-7606,8011
