idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
10,-600.3489,20,0,0,2053546,0,0,382.3227,0,0,14666841,-7554.809181,-3101.300402,10656.10958,-140379.2781,-43111.87772,696834.9175,233.8295,237.70528,8166,7416,6096,6142,2110,2151,1580,1552,2254,2509,5117,2694,8117,7677,4122,4117,2468,2364,953,5155,   
11,-1004.61456,20,0,0,4096002,0,0,269.02667,0,0,6249161.5,-9398.363917,-2546.076548,11944.44046,-170475.4889,-28107.50522,711221.3333,169.69243,290.6213,4931,4996,7693,7703,600,6190,2128,1990,8162,7760,6483,3529,6480,6447,2453,2484,4686,4629,1508,1520,   
12,-351.82947,20,0,0,1102912,0,0,313.82803,0,0,2482733.8,-2932.630114,-1180.374839,4113.004953,-55820.4801,-16060.09592,167342.7774,158.65778,262.20486,8166,8152,1726,1759,7581,7535,4493,3332,5618,2415,4114,1224,2482,2453,2039,2047,1988,1956,6931,6936,   
13,-498.58896,20,0,0,1588715,0,0,286.46753,0,0,3560651.5,-5082.276526,-1660.123311,6742.399841,-78989.38745,-17843.24726,306773.5455,158.42587,257.28534,2013,6756,5028,5033,672,402,2865,2937,7665,8318,321,695,1273,6373,7861,7473,3201,3211,6008,6330,   
14,-379.25272,20,0,0,2561621,0,0,402.5849,0,0,16834168,-4434.325263,-2418.330191,6852.655457,-69074.33875,-32076.25664,312930.1944,182.13274,380.95032,3217,4690,4441,4445,7601,7739,8010,7295,3542,6421,4288,4301,7271,7273,1554,5209,7855,7852,4553,4533,   
15,-410.81522,20,0,0,892179,0,0,500.87524,0,0,2408880.8,-3707.031352,-1428.818346,5135.849698,-78487.205,-28390.15428,322957.1932,191.05232,312.80515,6313,4694,3392,6279,4827,4820,7479,8110,5429,5346,36,4871,3370,6261,8054,8035,3951,3923,8245,8231,   
16,-449.81403,20,0,0,330312,0,0,394.06174,0,0,1105278.5,-3713.943497,-1356.18648,5070.129973,-68134.64407,-19268.03099,227827.7859,151.47292,197.17635,3484,3483,7428,7305,1992,2190,6302,4586,4267,5655,1063,976,6349,1963,1980,1980,4550,4553,6621,1273,   
17,-1174.8724,20,0,0,2370840,0,0,248.4723,0,0,9985031,-11558.08596,-4305.450733,15863.5367,-180392.9395,-55529.93014,833627.8552,153.54257,248.74295,7121,3077,4631,3575,7614,7697,373,27,7490,7995,4258,2621,2941,2926,1037,1371,2964,2968,5781,6707,   
18,-748.898,20,0,0,628979,0,0,355.3501,0,0,2959909.5,-8257.701126,-1769.607712,10027.30884,-141685.7417,-19046.76927,512640.3014,189.19229,191.51416,1109,1373,829,806,493,6268,1608,1684,5092,5188,6392,6475,3829,6073,4256,1783,5044,4957,835,762,   
19,-342.10797,20,0,0,322259,0,0,395.89633,0,0,1384735.1,-4027.740135,-1247.270946,5275.011081,-64219.06611,-12734.69015,189256.1096,187.71579,272.4193,4639,4657,3546,4631,3828,3806,5944,5949,449,790,6730,3630,7758,7768,7514,7821,2084,6558,1493,5197,   
20,-531.2249,20,0,0,1473616,0,0,295.35724,0,0,1998187.9,-4688.358408,-1533.267124,6221.625529,-77394.3359,-18764.0034,229565.4706,145.69034,170.18207,3158,4139,3541,3548,1091,1377,2010,2103,5791,4538,29,832,2542,1604,3611,3645,1333,1314,1949,2202,   
21,-471.27655,20,0,0,268216,0,0,271.04663,0,0,1293899.1,-4231.830109,-1149.713511,5381.543621,-69958.24437,-14443.33825,162269.0658,148.44414,299.04544,2077,2213,1434,5193,64,737,7960,7960,542,278,6922,6920,3949,3919,2503,2489,2563,2587,4128,4173,   
22,-310.88828,20,0,0,403024,0,0,261.67212,0,0,3738187,-2437.235228,-1245.883527,3683.118755,-40668.71557,-32847.95864,142222.6735,130.81456,217.97937,1647,1666,7381,7396,5312,5296,7066,7178,3194,4186,909,890,5340,5347,5951,5950,5491,5491,630,578,   
23,-1029.1709,20,0,0,1818259,0,0,246.50465,0,0,5979614.5,-10652.31101,-2994.977469,13647.28847,-179650.372,-39910.04971,723910.4352,174.55835,172.87856,5887,6868,2777,2740,1980,2037,2008,1979,6052,6029,877,936,8352,7885,3622,4876,6361,2056,2872,6003,   
24,-574.3167,20,0,0,743955,0,0,337.78738,0,0,3550802.5,-6513.452548,-1925.385904,8438.838453,-119491.102,-24212.00344,377712.1937,208.05786,200.3272,6588,1931,2263,2416,1104,975,849,4921,3727,3782,657,4457,2220,6667,965,1429,8282,8285,6438,6195,   
25,-1222.3892,20,0,0,3413514,0,0,306.5683,0,0,5951338,-10925.74082,-3354.61612,14280.35693,-177954.9805,-45217.2719,660679.7739,145.57965,239.86389,7200,7137,1587,1595,3196,3211,6557,2006,1035,1432,8361,7911,918,178,6155,6150,2724,2795,2673,995,   
26,-796.16174,20,0,0,1914367,0,0,364.3756,0,0,7260546,-10488.1796,-2998.899777,13487.07938,-183539.3741,-37442.7638,734540.3055,230.53026,216.4743,1425,1284,6007,2852,5241,2944,4698,529,2566,4262,8041,7792,3448,6325,528,164,7170,7106,1708,4029,   
27,-1194.7935,20,0,0,2773986,0,0,304.93484,0,0,16910752,-13781.99119,-3917.379767,17699.37096,-243215.1163,-43707.48272,1049814.238,203.56247,209.3424,2325,5102,6691,5719,4726,4633,6288,1281,2100,2135,2371,2263,930,684,1611,2357,8196,7441,490,202,   
28,-493.81775,20,0,0,676819,0,0,375.25992,0,0,6880933,-5709.94108,-2485.790749,8195.731814,-92280.24331,-29110.04726,511347.7594,186.87105,285.4912,6164,6169,7677,7690,6893,6894,591,157,810,723,6831,6826,4599,4698,7643,7703,4461,35,5109,1207,   
29,-608.7907,20,0,0,3032004,0,0,350.1825,0,0,8536492,-6467.723544,-1575.396148,8043.119693,-108954.2674,-18960.75357,418029.3413,178.96835,282.77402,4253,2548,6431,6424,4592,4654,1826,4246,6660,1742,1060,2672,4476,40,948,586,8236,8232,7207,7270,   
30,-339.0887,20,0,0,374356,0,0,391.94748,0,0,2096073.8,-3285.356217,-1453.701055,4739.057272,-62601.19902,-41605.95676,198560.6602,184.616,110.8125,4460,745,71,736,5440,5383,5810,5833,5697,5773,21,4921,3514,3506,5273,2936,29,66,6352,2049,   
31,-353.7854,20,0,0,834720,0,0,355.59454,0,0,2395357.8,-3459.217754,-1437.494334,4896.712088,-58926.68158,-23383.0182,198410.6307,166.56052,198.15637,3777,3639,2859,5228,4275,5654,1716,1722,3048,3070,2583,2550,1571,1588,4164,4163,3745,3737,1726,6760,   
32,-904.05865,20,0,0,1261360,0,0,365.70554,0,0,4034903.5,-9320.437125,-2283.536407,11603.97354,-172170.8622,-27069.74954,641559.5869,190.44214,141.50008,256,769,1282,4725,4459,186,3468,4577,3781,4810,4270,4279,6267,3717,3780,3639,2346,2368,926,751,   
33,-1101.3859,20,0,0,2112442,0,0,304.43988,0,0,7571218.5,-11928.15238,-2591.103289,14519.25566,-205638.571,-30693.53357,711272.3266,186.70894,237.04547,2898,2912,2321,2278,5079,5194,6282,6200,4574,4557,7039,7158,7220,7260,569,4832,765,559,306,337,   
34,-615.07245,20,0,0,3291120,0,0,358.8387,0,0,5919634.5,-7819.44859,-2091.065964,9910.514555,-131586.3931,-25875.08089,506499.1992,213.9364,205.52817,4816,4785,199,607,7509,7596,2446,2382,2205,1995,5137,951,302,624,5514,5549,2571,4266,2352,2406,   
35,-893.8468,20,0,0,1992151,0,0,370.95645,0,0,9280413,-12112.6818,-4232.822998,16345.50481,-222031.755,-89130.84215,929534.0055,248.40022,233.76833,3795,4518,8036,8192,8432,8073,505,6658,5812,5832,1647,2815,3435,4865,774,793,1630,2814,3280,3610,   
36,-574.6486,20,0,0,2169090,0,0,296.08682,0,0,7274836,-7046.773924,-2003.871845,9050.64577,-122209.1717,-23041.43837,507781.5395,212.66765,233.25896,5732,4012,3757,3744,1087,2389,6933,6947,860,281,4749,3495,1509,1538,7273,7276,6377,2006,4452,349,   
37,-569.4811,20,0,0,452579,0,0,316.16003,0,0,2354903.8,-4544.903157,-1412.317589,5957.220745,-78707.69106,-23132.20092,243172.0841,138.20949,216.89136,2788,2735,6249,4988,103,948,5004,3340,3796,3728,5233,5236,4083,1627,7419,7316,2183,2197,4904,4904,   
38,-947.1517,20,0,0,3407349,0,0,246.70488,0,0,11500277,-8225.8027,-3306.132772,11531.93548,-130275.0797,-46857.4844,579495.983,137.54405,312.89847,6972,6996,7467,7888,146,6655,5409,6172,7892,7812,7415,7783,1856,1791,7432,7441,4843,4816,2719,2739,   
39,-602.58374,20,0,0,5063268,0,0,438.81018,0,0,28404138,-8042.998404,-2314.611708,10357.61011,-152446.7689,-35130.64768,872139.8418,252.98853,279.40176,2031,2181,7289,7276,5345,3250,6190,187,5043,4981,5127,2253,6174,5461,3502,6408,3522,4305,5599,3967,   
40,-202.7866,20,0,0,408108,0,0,280.4267,0,0,966156.9,-1576.4251,-576.5754311,2153.000532,-27069.35211,-8030.830883,80884.30153,133.48688,258.9567,1244,1249,2552,2554,1177,3130,2841,2829,1570,1533,4730,4614,2494,2303,7801,7817,7438,8271,6760,1212,   
41,-882.40063,20,0,0,2843230,0,0,389.08112,0,0,8604075,-11601.19899,-3840.786208,15441.9852,-182150.5848,-60322.83514,873508.4159,206.42616,279.8054,2055,2142,2801,2738,5207,5170,1248,4215,6175,5420,8091,7810,848,327,1624,1757,2371,2418,7960,7960,   
42,-375.24213,20,0,0,623638,0,0,500.74518,0,0,3658354,-4206.155669,-1530.773008,5736.928679,-79476.18539,-23805.52866,231219.2958,211.79974,223.64903,5645,2431,7808,7479,1404,1003,7105,7115,3689,258,5930,5956,4254,2601,6673,5261,2793,2719,5124,2678,   
43,-1437.6775,20,0,0,3478198,0,0,293.04532,0,0,12767487,-15034.62155,-4141.955965,19176.57751,-260187.1706,-47699.95505,1090760.302,180.97743,288.71844,4997,4932,5102,5160,4586,3414,3323,5,411,400,8113,7803,7240,7272,2885,6334,5095,1577,353,579,   
44,-961.0857,20,0,0,2992192,0,0,305.13483,0,0,16541583,-9712.157306,-3129.117874,12841.27517,-172030.5129,-38611.74935,706666.7419,178.99602,205.34871,7582,7717,3548,4623,5005,3360,6445,6226,4188,4190,2078,1987,267,692,2537,1705,6681,237,4651,6302,   
45,-814.0597,20,0,0,1160116,0,0,190.30032,0,0,3442317.2,-6311.339517,-1786.069516,8097.409038,-105335.5688,-23213.01893,305945.6848,129.39539,196.92583,6068,6028,3727,3732,1776,1862,6388,5791,2618,5654,117,109,441,185,4214,4216,491,91,2501,2284,   
46,-995.04956,20,0,0,1653110,0,0,242.71779,0,0,6099506,-10562.91723,-3644.031815,14206.94906,-181151.6958,-51647.54083,663637.5343,182.05295,201.55133,4456,4870,4316,4304,851,877,1779,1829,5123,2271,461,705,5784,2886,6619,1278,1819,1831,2945,2874,   
47,-936.9131,20,0,0,1380420,0,0,331.2761,0,0,5416037.5,-9896.236732,-3005.404564,12901.6413,-177420.2445,-41845.64529,660853.0945,189.36682,232.43938,4945,216,1161,3096,4730,3561,1134,6846,384,429,1113,2329,6235,776,2917,5487,2721,6671,8343,7891,   
48,-462.29907,20,0,0,982084,0,0,525.0621,0,0,2852246.2,-6160.321795,-2087.950915,8248.272712,-111767.14,-24837.49957,438554.8386,241.76372,236.21457,2104,2129,8340,7661,7504,7588,3444,6228,2689,1306,6067,4054,5870,3241,5179,1530,6818,6840,7705,8421,   
49,-1270.8252,20,0,0,2085151,0,0,405.74228,0,0,6682438,-14517.33655,-3998.380802,18515.71735,-234077.2712,-46473.59831,783862.3284,184.19313,257.9856,5401,5411,2257,2318,166,358,6994,6971,6934,6924,6260,440,2880,6002,7451,7512,1512,6854,5590,1781,   
50,-756.9419,20,0,0,1320360,0,0,346.84656,0,0,4419498.5,-10450.79633,-3255.247172,13706.0435,-186457.3316,-35208.56665,745221.3821,246.32977,242.46127,6276,410,5140,5120,5455,5416,431,779,6219,6693,8141,7845,459,40,6709,5651,1489,2655,1171,3100,   
51,-1126.8116,20,0,0,1243792,0,0,246.46411,0,0,4601537.5,-7847.322025,-2005.774915,9853.096942,-138355.1129,-28381.41262,471349.4387,122.78459,163.90218,5200,2691,528,416,5845,5824,3257,5349,2364,2348,1526,3852,2503,2510,1725,1704,5679,2524,5016,4915,   
52,-702.6999,20,0,0,1998582,0,0,316.53522,0,0,12049673,-7468.782669,-2757.171427,10225.9541,-132876.27,-38094.97259,476519.8623,189.0939,326.08533,2164,2024,5038,4990,389,442,1632,1658,996,5101,8144,8145,7086,7013,4205,5950,1579,1479,7741,7575,   
53,-1139.6868,20,0,0,1509520,0,0,267.93552,0,0,4247528.5,-9736.925287,-2274.798633,12011.72392,-167973.4468,-24326.468,586214.7404,147.38564,171.35808,152,363,2489,2317,6787,149,559,296,7052,7069,2476,2410,1287,1361,2744,2751,4020,2931,2203,2079,   
54,-606.9265,20,0,0,2709934,0,0,319.18033,0,0,8775826,-6599.321504,-1885.933642,8485.255145,-113020.1822,-23984.10374,424727.7624,186.21724,248.74696,2344,1617,5603,1829,4272,4280,8344,7802,2529,2387,1714,1694,6237,552,5038,6689,8086,7836,268,6198,   
55,-744.2976,20,0,0,2372589,0,0,349.56424,0,0,9169053,-8410.995931,-2604.697738,11015.69367,-152797.8965,-34381.75146,554321.4878,205.2914,247.56163,2637,5189,3922,3929,5255,5240,2357,2317,6373,2024,1634,5705,343,696,7571,8417,5100,5172,6401,3508,   
56,-842.7618,20,0,0,2762395,0,0,317.63916,0,0,9139167,-9744.045631,-2943.715964,12687.7616,-174836.148,-35284.727,787126.4037,207.45618,253.3395,1237,5951,8067,7873,1701,5750,6581,6379,7813,7850,3409,3393,1640,1668,10,358,5232,6677,6249,150,   
57,-379.1878,20,0,0,492218,0,0,457.77243,0,0,2060498.9,-3895.943042,-1485.428211,5381.371254,-71211.68534,-28781.1213,222576.3992,187.80057,260.6433,3959,3924,3884,1308,2872,2928,2788,2723,4402,4414,3231,3227,4834,4882,6442,6229,8276,7444,4315,4327,   
58,-636.3409,20,0,0,1037993,0,0,387.34064,0,0,5542871.5,-7406.183424,-2964.443665,10370.62709,-141616.3303,-50244.35708,460692.1169,222.5479,233.92458,5617,2402,3293,4351,6171,5410,6465,6290,5083,1551,2637,1589,1607,2455,4946,751,3288,4836,8109,8390,   
59,-637.46497,20,0,0,2276749,0,0,347.79758,0,0,5956968.5,-7315.579022,-2319.624572,9635.203597,-132583.0828,-27286.23696,575121.7448,207.9849,228.50029,4990,5039,1783,1818,8051,8034,4820,246,4953,3293,3032,3839,3706,3418,3328,5015,2380,1021,3649,3500,   
60,-481.46466,20,0,0,1444592,0,0,417.39893,0,0,3107898.5,-5747.228842,-2051.795313,7799.024154,-101382.5077,-32008.54987,367037.3003,210.57103,197.93597,4013,5690,4496,6162,2968,4554,7059,7172,3287,3642,612,214,1702,2344,921,23,2824,1653,3910,3149,   
61,-544.75116,20,0,0,830251,0,0,310.132,0,0,2958200.8,-5068.026125,-1497.059224,6565.085352,-85219.154,-17658.59713,287238.2033,156.43684,193.64618,4030,4038,866,67,1666,4034,1807,1792,2563,2627,1619,1706,3033,6026,4079,6070,940,285,7676,7664,   
62,-413.7874,20,0,0,809983,0,0,354.59323,0,0,3320855.2,-3506.886739,-1354.321719,4861.20846,-73353.54577,-20067.39779,228918.3521,177.27351,254.43053,4555,4566,6991,6972,3933,3915,2153,6362,7851,7870,4963,3335,4884,107,6863,6872,4538,6362,6472,6253,   
63,-712.4436,20,0,0,699351,0,0,272.3659,0,0,2884686.2,-7014.92352,-2184.904996,9199.828517,-121172.4158,-25299.23916,428113.5025,170.08,255.64482,4345,4327,4815,4798,822,840,6995,6996,578,191,7675,7478,1845,1810,6872,6865,6067,6023,5040,78,   
64,-512.0937,20,0,0,655313,0,0,436.58124,0,0,4384365.5,-5678.586305,-1706.724252,7385.310559,-97938.64729,-22865.52783,354307.3822,191.25142,255.27296,5062,4341,1855,5595,631,43,6482,3534,7223,7241,3482,3679,4043,1756,5988,6039,1061,1001,1688,2826,   
65,-447.6588,20,0,0,905548,0,0,382.38327,0,0,1318198.4,-3539.504758,-1513.504119,5053.008878,-62077.86094,-24450.29601,210053.0184,138.67226,306.83405,2878,5719,6905,6925,3908,3166,7885,7860,2220,1921,1759,4037,7353,8151,7560,7557,3934,3933,5497,2046,   
66,-586.4252,20,0,0,995386,0,0,369.78912,0,0,6496793,-4978.057675,-2170.404061,7148.461739,-94889.82989,-39826.67052,340588.7935,161.81064,242.85677,8071,8080,5700,4056,6288,3425,5136,5169,4458,4884,5526,5521,5102,5150,5785,5773,4289,4298,3942,3908,   
67,-1139.5693,20,0,0,636861,0,0,327.24576,0,0,2323088,-10842.77536,-2943.520585,13786.29595,-196966.6072,-34768.84342,631291.0358,172.84302,137.17796,875,483,156,3339,2928,5718,6500,6533,4363,3342,3268,3760,3801,1456,6615,6603,401,358,226,225,   
68,-546.0782,20,0,0,927432,0,0,316.63586,0,0,3163523.2,-5007.968166,-1916.679556,6924.647721,-87347.64465,-21696.73086,389782.2198,159.95447,255.03604,7518,7516,6849,1491,3184,4148,1081,984,459,15,5733,1216,1457,1125,8059,8035,4462,4453,1397,982,   
69,-757.25836,20,0,0,2300688,0,0,407.50867,0,0,11289962,-9239.660069,-3908.367815,13148.02788,-155828.2826,-75554.43782,788554.3632,205.77954,181.53079,4192,6525,2429,1602,4838,3288,1402,1324,609,4930,6994,6957,3549,3579,5764,6723,5196,2648,3763,5504,   
70,-392.16443,20,0,0,876121,0,0,401.6506,0,0,2621839,-4290.374922,-1534.310737,5824.685657,-75868.19465,-21216.41191,300633.1209,193.46016,148.40648,4653,6259,5775,5233,7104,7091,2640,1442,1566,1461,2232,1987,1181,6747,5895,2978,7099,7153,6147,3748,   
71,-571.3733,20,0,0,1141720,0,0,511.19043,0,0,10936022,-6863.382842,-2035.203767,8898.586619,-127501.4985,-22164.86601,526485.0478,223.14922,313.00128,3588,4658,7955,7934,1605,2327,5044,5061,3321,6689,7701,8364,3424,588,4336,6393,1563,2701,1389,1047,   
72,-733.78754,20,0,0,1058508,0,0,339.42676,0,0,6553860,-8300.778411,-3328.326669,11629.10508,-145782.8858,-47894.09088,540844.8874,198.6718,246.95749,7224,7262,2345,2495,5293,5333,528,594,4831,3277,1119,2673,8331,7812,2784,2825,6853,1587,2593,2587,   
73,-194.44325,20,0,0,274738,0,0,326.40137,0,0,1945665.8,-1686.126353,-874.7396828,2560.866034,-32268.07658,-14915.05653,102051.4519,165.95113,215.04274,6501,4720,8267,7446,2888,5239,6660,4040,3772,6730,7053,6989,5402,5449,2967,4551,3259,3256,4511,4506,   
74,-646.819,20,0,0,1027068,0,0,475.75443,0,0,5657807.5,-6735.553676,-2450.661627,9186.215303,-117118.0062,-28215.77974,523292.6843,181.06767,232.35057,3494,3474,2770,2806,7157,3102,6959,6942,675,715,7839,8125,4072,2369,3663,3676,6855,1139,4002,3996,   
75,-736.56177,20,0,0,658940,0,0,293.84598,0,0,1563639,-6933.439984,-1885.779107,8819.219092,-130351.6686,-24993.3529,425280.5956,176.97318,317.73483,7121,3075,105,789,6966,6938,1437,1352,7477,8193,4224,1900,8331,8208,8022,8023,704,271,3005,3032,   
76,-522.15967,20,0,0,900833,0,0,362.95078,0,0,3049847.8,-5491.78632,-1602.653933,7094.440254,-93614.45908,-24744.9348,321702.7409,179.28322,224.25804,5289,5273,5482,6149,236,261,4795,4740,756,6198,6919,6913,5497,5523,6010,1923,1062,2310,7642,8133,   
77,-927.60364,20,0,0,1171341,0,0,271.28375,0,0,6462627,-9360.842757,-3120.25545,12481.09822,-162117.0522,-40980.35753,764190.2594,174.76974,219.29823,7860,7862,2374,2304,1062,1059,5697,5726,7158,7157,3045,3114,6050,2007,4626,3573,5761,5331,4956,3359,   
78,-394.69894,20,0,0,444060,0,0,409.71194,0,0,1299760.6,-4108.4502,-1172.416188,5280.866388,-73197.99399,-14778.84288,206126.3516,185.45271,257.30154,4326,4301,3156,4183,7398,7396,291,717,323,4392,4271,4232,2888,5260,2603,2581,2869,2930,5857,5861,   
79,-590.46655,20,0,0,2130117,0,0,254.84157,0,0,8442119,-5367.893942,-2107.860871,7475.754813,-89089.27894,-25795.7735,304608.4001,150.87947,295.1738,4198,4684,8372,7652,4608,3582,5026,4935,6841,6846,3361,5047,1056,1061,2144,2201,8326,7838,4266,4278,   
80,-922.76904,20,0,0,2453608,0,0,358.94342,0,0,13940126,-10549.58167,-3915.181037,14464.7627,-180749.309,-47459.86436,924603.404,195.87709,240.39445,1758,1608,5851,6705,2493,6709,1873,1787,7807,7830,7443,7837,4199,4681,1308,1456,2842,2421,3651,3677,   
81,-1108.3472,20,0,0,2694578,0,0,322.22568,0,0,8321681,-10576.47877,-3154.261366,13730.74013,-192389.9405,-41684.52938,758745.7589,173.58275,263.95563,4993,4942,6894,6894,3973,3975,2069,1965,2826,2821,2352,1609,6422,6426,4864,538,1205,1195,8369,8102,   
82,-452.87686,20,0,0,344435,0,0,365.05862,0,0,1003212.5,-3716.079357,-1050.415935,4766.495298,-63053.88956,-11619.72877,150166.5887,139.22966,212.41045,285,540,4150,4111,5126,5620,3677,3659,827,683,2238,6064,7334,7334,2920,5276,1939,1973,4284,4327,   
83,-467.9351,20,0,0,507394,0,0,303.70093,0,0,1649661,-4921.895883,-1605.467273,6527.363161,-89116.73162,-25766.07956,347387.1426,190.4468,245.7761,6284,3376,6689,216,30,4457,5521,5543,1906,2600,4500,4478,796,4857,4955,135,1054,1074,7935,7940,   
84,-811.60626,20,0,0,1659784,0,0,351.0805,0,0,5597658,-8936.623154,-3189.602812,12126.22597,-168578.9178,-44571.28045,622813.3351,207.71024,230.3241,1152,6854,8361,8213,3719,3412,1420,5138,3457,6324,1860,6750,4264,2552,6841,6876,5693,2927,4426,4453,   
85,-668.6424,20,0,0,2684450,0,0,380.37802,0,0,10151326,-7957.902447,-2359.594561,10317.49701,-143227.66,-35275.14034,639169.7359,214.20667,241.2973,2767,2784,816,482,374,6255,6799,6829,2507,2286,3934,3955,1726,1601,4947,4954,1194,1194,6566,2203,   
86,-637.8081,20,0,0,3133961,0,0,381.45148,0,0,14347592,-6281.643631,-1842.902838,8124.546469,-107601.9858,-24509.29682,536549.0085,168.70589,182.4258,5703,5741,2798,2777,4082,1755,6901,6903,556,809,3789,4769,6445,3513,1352,1296,6967,6975,6013,2168,   
87,-614.16235,20,0,0,1520910,0,0,374.56534,0,0,7232294,-7009.758493,-2473.788878,9483.547377,-130426.1097,-39309.61549,567414.7168,212.36421,226.25189,4827,238,4889,4898,4376,4415,6689,716,5757,6761,6405,6426,4169,4175,734,645,3058,6523,7672,8073,   
88,-589.6445,20,0,0,1453918,0,0,282.30872,0,0,5039466.5,-5382.159006,-1945.034407,7327.193414,-85857.30003,-22136.60478,263116.1347,145.60858,291.53452,1043,6717,7816,8111,6520,6524,1492,1132,7247,7211,8406,8105,2723,2734,447,647,1671,1638,6090,4440,   
89,-619.75714,20,0,0,688720,0,0,300.54935,0,0,3099721.2,-6852.593513,-2074.038758,8926.632265,-129443.8008,-31878.75423,541291.0884,208.86215,237.3044,6267,526,1205,1196,7820,8304,3020,6062,762,750,672,6641,5805,5800,3167,3899,2103,6638,3498,5552,   
90,-708.91595,20,0,0,1908433,0,0,334.08673,0,0,12241516,-8054.680183,-2744.627297,10799.30748,-142534.2656,-44075.43312,674370.4997,201.05946,213.04794,865,892,5287,5221,8369,7646,2668,1053,7140,7113,2970,2962,1130,2642,6458,6459,7066,7168,5768,6692,   
91,-1134.2893,20,0,0,749253,0,0,226.29199,0,0,2097019,-9072.362724,-2130.495137,11202.85787,-147766.0363,-22485.44197,504564.2892,130.27191,314.15475,2159,2052,7902,7821,544,30,7219,7209,7624,7626,2116,2003,6152,6175,859,6651,5949,5945,719,814,   
92,-380.41632,20,0,0,895089,0,0,291.76788,0,0,8406752,-3489.608649,-1478.790192,4968.398835,-55685.06594,-16291.56707,210960.0664,146.37927,205.73346,4164,3180,153,675,2175,6378,7051,7190,3702,3459,6360,5255,2404,2437,5473,5473,6994,6976,3996,5109,   
