idx,score,depth,combs,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
10,-829.13025,20,2.3920851999206942E+29,0,0,2987893,0,0,266.49484,0,0,10753156,-7485.33758381965,-2090.541163758265,9575.87874760769,-133098.06736354504,-20517.270273265356,518485.4541496619,160.52733,34.288563,   1118,1312,   1312,1367,   1367,951,   951,5086,   5086,1559,   1559,1459,   1459,1477,   1477,1131,   1131,1578,   1578,1521,   
11,-993.93665,20,3.2145600025810065E+32,0,0,2793915,0,0,339.23834,0,0,5829515.5,-10422.146351966398,-2260.0782050955468,12682.224565354221,-176881.73236886188,-24910.554081608458,659134.0407360684,177.96077,31.475752,   3661,4785,   4785,4866,   4866,3444,   3444,6318,   6318,226,   226,180,   180,342,   342,295,   295,851,   851,715,   
12,-1842.9882,20,4.390179334247231E+33,0,0,2507964,0,0,308.70703,0,0,7290199.5,-20767.55639097386,-3874.8938307868666,24642.45022302046,-362447.90721427917,-41011.74715089709,1265054.6727737226,196.66318,23.619457,   4452,879,   879,514,   514,3695,   3695,38,   38,125,   125,175,   175,610,   610,587,   587,804,   804,923,   
13,-196.48859,20,2.2496372256232288E+29,0,0,1026318,0,0,261.97214,0,0,1903082.8,-2162.283552278887,-925.2902365415707,3087.573789840157,-32149.612211033058,-11375.7748252619,129395.4831592922,163.62076,17.262398,   8329,8386,   8386,7881,   7881,7785,   7785,7460,   7460,8385,   8385,8393,   8393,7985,   7985,8217,   8217,8113,   8113,7465,   
14,-506.54932,20,1.4743820006184367E+28,0,0,2026022,0,0,177.87643,0,0,6782162,-3740.622185266574,-2057.9226270341965,5798.544813462038,-57103.54641201146,-28654.65158295169,178604.52616663981,112.73048,11.839933,   8416,8431,   8431,7558,   7558,7622,   7622,7559,   7559,7683,   7683,7627,   7627,7588,   7588,7694,   7694,8426,   8426,7572,   
15,-666.02466,20,1.1173894780451253E+29,0,0,985991,0,0,280.6386,0,0,2359588.2,-6653.003418122335,-1962.2927067233454,8615.296124021179,-111139.32820112737,-20551.335206244974,347932.63670783496,166.86969,16.664349,   2467,2485,   2485,2439,   2439,2300,   2300,2422,   2422,2323,   2323,2461,   2461,2512,   2512,1600,   1600,2290,   2290,2425,   
16,-973.23944,20,1.8704798301881008E+30,0,0,3346659,0,0,286.60217,0,0,10388930,-10141.40966381018,-2621.5453109365044,12762.954979425098,-171909.71638717985,-26215.335643918574,844030.6890547317,176.63661,23.63266,   1304,1109,   1109,2337,   2337,2373,   2373,1351,   1351,1104,   1104,1078,   1078,1292,   1292,1103,   1103,2378,   2378,2407,   
17,-1403.5474,20,8.936293801952449E+33,0,0,2662856,0,0,321.4663,0,0,7566892,-17114.451529876587,-3162.958595633191,20277.410120874105,-286572.5704870062,-33323.91871472508,1055437.9424957072,204.17734,19.487421,   6185,592,   592,6784,   6784,178,   178,82,   82,761,   761,787,   787,4856,   4856,6191,   6191,6640,   6640,664,   
18,-1563.9788,20,1.771569840545904E+34,0,0,1762734,0,0,272.87378,0,0,6265283.5,-15593.385735908958,-2874.8635429428564,18468.249279307074,-264282.6542075429,-28359.6763106474,1004501.6647090489,168.98097,16.94237,   936,641,   641,256,   256,6784,   6784,731,   731,611,   611,877,   877,4463,   4463,871,   871,935,   935,4885,   
19,-211.60442,20,1.3464369924507574E+27,0,0,665927,0,0,238.26817,0,0,1151495.4,-2452.4370136176976,-1196.8147982146718,3649.2518235451103,-29955.30888844236,-12179.020542845728,90998.0848080015,141.56277,11.158867,   1827,1251,   1251,1825,   1825,1778,   1778,1828,   1828,4226,   4226,1819,   1819,1858,   1858,1800,   1800,1833,   1833,1812,   
