idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
55,-327.03305,20,0,0,215036,0,0,348.00082,0,0,928096.9,-3292.777451,-807.5150748,4100.292526,-59007.00929,-8030.36484,183376.9636,180.43134,22.690641,1438,1406,1438,1032,1438,1293,1438,1535,1438,1340,1438,5086,1438,1389,1438,5192,1438,1390,1438,5165,   
56,-1071.654,20,0,0,1218707,0,0,286.95874,0,0,3169212.2,-9549.01059,-1821.952848,11370.96344,-172417.357,-18580.93511,649346.4786,160.889,16.592035,673,714,673,650,673,557,673,423,673,126,673,119,673,255,673,628,673,4983,673,122,   
57,-1000.0626,20,0,0,996292,0,0,303.9769,0,0,4450540,-8266.708202,-2385.342281,10652.05048,-159107.8514,-28108.59855,499878.8605,159.09789,22.307978,6718,2353,6718,5679,6718,2401,6718,2347,6718,5645,6718,2380,6718,2259,6718,2428,6718,2496,6718,2404,   
58,-211.1235,20,0,0,810359,0,0,482.61542,0,0,4303442,-2552.691728,-1271.059976,3823.751704,-43574.72963,-16324.06599,229135.1912,206.3945,27.6672,5928,5979,5928,3087,5928,5914,5928,5925,5928,3103,5928,7199,5928,5936,5928,5968,5928,7020,5928,5970,   
59,-397.30743,20,0,0,3318144,0,0,326.7371,0,0,11099145,-5103.228054,-2017.697111,7120.925161,-77166.96481,-21179.18214,326943.719,194.22481,22.461895,7189,7040,7189,7007,7189,7038,7189,7076,7189,7015,7189,7145,7189,7025,7189,7188,7189,7133,7189,7066,   
60,-2670.271,20,0,0,2277159,0,0,253.53044,0,0,6411631,-25124.03751,-5185.815077,30309.85258,-425456.7145,-51861.68348,1750474.401,159.33092,19.459787,719,221,719,38,719,195,719,296,719,236,719,890,719,134,719,460,719,599,719,471,   
61,-5840.1484,20,0,0,10721762,0,0,188.4777,0,0,28071032,-39573.43633,-8251.993336,47825.42967,-676557.2787,-99968.43675,2824885.895,115.8459,16.332508,336,4928,336,671,336,864,336,631,336,182,336,332,336,519,336,749,336,61,336,866,   
62,-213.4127,20,0,0,318747,0,0,465.87616,0,0,1091447.5,-1890.531006,-654.1220372,2544.653043,-38503.94997,-7699.689877,111389.5533,180.42014,22.63402,5134,5621,5134,994,5134,1065,5134,5127,5134,5619,5134,1112,5134,5128,5134,1101,5134,951,5134,5064,   
63,-152.79407,20,0,0,336177,0,0,287.04852,0,0,1169631.5,-1652.423934,-792.039142,2444.463075,-27590.34157,-9488.698065,118587.0885,180.57207,25.639545,1228,1231,1228,4153,1228,4100,1228,4109,1228,5974,1228,4121,1228,4099,1228,1225,1228,1229,1228,4096,   
64,-432.1196,20,0,0,1397551,0,0,200.8706,0,0,8694521,-4738.018225,-2409.968858,7147.987083,-79176.9408,-32512.77966,434481.3846,183.22922,22.313383,8035,7456,8035,7457,8035,8261,8035,8195,8035,8059,8035,8189,8035,8271,8035,8052,8035,8196,8035,7459,   
65,-199.8989,20,0,0,1115764,0,0,269.64932,0,0,2370780.2,-1726.445338,-993.3147862,2719.760126,-27149.36079,-14268.06159,83852.04866,135.81546,15.749941,7687,7603,7687,7702,7687,7693,7687,7575,7687,7599,7687,8433,7687,7624,7687,8423,7687,8405,7687,7614,   
66,-692.681,20,0,0,1103086,0,0,394.02658,0,0,4544175,-6875.273129,-2140.267255,9015.540382,-133036.7174,-24323.48213,395758.4454,192.06058,24.764437,5104,1289,5104,5156,5104,957,5104,5179,5104,1093,5104,2686,5104,5134,5104,2675,5104,1104,5104,1098,   
67,-194.36043,20,0,0,311646,0,0,524.7201,0,0,3753504,-1730.200323,-648.9189776,2379.1193,-27017.65092,-6284.765772,63976.64625,139.00798,18.24613,4195,4192,4195,4684,4195,4203,4195,6742,4195,4213,4195,6535,4195,4191,4195,4186,4195,4194,4195,3211,   
68,-870.54767,20,0,0,2183445,0,0,281.62482,0,0,8398054,-9407.067787,-2593.452008,12000.51979,-166538.5478,-28072.34599,662422.1758,191.30319,25.15302,2356,2339,2356,2454,2356,1620,2356,2261,2356,2263,2356,2482,2356,2387,2356,1702,2356,2422,2356,2491,   
69,-110.63991,20,0,0,897802,0,0,373.4178,0,0,1962222.1,-1345.888006,-486.5552116,1832.443218,-26794.58683,-6288.093038,132361.7938,242.17831,24.93415,2427,2401,2427,2279,2427,2310,2427,2515,2427,5632,2427,2358,2427,2511,2427,2292,2427,1603,2427,2530,   
70,-4.897576,20,0,0,118917,0,0,2913.5537,0,0,1408477.4,-52.95511263,-56.61168157,109.5667942,-1255.287274,-1353.321885,2922.486286,256.30786,24.901136,6809,6808,6809,6831,6809,6806,6809,6803,6809,6807,6809,6802,6809,6804,6809,6828,6809,6805,6809,6815,   
71,-355.8026,20,0,0,1451034,0,0,348.3722,0,0,7114211,-4398.442808,-1887.54337,6285.986185,-64461.84693,-20837.74538,288760.3055,181.17307,23.663353,2569,2557,2569,2565,2569,5624,2569,2582,2569,4251,2569,4244,2569,2587,2569,2630,2569,4264,2569,2597,   
72,-2288.659,20,0,0,7941962,0,0,240.5492,0,0,37859880,-24716.03246,-6511.303948,31227.33641,-418736.7379,-66040.75664,2571435.296,182.96162,23.280245,1358,1110,1358,1400,1358,1103,1358,2331,1358,992,1358,1359,1358,1382,1358,1405,1358,2373,1358,1332,   
73,-36.08621,20,0,0,347442,0,0,160.54488,0,0,1443832.4,-361.6613148,-294.9266466,656.5879607,-3861.954333,-3529.065577,20598.7481,107.02023,13.189751,7929,7944,7929,7950,7929,7927,7929,7931,7929,7934,7929,7943,7929,7936,7929,7952,7929,7933,7929,7930,   
74,-535.51245,20,0,0,1507019,0,0,289.1524,0,0,6673356.5,-5507.718086,-1569.855528,7077.573615,-102093.3741,-16841.88739,431330.6133,190.64613,17.244736,1094,2677,1094,1287,1094,1371,1094,1107,1094,1092,1094,1381,1094,993,1094,1324,1094,1021,1094,1010,   
75,-925.8255,20,0,0,1510068,0,0,293.81427,0,0,5302780,-10645.36075,-2326.355641,12971.7164,-184703.2484,-26298.82285,658451.5033,199.50114,18.762142,75,832,75,625,75,4369,75,6659,75,665,75,552,75,565,75,131,75,725,75,4746,   
76,-430.5109,20,0,0,666739,0,0,437.98862,0,0,2847366.5,-4813.378663,-1440.045149,6253.423812,-91686.26058,-15949.23214,287541.772,212.97083,25.45342,5067,958,5067,975,5067,989,5067,5098,5067,2255,5067,5161,5067,5156,5067,2317,5067,972,5067,1101,   
77,-472.95297,20,0,0,1032462,0,0,224.19792,0,0,3841141.5,-3784.981619,-1739.256421,5524.238041,-66843.96572,-38609.86991,290102.6373,141.33322,15.370064,5729,4064,5729,4015,5729,5690,5729,5775,5729,4019,5729,5765,5729,4021,5729,6691,5729,2937,5729,2941,   
78,-539.5971,20,0,0,3314502,0,0,241.50113,0,0,8331545.5,-5888.189633,-2285.536286,8173.725918,-112584.5023,-34204.03861,536393.1869,208.6455,25.75796,4017,2865,4017,4044,4017,5738,4017,6005,4017,6006,4017,2854,4017,4036,4017,2875,4017,5775,4017,4067,   
79,-815.40173,20,0,0,644812,0,0,243.66225,0,0,3801920.2,-5511.176578,-1969.099216,7480.275794,-126841.153,-37054.6373,399639.2365,155.55664,23.326494,3707,3675,3707,3650,3707,3707,3707,3683,3707,485,3707,503,3707,3710,3707,3690,3707,6681,3707,4848,   
80,-186.06541,20,0,0,652844,0,0,390.87347,0,0,1751846.6,-2099.846388,-852.8299348,2952.676323,-42024.74481,-11582.90289,161489.9734,225.86006,27.692455,1265,4564,1265,4561,1265,1279,1265,6512,1265,3235,1265,4541,1265,4557,1265,6704,1265,4559,1265,3242,   
81,-80.0769,20,0,0,141372,0,0,342.48267,0,0,418988.38,-702.9698936,-216.4611228,919.4310165,-13368.04656,-2539.685806,42061.03734,166.94012,21.056318,2427,5652,2427,2351,2427,2447,2427,1602,2427,2506,2427,2478,2427,2504,2427,2514,2427,2404,2427,2849,   
82,-571.63,20,0,0,1840138,0,0,190.13799,0,0,4034582,-4624.700406,-1886.509881,6511.210287,-79051.52554,-19488.99594,361699.9435,138.29141,19.785072,3527,6395,3527,6491,3527,4343,3527,3515,3527,6474,3527,6400,3527,6485,3527,3524,3527,4304,3527,3534,   
83,-51.540905,20,0,0,102694,0,0,348.07812,0,0,274849.3,-590.1564751,-234.9082746,825.0647499,-9032.231295,-3015.55917,30510.21801,175.24394,21.264843,8125,7785,8125,8070,8125,8333,8125,7645,8125,7664,8125,8306,8125,7912,8125,8296,8125,8112,8125,7888,   
84,-3850.2046,20,0,0,6079799,0,0,230.12836,0,0,17584836,-35125.32018,-6948.91784,42074.23802,-604147.3702,-77929.02423,2459288.85,156.91306,21.820158,556,142,556,909,556,338,556,692,556,250,556,771,556,473,556,249,556,4822,556,4795,   
85,-204.56319,20,0,0,261935,0,0,466.8076,0,0,1061514,-2065.293195,-446.034775,2511.32797,-43392.07175,-4168.025928,136604.6997,212.12062,26.535208,3895,2649,3895,3835,3895,3853,3895,1518,3895,3878,3895,3823,3895,2669,3895,3889,3895,3826,3895,2638,   
86,-193.78139,20,0,0,174044,0,0,327.28928,0,0,718069.94,-2553.775391,-1076.391227,3630.166617,-37178.3409,-12502.09397,144098.4607,191.85713,23.234646,7515,7896,7515,7466,7515,7862,7515,8118,7515,8213,7515,8190,7515,8131,7515,8299,7515,8110,7515,8036,   
87,-153.43929,20,0,0,316744,0,0,390.69772,0,0,1592928.8,-1846.518867,-320.8552643,2167.374131,-31051.65684,-3441.996588,108241.8789,202.37096,18.865084,6236,6192,6236,412,6236,6647,6236,182,6236,135,6236,768,6236,351,6236,86,6236,936,6236,619,   
88,-359.42606,20,0,0,659053,0,0,454.60193,0,0,4819072,-3394.831646,-1966.067641,5360.899287,-69970.9339,-42059.75152,221816.0053,194.67409,27.209244,3476,5557,3476,3487,3476,5559,3476,3472,3476,3638,3476,3627,3476,5538,3476,3280,3476,5495,3476,3678,   
89,-107.73902,20,0,0,126862,0,0,394.3671,0,0,1166290.2,-1183.32965,-642.3917198,1825.721368,-15375.25916,-5972.416987,51057.85855,142.70836,18.593142,4092,3171,4092,4101,4092,4165,4092,4155,4092,4164,4092,4100,4092,4095,4092,4153,4092,4092,4092,4116,   
90,-328.77597,20,0,0,514597,0,0,345.68057,0,0,1811551,-3838.890039,-2415.602164,6254.492195,-75517.04776,-46005.62143,351374.9656,229.69151,26.448858,4424,4447,4424,4438,4424,4484,4424,4429,4424,4489,4424,4388,4424,3315,4424,3302,4424,449,4424,3299,   
91,-220.9565,20,0,0,554449,0,0,345.3996,0,0,1517021.5,-2246.727799,-905.0452854,3151.773085,-48256.60362,-11579.96944,153094.515,218.39867,24.409306,6533,4708,6533,4613,6533,3564,6533,3580,6533,4711,6533,4611,6533,6500,6533,4720,6533,4717,6533,4707,   
92,-38.64746,20,0,0,176981,0,0,527.64075,0,0,849363.4,-478.4773935,-172.03537,650.5127638,-8371.778202,-2395.936648,20756.19492,216.6191,17.685019,8283,7848,8283,8305,8283,7434,8283,7817,8283,8315,8283,7791,8283,8327,8283,8334,8283,7819,8283,7867,   
