idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
94,-275.2332,20,0,0,763131,0,0,337.5063,0,0,4463412,-2129.238598,-1112.489292,3241.727888,-45081.40192,-15402.14074,204904.7881,163.79349,67.15281,6493,3229,3229,4541,4541,4527,4527,2972,2972,2965,2965,2959,2959,6895,6895,6894,   ,,,,
95,-871.0763,20,0,0,1189229,0,0,263.95673,0,0,5296103,-8370.858059,-3590.389072,11961.24713,-156294.0353,-67861.08386,822122.6563,179.42635,68.502884,6755,6333,6333,2038,2038,6352,6352,6354,6354,5543,5543,3473,3473,3493,3493,4815,4815,38,38,607,   
96,-320.09915,20,0,0,1069654,0,0,313.20117,0,0,3171749,-3461.391915,-1467.695712,4929.087628,-62923.81968,-26664.27351,294482.4936,196.57603,74.86546,1719,5750,5750,2929,2929,5785,5785,5260,5260,6344,6344,6381,6381,6391,6391,5794,5794,5806,5806,5818,   
97,-830.1526,20,0,0,1890211,0,0,194.72508,0,0,7661203.5,-5527.149818,-2908.556748,8435.70656,-122253.3794,-64045.84975,626622.4576,147.26616,62.574574,2062,6378,6378,6389,6389,6391,6391,5789,5789,5795,5795,5843,5843,5836,5836,3415,3415,4651,4651,6300,   
98,-971.2831,20,0,0,2273541,0,0,286.2379,0,0,12821715,-7671.820803,-2830.795405,10502.61621,-129700.6627,-26338.83543,674644.0096,133.53539,42.75174,1333,952,952,5152,5152,5148,5148,2699,2699,2695,2695,2693,2693,5202,5202,3960,3960,1209,1209,3986,   
99,-736.5468,20,0,0,2001671,0,0,137.2402,0,0,8862558,-5616.83152,-2493.199619,8110.031137,-78625.27055,-29162.96933,578405.2274,106.748505,48.85372,7590,8419,8419,8099,8099,7793,7793,8183,8183,8066,   ,,,,,,,,,,
100,-629.22656,20,0,0,1597357,0,0,410.3819,0,0,7168715.5,-7407.594551,-2097.116044,9504.7106,-129577.3786,-22889.65883,571195.6433,205.93118,81.19869,2353,2328,2328,1100,1100,974,974,2672,2672,3806,3806,6877,6877,6882,6882,6883,6883,6888,6888,6892,   
101,-90.26202,20,0,0,5889,0,0,91.533806,0,0,21464.408,-129.6347826,-34.1075256,163.7423082,-2546.780749,-408.6774032,4752.264599,28.21542,18.679317,5077,5186,5186,1553,   ,,,,,,,,,,,,,,,,
102,-322.81326,20,0,0,528526,0,0,356.03577,0,0,2125770.5,-3012.802461,-1750.256762,4763.059221,-64318.65466,-53939.98804,203021.51,199.24416,77.319725,4014,2925,2925,5776,5776,5273,5273,2918,2918,5503,5503,5507,5507,3630,3630,4812,4812,4783,4783,4465,   
103,-276.71356,20,0,0,324953,0,0,410.47308,0,0,1012652.56,-2146.746321,-1071.010308,3217.75663,-44114.53949,-19628.47464,142128.1498,159.42313,57.886856,830,130,130,4920,4920,3311,3311,4363,4363,4386,4386,4382,4382,4374,4374,6144,6144,6104,6104,5443,   
104,-110.303116,20,0,0,349859,0,0,88.070724,0,0,5963735,-441.920233,-284.7172124,726.6374458,-5392.436219,-3000.029531,37016.71499,48.887432,32.520374,7214,7276,7276,7292,   ,,,,,,,,,,,,,,,,
105,-312.3668,20,0,0,622673,0,0,120.022675,0,0,3196938,-2077.915175,-1395.174638,3473.089814,-28595.85732,-13301.45473,233331.44,91.54577,44.87064,8100,8359,8359,8210,8210,7973,7973,7337,7337,7342,   ,,,,,,,,,,
106,-193.02934,20,0,0,50582,0,0,27.564243,0,0,165485.64,-234.8153185,-150.0957305,384.911049,-2489.006813,-1470.816391,7225.913303,12.894448,8.58371,3915,3917,3917,3923,   ,,,,,,,,,,,,,,,,
