idx,score,depth,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,
10,-287.32996,20,0,0,1557675,0,0,336.15082,0,0,7652722.5,-3295.339351155681,-1440.4824600488535,4735.821810873239,-51479.25198669613,-15894.290796163083,304694.1796294914,179.16425,63.29552,   6983,7005,   7005,7171,   7171,7174,   7174,7181,   7181,3100,   3100,3104,   3104,5915,   5915,6551,   6551,6525,   6525,4713,   
11,-22.236935,20,0,0,4958,0,0,171.06207,0,0,53944.65,-148.69157228138076,-114.36223748926487,263.05380978321665,-2144.411879295261,-1316.9404687461358,13267.202083772694,96.434685,46.687553,   7289,7294,   7294,7297,   7297,8028,   8028,8029,   
12,-816.29156,20,0,0,1217710,0,0,385.39688,0,0,4503799,-7046.912514009145,-2537.7089252272044,9584.621436413247,-139871.5078570303,-39473.524667571815,496034.31939646055,171.34995,62.664486,   2044,6339,   6339,5288,   5288,2881,   2881,2876,   2876,4014,   4014,4051,   4051,4077,   4077,1333,   1333,1308,   1308,1545,   
13,-603.22314,20,0,0,2768621,0,0,250.7383,0,0,11533314,-6095.390543183099,-1744.66740671646,7840.057956119332,-102306.20715970287,-15672.988086708865,547169.8120870047,169.59927,70.56653,   297,422,   422,3700,   3700,3462,   3462,3464,   3464,4591,   4591,4727,   4727,4677,   4677,4187,   4187,3207,   3207,6742,   
14,-430.3063,20,0,0,510375,0,0,395.4629,0,0,4090770.2,-4668.548420923001,-1733.0066682688348,6401.555082062699,-87592.16563686129,-20980.39255456012,331963.8303330247,203.55771,73.15327,   3591,4659,   4659,6424,   6424,6455,   6455,6436,   6436,159,   159,64,   64,12,   12,4473,   4473,4774,   4774,3622,   
15,-917.06635,20,0,0,1827203,0,0,165.20583,0,0,4517207.5,-4543.617372333395,-1310.7159238436302,5854.333299573853,-82503.42778153846,-13645.679609799367,260863.3811122169,89.964516,39.923004,   1331,1360,   1360,1090,   1090,5105,   5105,2679,   2679,5142,   5142,5204,   5204,5202,   
16,-285.2649,20,0,0,421576,0,0,445.50885,0,0,3295718.8,-2429.3825256033606,-1151.2920973042164,3580.6746226225187,-54262.30279646695,-20145.46384951724,189694.55437312342,190.21725,76.933235,   3483,3617,   3617,4836,   4836,4773,   4773,4422,   4422,4488,   4488,5009,   5009,4894,   4894,5002,   
17,-73.33172,20,0,0,89855,0,0,252.69724,0,0,445697.75,-391.00030702803775,-173.18763516005072,564.1879426325949,-7176.832555517204,-2521.0348529434855,20248.334809716358,97.86805,47.74903,   8361,8283,   8283,7398,   7398,7391,   7391,7387,   7387,7380,   
18,-678.16,20,0,0,991626,0,0,277.32526,0,0,3224310,-5591.940670612054,-1530.0747840707058,7122.015451524741,-99776.48980477959,-15645.76948699126,349936.533737785,147.12825,54.299942,   1726,4071,   4071,1361,   1361,1024,   1024,1041,   1041,1394,   1394,2644,   2644,3849,   3849,6847,   6847,6836,   6836,6825,   
19,-942.15875,20,0,0,952765,0,0,221.73633,0,0,2722602.2,-7077.485664038285,-1815.7460533671342,8893.231720728943,-134033.16342009563,-31548.21592934379,382615.83678001777,142.26175,51.852795,   676,572,   572,27,   27,4787,   4787,4881,   4881,4840,   4840,4808,   4808,3610,   3610,3778,   3778,3764,   3764,3752,   
20,-1130.4094,20,0,0,2044919,0,0,249.98123,0,0,5333419.5,-9475.78987211922,-3436.4928695468957,12912.282743247759,-170004.73675088782,-55937.319259603966,648931.863648933,150.39218,61.033077,   6709,2458,   2458,2493,   2493,2514,   2514,1664,   1664,4025,   4025,5746,   5746,2929,   2929,5726,   5726,5231,   5231,5262,   
21,-373.01633,20,0,0,2354717,0,0,16.752241,0,0,5879860.5,-448.43618523112735,-263.46156076649777,711.8977459237869,-5040.165788068964,-3106.026817563207,29279.31247161265,13.511918,9.007896,   7247,7206,   7206,7201,   
22,-981.0594,20,0,0,1630006,0,0,141.57188,0,0,4784783,-5873.627328236634,-1688.7890183845207,7562.416345426891,-110756.02569717218,-20480.783897294794,526506.0164412189,112.89431,42.55802,   416,4923,   4923,3333,   3333,3334,   3334,5010,   5010,5013,   5013,4909,   4909,5025,   5025,5021,   
23,-460.3506,20,0,0,1729215,0,0,374.54037,0,0,12971460,-5137.563011672813,-2210.623864681985,7348.1868781472795,-90354.6645344695,-26166.45270986171,587330.572624777,196.27359,79.28276,   6533,6528,   6528,6552,   6552,3052,   3052,3111,   3111,7122,   7122,7073,   7073,7033,   7033,6987,   6987,6968,   6968,6978,   
24,-315.6358,20,0,0,1022794,0,0,539.83923,0,0,2910914.8,-3526.969716844486,-1504.0363726370426,5031.006091406107,-54198.81675867415,-16634.442004268843,186255.64598783213,171.71315,60.206463,   1175,3085,   3085,7140,   7140,7083,   7083,7081,   7081,7098,   7098,6899,   6899,6897,   6897,6895,   6895,6891,   6891,6884,   
25,-143.89212,20,0,0,216839,0,0,483.25745,0,0,1693975.6,-1605.9138896946347,-846.8697743486218,2452.7836616063682,-30184.739120878457,-11344.457943222367,67792.32497100183,209.77339,80.9057,   1513,3849,   3849,6861,   6861,6845,   6845,6883,   6883,6888,   6888,6892,   6892,7198,   7198,6903,   6903,6904,   6904,6908,   
26,-46.91167,20,0,0,104796,0,0,809.4112,0,0,902442,-692.9269388055764,-610.9240351110045,1303.8509746650216,-10083.269497148327,-17960.539467872502,54868.90535193897,214.9416,82.10485,   5671,2743,   2743,2751,   2751,2768,   2768,2793,   2793,5299,   5299,5306,   5306,5312,   5312,5425,   5425,5378,   5378,5385,   
27,-296.52985,20,0,0,95774,0,0,212.30127,0,0,505377.38,-940.2792368061668,-326.12917463928324,1266.4084111977634,-22500.797037050135,-4648.699982586772,61277.512274674424,75.88038,39.147846,   3345,5048,   5048,4340,   4340,4314,   4314,4316,   
28,-1000.7834,20,0,0,1990362,0,0,146.79004,0,0,5976588,-7864.206955593038,-3468.852901085174,11333.059853580631,-111682.0688883408,-41445.02797368393,853646.6388685851,111.59465,52.002533,   7828,8112,   8112,8420,   8420,7533,   7533,7489,   7489,7502,   7502,7505,   
29,-759.2278,20,0,0,1212678,0,0,404.95093,0,0,5595585.5,-7680.504398268888,-2506.075747507749,10186.580149933949,-145060.1814869254,-30444.664755633694,597043.7133400353,191.0628,75.00998,   1345,6771,   6771,2688,   2688,2682,   2682,5205,   5205,5112,   5112,4000,   4000,3994,   3994,3991,   3991,3988,   3988,3967,   
30,-271.7407,20,0,0,295633,0,0,323.41193,0,0,1007918.94,-2263.9560909818656,-651.3025110407269,2915.2586008679314,-48349.9820866229,-9557.459234412525,136322.2418612363,177.92691,71.67121,   3892,3836,   3836,6033,   6033,6057,   6057,6019,   6019,6328,   6328,6348,   6348,2049,   2049,5500,   5500,5557,   5557,3471,   
31,-1231.8019,20,0,0,1937690,0,0,339.0522,0,0,5230267.5,-12513.282009305236,-2956.11995955234,15469.401970100416,-228004.76367904225,-45514.736919174866,808503.6578624705,185.09857,64.38196,   3771,3610,   3610,4802,   4802,4782,   4782,283,   283,350,   350,605,   605,6196,   6196,6216,   6216,4593,   4593,4723,   
32,-245.20898,20,0,0,264049,0,0,366.72308,0,0,935831.06,-2131.3909851330604,-1046.3184208532214,3177.709408524265,-43530.03103531034,-14061.648280346566,159946.73610536923,177.52217,66.99659,   4062,4054,   4054,3030,   3030,3029,   3029,6033,   6033,3846,   3846,3814,   3814,6855,   6855,6838,   6838,6826,   6826,6827,   
33,-306.79752,20,0,0,1289564,0,0,263.25586,0,0,7777530.5,-2972.7649638490584,-2151.9818956081126,5124.746860534032,-54802.94996057246,-71558.0195375774,408041.7204317504,178.62904,66.570114,   6555,2184,   2184,6002,   6002,4063,   4063,5726,   5726,5779,   5779,5352,   5352,5338,   5338,5293,   
34,-990.4224,20,0,0,750247,0,0,286.51877,0,0,2660527,-7495.851399680273,-2524.0462028967563,10019.897601979996,-157263.46146820334,-47815.997624446856,521675.98860376043,158.78424,61.698544,   264,248,   248,496,   496,3714,   3714,5830,   5830,5822,   5822,5844,   5844,5860,   5860,5858,   5858,1273,   1273,6605,   
35,-443.72806,20,0,0,378010,0,0,108.812706,0,0,738751.9,-1648.3942894267493,-1425.6268734146072,3074.021163717369,-24371.56667302317,-50199.51486835604,95490.9886731797,54.924557,24.25294,   2823,2817,   2817,2813,   2813,2734,   2734,2725,   2725,2716,   2716,2760,   
36,-620.69244,20,0,0,2039379,0,0,415.10507,0,0,11430594,-5227.877630808882,-2272.532853410053,7500.410484745521,-109045.36930156939,-43465.65691899454,554862.3811274354,175.68341,64.61993,   2922,5229,   5229,5285,   5285,6334,   6334,6385,   6385,6369,   6369,6375,   6375,4538,   4538,4527,   4527,1278,   1278,1267,   
37,-1548.9781,20,0,0,1665610,0,0,150.85335,0,0,7214897.5,-8514.543970223425,-2302.1671302724517,10816.711104545204,-161888.977387627,-24398.72469377349,747152.4776256474,104.513405,50.14884,   4886,788,   788,205,   205,6435,   6435,6461,   6461,6490,   
38,-280.6379,20,0,0,963330,0,0,303.86508,0,0,3144035.2,-2408.6485919793436,-1148.1741356795014,3556.8227288395533,-40722.70912767788,-16641.84259903056,156084.7478117969,145.10767,57.24747,   8397,8213,   8213,8353,   8353,8303,   8303,8300,   8300,8293,   8293,8240,   8240,8228,   8228,8226,   8226,8225,   
39,-185.95395,20,0,0,822300,0,0,308.845,0,0,2586281.2,-1817.8393975909446,-1558.0363539637617,3375.8757514642207,-39882.319052606596,-55649.32097294456,256665.4577622448,214.47418,82.06883,   73,4452,   4452,4522,   4522,4514,   4514,3788,   3788,3785,   3785,3755,   3755,3749,   3749,5298,   5298,5333,   5333,5317,   
40,-69.07603,20,0,0,161915,0,0,542.15796,0,0,1333945.6,-634.8964890513064,-305.37090615634867,940.2673952140273,-11663.753141495616,-4334.776917608532,27167.672680821037,168.85385,62.391384,   7524,8318,   8318,8286,   8286,8285,   8285,8240,   8240,8239,   8239,8233,   8233,8231,   8231,8229,   8229,5580,   
41,-150.7811,20,0,0,133310,0,0,588.25977,0,0,684483.8,-1638.4503802157308,-549.2614323812825,2187.711810866199,-32998.20015905417,-8311.271922745289,97844.26244097283,218.84839,84.89392,   1696,1664,   1664,2517,   2517,5653,   5653,5642,   5642,5634,   5634,5657,   5657,4273,   4273,4274,   4274,5602,   5602,5599,   
42,-352.68866,20,0,0,85418,0,0,180.43973,0,0,681195,-1313.5860434747024,-587.4119158732001,1900.9979554535867,-28630.29492133669,-7952.578863620932,74680.92708784899,81.177246,40.822407,   4354,4405,   4405,5013,   5013,4891,   4891,5000,   5000,5002,   
43,-238.15608,20,0,0,253294,0,0,313.36017,0,0,1217421.1,-2013.9082043685664,-835.7904767031898,2849.6986813349295,-38857.43599854628,-15314.41386331645,146375.81503531628,163.15955,72.48044,   4061,5691,   5691,5708,   5708,1653,   1653,2775,   2775,2750,   2750,5663,   5663,5672,   5672,5670,   
44,-104.74275,20,0,0,537315,0,0,252.45894,0,0,1975539.2,-521.7334344007902,-555.6446030070207,1077.3780372801239,-11423.44048005668,-11233.01839737467,59740.725262319276,109.06187,54.245903,   3978,3976,   3976,3967,   3967,5599,   5599,5577,   5577,5575,   5575,5574,   
45,-198.24596,20,0,0,320892,0,0,245.53333,0,0,1588000.8,-1457.2006966589192,-1652.7292157557767,3109.9299122197717,-27828.532854452827,-43630.11592399478,201869.06277893702,140.37378,61.251976,   3777,3737,   3737,6682,   6682,6139,   6139,5484,   5484,5481,   5481,5422,   
46,-950.69806,20,0,0,2033492,0,0,248.15509,0,0,8842499,-10116.937853245614,-3319.4097935564755,13436.34765072294,-174850.0886648533,-35729.52379606993,932058.5313224138,183.91759,59.653385,   847,141,   141,6462,   6462,6477,   6477,6487,   6487,6489,   6489,6409,   6409,6412,   6412,4659,   4659,3575,   3575,6533,   
47,-790.59985,20,0,0,2688107,0,0,498.51904,0,0,13116558,-8460.58599182771,-4657.12560517221,13117.711592711974,-157364.88774731397,-125595.25675088978,968100.003750917,199.04492,80.38991,   5434,5431,   5431,5346,   5346,5339,   5339,5356,   5356,5274,   5274,2901,   2901,5267,   5267,6333,   6333,1990,   1990,6633,   
48,-152.37955,20,0,0,126822,0,0,669.4725,0,0,256602.42,-1532.811760875047,-470.6097445796726,2003.4215050502505,-27616.963034180877,-5600.297968387349,63179.65947285509,181.23799,70.87947,   1442,975,   975,991,   991,5166,   5166,6741,   6741,5128,   5128,5615,   5615,5658,   5658,4273,   4273,4263,   4263,1883,   
49,-169.64017,20,0,0,196921,0,0,452.65512,0,0,893400.1,-1535.6417282788443,-576.293839660516,2111.935567251188,-34753.623995303926,-7652.536627648535,89707.40200643589,204.86673,82.258644,   4610,4603,   4603,6421,   6421,6455,   6455,6473,   6473,4339,   4339,4317,   4317,4897,   4897,4916,   4916,5027,   5027,5020,   
50,-759.8566,20,0,0,615850,0,0,166.13374,0,0,4837554.5,-4138.131553645937,-1564.9936089226783,5703.125159864804,-59050.42154965931,-12839.354625077052,299053.6416912923,77.712585,36.06201,   4670,3569,   3569,4630,   4630,3550,   3550,6432,   
51,-735.67255,20,0,0,1203634,0,0,209.2764,0,0,4879261,-5496.74225492125,-3101.9431425196763,8598.685394599932,-112109.81943692644,-64503.469801783554,542303.0378465522,152.39093,58.487114,   5790,5786,   5786,6391,   6391,1999,   1999,2227,   2227,2221,   2221,6044,   6044,2996,   2996,5895,   5895,5894,   5894,5888,   
52,-1815.9244,20,0,0,2230258,0,0,235.40665,0,0,6761607.5,-13767.788966742019,-4844.452678539333,18612.24164998914,-294520.5296449355,-86168.54984831737,1383905.7942690598,162.18765,56.43455,   3463,3431,   3431,394,   394,294,   294,282,   282,4469,   4469,4516,   4516,3736,   3736,3732,   3732,3783,   3783,3762,   
53,-677.421,20,0,0,2255855,0,0,308.60077,0,0,11841708,-7358.292852502585,-3209.6779104510883,10567.970764973288,-131031.15324090712,-35867.08452683681,786953.3648090346,193.42647,75.24065,   5916,6552,   6552,6528,   6528,4671,   4671,4641,   4641,4642,   4642,6432,   6432,6488,   6488,3524,   3524,3515,   3515,4335,   
54,-558.5357,20,0,0,305327,0,0,229.98895,0,0,1258346.4,-2597.7790412218824,-1295.0222514291033,3892.8012883511597,-54675.54294440015,-20254.128383001214,159807.63879409115,97.89087,43.51143,   4382,4387,   4387,3297,   3297,5009,   5009,5012,   5012,4889,   4889,4999,   
55,-193.9911,20,0,0,264050,0,0,353.40543,0,0,1671900.2,-2094.9815746501076,-1210.1864297281559,3305.1680038554314,-41914.451605647344,-36467.262335126085,185629.26754534396,216.06378,86.07381,   3655,3625,   3625,3634,   3634,5504,   5504,2918,   2918,5274,   5274,5780,   5780,5763,   5763,5712,   5712,1666,   1666,2779,   
56,-935.91425,20,0,0,607854,0,0,210.15335,0,0,3149194.5,-6443.110979502408,-1915.9285462183118,8359.039525987677,-115202.10871818203,-20230.32175817537,417531.19981076504,123.090454,47.747253,   298,887,   887,325,   325,4982,   4982,4963,   4963,4964,   4964,5017,   5017,6713,   6713,5035,   
57,-343.2739,20,0,0,335968,0,0,328.48114,0,0,1199389.8,-2634.7495803566803,-1189.033242006397,3823.7828229970655,-48308.10245280791,-18544.609853071302,174136.02225082068,140.72757,55.520958,   4571,4533,   4533,1273,   1273,6373,   6373,6377,   6377,2064,   2064,2051,   2051,5261,   5261,6677,   6677,5244,   5244,5272,   
58,-508.6688,20,0,0,1396421,0,0,182.4905,0,0,4528624,-4080.3628548280712,-1901.0839687407552,5981.446825297138,-61416.68755639205,-24129.37643447028,366080.8294324431,120.740036,49.85027,   7521,8347,   8347,8404,   8404,7566,   7566,7561,   7561,7500,   7500,7499,   7499,7506,   
59,-274.7284,20,0,0,389251,0,0,389.39096,0,0,2855367,-2384.9931075781733,-1149.4218458553182,3534.414951043001,-50013.519429332155,-23161.967945336222,172495.04215567655,182.04715,74.65884,   406,36,   36,4818,   4818,3284,   3284,3497,   3497,3663,   3663,5787,   5787,4538,   4538,1275,   1275,4569,   4569,4573,   
60,-263.93808,20,0,0,346229,0,0,346.405,0,0,992479.9,-2778.9769711464846,-1046.432860389325,3825.409831501862,-53328.53344923142,-18496.040208125236,183315.287168783,202.04942,75.81019,   824,724,   724,445,   445,4411,   4411,4383,   4383,4379,   4379,6097,   6097,6133,   6133,6125,   6125,5479,   5479,5412,   
61,-154.16084,20,0,0,307081,0,0,96.60346,0,0,3138076,-778.3766873902772,-537.4580001757558,1315.834677665937,-6909.497353653386,-3430.1749385733187,98952.2609019156,44.820057,26.76362,   5107,5108,   5108,3963,   3963,3964,   
62,-133.04427,20,0,0,452251,0,0,482.14468,0,0,1924214.6,-1719.1560855273133,-895.0652523529476,2614.221338452607,-25535.027284656608,-9904.971356498518,109458.10470174832,191.9288,74.8698,   7336,7972,   7972,7814,   7814,8340,   8340,8296,   8296,8285,   8285,8241,   8241,8244,   8244,8246,   8246,8249,   
63,-97.780205,20,0,0,216931,0,0,108.33876,0,0,2547033,-364.1206218026742,-645.0680330369909,1009.1886537875272,-6831.243492527146,-30423.880983329436,52227.99794754777,69.86326,36.45806,   2809,2821,   2821,5368,   5368,5302,   5302,5303,   
64,-80.86696,20,0,0,103295,0,0,316.07465,0,0,866360.56,-462.3861334847262,-240.83126803470097,703.2174014683625,-6529.638298151434,-2359.8076722018855,33896.072287447096,80.74544,34.78679,   4655,4599,   4599,6425,   6425,4669,   4669,3604,   3604,3605,   3605,3607,   
65,-1422.4729,20,0,0,598713,0,0,25.00727,0,0,1642924,-1966.1503014918296,-1037.2625836757961,3003.4128854682845,-23547.280773253933,-10896.63740630011,77049.52791694106,16.553764,9.831553,   1772,1775,   1775,1870,   1870,1867,   
66,-663.68304,20,0,0,2003420,0,0,403.47278,0,0,13952837,-8507.270466417589,-3620.180249143186,12127.45071224886,-144057.02799374843,-42445.37510727842,657669.9480005073,217.05696,81.17207,   7193,7038,   7038,7125,   7125,1157,   1157,3039,   3039,6537,   6537,6495,   6495,6498,   6498,3393,   3393,3383,   3383,3725,   
67,-925.9132,20,0,0,1375898,0,0,292.02512,0,0,4774048,-8650.75816931081,-2884.5365403512224,11535.294706874902,-153650.1007862103,-34826.82969417096,632725.6297004393,165.94438,63.766068,   1635,1622,   1622,1618,   1618,1081,   1081,1089,   1089,1010,   1010,1539,   1539,2635,   2635,3809,   3809,6869,   6869,6876,   
68,-112.57655,20,0,0,1524595,0,0,294.89996,0,0,6262464,-1211.5295180028281,-870.4980182046363,2082.0275362812054,-20699.25364407086,-13550.83320744297,101985.86490410924,183.86826,72.58836,   7737,7752,   7752,7776,   7776,7308,   7308,7321,   7321,7325,   7325,7250,   7250,7203,   7203,7271,   7271,7287,   7287,7300,   
69,-188.32103,20,0,0,357071,0,0,599.2733,0,0,1323736.5,-1980.4714264739694,-798.1979580227824,2778.669384575669,-36395.53071241062,-10826.734574696673,99651.96709735082,193.26323,82.64067,   2649,1307,   1307,5166,   5166,5125,   5125,5615,   5615,5658,   5658,4273,   4273,4281,   4281,4238,   4238,1879,   1879,1850,   
70,-68.2722,20,0,0,260564,0,0,344.27307,0,0,723409,-648.5313433357888,-348.20088360579354,996.7322265080397,-11332.009282283429,-5297.4900413451205,41754.15270476158,165.98279,62.84789,   8279,8042,   8042,8206,   8206,8219,   8219,8363,   8363,8378,   8378,7361,   7361,7751,   7751,7754,   7754,7740,   7740,7508,   
71,-384.00732,20,0,0,426418,0,0,236.5229,0,0,5873800,-2644.0633241477162,-1314.6809181649146,3958.7442324727995,-40722.993121934596,-11254.44570537721,262309.860627203,106.04744,47.996662,   1063,5133,   5133,5153,   5153,5120,   5120,3961,   3961,3963,   3963,3964,   
72,-227.96968,20,0,0,389866,0,0,35.49916,0,0,1162619.2,-399.62805239611487,-328.38240951023676,728.0104586471089,-5063.720951331579,-4416.151635901885,29488.49691212261,22.212257,14.750096,   1197,1198,   1198,3983,   
73,-337.25616,20,0,0,568097,0,0,359.22815,0,0,3622682.8,-2277.7346692707947,-1129.4565562940688,3407.191226875145,-42480.59993461122,-14467.765056036913,149401.589093956,125.95945,47.13213,   3045,5916,   5916,5942,   5942,5952,   5952,5954,   5954,5971,   5971,5978,   5978,5976,   
74,-154.49066,20,0,0,3574466,0,0,411.14154,0,0,15799346,-2679.6644019192527,-1563.3602935048668,4243.024694364137,-37088.50714757483,-19208.83512784622,279725.82786632364,240.06958,89.00011,   1183,1186,   1186,3907,   3907,3140,   3140,4139,   4139,4157,   4157,1233,   1233,1223,   1223,5966,   5966,5925,   5925,3083,   
75,-311.81406,20,0,0,510089,0,0,309.28314,0,0,2238123.5,-2281.7479643450006,-944.9762006703818,3226.724161386209,-47239.06693860885,-12688.48564067941,148889.36511585975,151.49756,60.147705,   1697,1724,   1724,4071,   4071,1055,   1055,3886,   3886,3808,   3808,3809,   3809,6859,   6859,6843,   
76,-401.49274,20,0,0,2543162,0,0,175.98085,0,0,6264023,-3579.9811898091534,-1731.861303656943,5311.842493508731,-55809.10798189491,-21641.653765386312,372917.50505076884,139.00403,53.29422,   7980,7915,   7915,8133,   8133,8432,   8432,7628,   7628,7616,   7616,7496,   7496,7491,   7491,7502,   
77,-236.15479,20,0,0,46708,0,0,27.533035,0,0,224824.3,-260.8718172864252,-91.39064496403999,352.2624620331209,-4578.903182178923,-1266.5800517894368,10853.42066732333,19.389416,12.702165,   7821,7466,   7466,8363,   
78,-200.87689,20,0,0,402925,0,0,455.25214,0,0,1515174.9,-2496.325477978174,-1110.12860832253,3606.4540868033723,-45767.26334322562,-14999.07949691969,161065.83081097528,227.83737,90.61777,   4158,4091,   4091,4115,   4115,5936,   5936,3105,   3105,1181,   1181,3112,   3112,1264,   1264,4534,   4534,6623,   6623,6368,   
79,-112.672485,20,0,0,532919,0,0,424.2456,0,0,2844976,-721.2997110446029,-353.27135708417137,1074.5710688198192,-18117.403447912504,-7240.344236957158,44812.2968356957,160.79706,61.48157,   3976,3988,   3988,3992,   3992,3993,   3993,5658,   5658,5659,   5659,5626,   5626,6668,   6668,2585,   2585,2580,   2580,2579,   
80,-354.6326,20,0,0,523408,0,0,530.5164,0,0,3457254,-4580.051953160493,-2174.683602632291,6754.735549525434,-80372.84654675452,-23028.94425059792,342741.4615535063,226.63693,94.2243,   2981,5885,   5885,6881,   6881,6854,   6854,1589,   1589,1558,   1558,2691,   2691,3961,   3961,3986,   3986,3984,   3984,3980,   
81,-495.68643,20,0,0,821991,0,0,384.33118,0,0,2056874.6,-4244.613359854774,-1587.715076362925,5832.328435348055,-84347.06949495137,-19715.906168199424,324049.12114243285,170.16216,68.587395,   3780,3616,   3616,3654,   3654,4752,   4752,3694,   3694,6274,   6274,6241,   6241,6441,   6441,6474,   6474,3516,   3516,3531,   
82,-347.27277,20,0,0,348569,0,0,422.6736,0,0,1534922.4,-2757.902685267141,-762.2595058510816,3520.162193699325,-57771.137450053284,-11286.848524003211,160352.7397652886,166.35666,66.727554,   3709,4868,   4868,284,   284,448,   448,4356,   4356,3300,   3300,5008,   5008,4915,   4915,4935,   4935,4933,   
83,-348.32874,20,0,0,1091508,0,0,356.60272,0,0,3818270,-4104.322957145596,-1375.0387179250038,5479.361679065183,-80166.4086603756,-15997.897184293119,433412.47251657606,230.14583,90.91545,   6099,4448,   4448,4420,   4420,4451,   4451,4829,   4829,6680,   6680,3456,   3456,4591,   4591,4727,   4727,4606,   4606,4671,   
84,-568.9195,20,0,0,440126,0,0,313.43185,0,0,1394739,-4686.851149478685,-1290.0285151204903,5976.879661777037,-96619.67916332954,-15297.070434348347,359114.94163794,169.83014,66.54216,   3406,3363,   3363,6191,   6191,148,   148,149,   149,5040,   5040,4968,   4968,5019,   5019,4915,   4915,4942,   
