score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-22.334974,40,0,0,37470163,0,0,1.212711E+09,-8191.429297613299,-3257.8962964161833,11449.325593850966,-137031.02936403337,-45279.87494291812,3161473.0111244107,6135.267,276.6194,   471,2189,   4168,1923,   7547,5241,   8023,2322,   5803,8300,   5054,8322,   3752,4299,   6713,941,   7301,3602,   678,1617,   6095,2092,   2945,3080,   5044,6484,   711,1513,   6893,2311,   4136,8337,   4456,2815,   7585,6783,   4194,6005,   6305,3446,   
-41.855465,40,0,0,35137270,0,0,834953900,-11764.854615389899,-3920.968230859894,15685.822849417624,-201615.0714884532,-48773.53633696291,3052975.9044078016,4816.9355,235.21599,   7701,4758,   6506,2592,   7532,6110,   2526,1511,   3207,7305,   6174,1747,   5360,949,   3274,6815,   7680,1088,   5314,1062,   4530,6510,   3865,3491,   4164,5152,   3866,936,   5149,8365,   5183,1296,   5733,5668,   2351,1337,   4021,352,   3983,7369,   
-36.61916,40,0,0,29732289,0,0,930576700,-12615.800139031417,-3948.5144292838663,16564.3145670353,-217066.18144471978,-47439.05226607788,5077836.800561194,5927.667,298.89407,   3958,7635,   6741,8024,   4573,2388,   2977,3507,   7977,770,   7538,3106,   690,5243,   7352,1191,   893,3014,   6863,2380,   2244,1590,   4797,3277,   2122,4877,   4450,8128,   7033,1936,   2793,7327,   5540,6380,   5540,5330,   8204,4277,   7353,1776,   
-78.02087,40,0,0,46377112,0,0,1.0057647E+09,-19505.60972866466,-5472.848628924281,24978.45835936301,-328419.2621173967,-56340.20934538856,5472864.066196216,4209.377,198.57562,   2175,358,   1395,4378,   827,2076,   606,490,   6751,1159,   444,1006,   1925,1603,   5124,2367,   2837,3464,   5901,8132,   6373,3285,   4909,6040,   6413,210,   6002,2745,   8138,2020,   1423,5051,   4097,5087,   204,1886,   194,419,   2450,45,   
-22.319252,40,0,0,24531435,0,0,934504600,-6033.452036499258,-2429.0859766589556,8462.538015560212,-99791.96751104793,-39870.643142049754,1495958.5070854628,4471.116,248.33871,   4271,3960,   1376,5874,   1492,1787,   5402,3936,   1256,3172,   2493,4739,   6811,7657,   3838,7325,   3884,3791,   6401,616,   4510,6296,   787,4730,   8171,3828,   5345,5274,   1398,3238,   2173,2418,   1013,5856,   3860,2413,   1909,7471,   4547,4625,   
-25.84623,40,0,0,22952983,0,0,548522750,-6484.698568258867,-2522.0139511990265,9006.712520397905,-122969.55710768072,-40450.33501507738,1925150.972481589,4757.737,241.0739,   3244,2065,   1489,4966,   7962,5119,   6676,4875,   1248,1315,   6437,4839,   2453,1834,   3970,6410,   3173,5081,   6138,6100,   4877,128,   2537,6453,   999,75,   3726,954,   3796,1425,   5416,4849,   7679,1775,   5807,2445,   4807,4256,   5204,3052,   
-16.378738,40,0,0,32311752,0,0,945786370,-5168.82709274703,-2118.9980330287494,7287.8251244835865,-88804.6940028429,-40143.19730616963,1465998.6801070736,5421.9497,263.8409,   5587,469,   4025,83,   5237,5769,   8401,7615,   1886,5885,   7676,5263,   1333,6883,   8184,3115,   7964,3471,   3967,7887,   1393,5721,   1079,8259,   4334,1588,   5595,677,   4462,1525,   1603,7352,   8313,3085,   512,4407,   4538,2453,   1216,3665,   
-46.617496,40,0,0,32490858,0,0,1.0244476E+09,-15274.547324083682,-5893.2140717317025,21167.761402640343,-242897.4116200323,-72287.28932230257,3914695.421263056,5210.4346,243.82019,   110,4547,   7504,6346,   2185,152,   3515,796,   2027,2692,   2916,1335,   289,5752,   1658,8301,   7826,4202,   4185,3648,   174,7724,   3152,360,   4281,323,   5386,6683,   6371,3776,   7012,5510,   2255,301,   7776,5282,   6653,3168,   6073,4181,   
-43.100716,40,0,0,27546846,0,0,564303100,-9544.345363763092,-3385.271603696381,12929.616963716126,-170240.63129397057,-40834.97006784401,3053202.736656846,3949.833,216.03413,   6508,4799,   7085,1770,   7044,268,   7063,2560,   1427,646,   5017,336,   6704,6003,   3491,822,   1394,7143,   2064,1861,   3202,5268,   2860,6687,   4115,5841,   7515,8423,   6411,4812,   1648,4657,   6564,3,   5576,3810,   638,1382,   1752,4013,   
-63.773006,40,0,0,24458389,0,0,888112000,-20556.71762637407,-5344.894931790099,25901.612562153972,-335310.3974326531,-73980.25021576586,3818867.649060683,5257.8735,269.77704,   1696,2826,   5256,5725,   7195,6676,   7242,4687,   5246,6954,   3887,7945,   1104,4212,   979,1239,   1938,398,   6090,1203,   1188,7075,   4584,5050,   7433,359,   2207,6701,   427,8116,   183,12,   12,5571,   5391,6487,   164,375,   7927,5874,   
-107.226715,40,0,0,20419387,0,0,511137800,-28740.083152750587,-11391.673292429205,40131.75645250349,-565932.0891465116,-203014.21138354254,5748826.340404083,5277.902,236.86143,   7035,2828,   3176,7893,   925,2138,   3553,2352,   7459,4336,   1871,240,   3727,548,   2824,3057,   6677,205,   6727,6835,   4469,540,   4260,5565,   6771,3874,   2554,3052,   4047,603,   1227,4803,   906,215,   2603,6796,   3898,5127,   4124,5295,   
-3.755729,40,0,0,26925238,0,0,873157760,-1237.4960601798725,-610.7321138531663,1848.2281736793323,-23699.18891718873,-13661.035212917215,489234.56821740814,6310.1436,275.88232,   5242,8291,   7677,4526,   6245,8379,   4721,4842,   3662,5543,   2133,8242,   7279,1092,   1405,6494,   7004,6047,   1122,5486,   8020,500,   6740,6855,   3109,5503,   7769,3511,   6381,4463,   7594,1550,   4516,1432,   1593,4614,   1298,8170,   7756,6827,   
-12.645135,40,0,0,29550175,0,0,874537860,-5300.270558162064,-2003.9989008127723,7304.269457187003,-92593.63768993491,-35622.267662870705,2589800.5165357483,7322.4717,312.22495,   7589,6147,   7825,6940,   6905,1420,   5959,8250,   7246,4544,   8228,6287,   4004,7074,   5711,4741,   1550,822,   1416,741,   609,1210,   6897,7634,   6384,583,   3725,5847,   7934,5227,   5195,7270,   6726,2730,   6333,1872,   1110,8235,   8385,1689,   
-108.53311,40,0,0,43120295,0,0,1.2832096E+09,-26722.982469721377,-9158.1524175269,35881.134885551925,-502032.39318269776,-136843.03897988878,6557824.378695709,4625.615,257.96707,   7980,7955,   4701,1836,   4671,1307,   5982,5878,   4157,5287,   3063,476,   6753,7015,   6217,6378,   7686,191,   555,6322,   6130,112,   315,2018,   7784,958,   7996,1274,   740,3838,   3631,1750,   872,8162,   1197,1090,   4945,5060,   2963,5077,   
-9.663262,40,0,0,32143137,0,0,1.1639931E+09,-3800.3579656163297,-1469.8160217921998,5270.173987136864,-65963.72282941437,-20300.34763262984,1716187.6148757266,6826.238,289.49118,   3037,6283,   1690,2646,   2164,4719,   516,8147,   4949,8391,   2621,919,   7679,2062,   3994,7867,   7639,2682,   2488,3713,   1746,4707,   5138,318,   1656,1312,   8039,7026,   5817,5126,   1433,2626,   5663,3914,   3285,8283,   6857,6104,   8290,3065,   
-22.608414,40,0,0,28507039,0,0,1.0843679E+09,-7059.628291543716,-2356.3735778927303,9416.001868117566,-121231.33064286713,-26590.48525748535,1842856.29548019,5362.2217,274.7542,   441,8285,   4761,785,   1217,2711,   2507,7245,   4168,1765,   1887,2262,   2572,7685,   3330,6765,   1144,1372,   990,852,   5115,1925,   2329,8258,   6957,8431,   3691,3765,   7213,4147,   1010,1534,   2828,7858,   3271,1897,   8382,4353,   7537,7381,   
-27.881136,40,0,0,18398402,0,0,789228400,-7994.542614809413,-2476.576797531204,10471.11940835871,-150664.02493066734,-33837.655881741295,1186943.9127707516,5403.7983,269.9011,   7241,793,   2858,4052,   3239,7606,   54,6414,   583,4956,   7139,5485,   5114,7437,   6385,6952,   5955,4939,   2263,1222,   7455,7177,   32,21,   755,352,   7869,3149,   4414,1433,   6818,5226,   2271,2044,   2046,4322,   7503,6712,   5018,7786,   
-31.220552,40,0,0,40998813,0,0,1.1442982E+09,-8751.380504857236,-3259.7593539140944,12011.139860205032,-159749.3631215159,-43680.35957468642,2942708.3188264067,5116.8013,248.63103,   8376,5713,   3181,2256,   5443,3960,   4856,3826,   1473,4755,   4377,3443,   2090,6314,   8361,63,   761,2837,   3297,2887,   8172,5340,   1999,7586,   6574,1912,   3214,3069,   5391,2063,   7885,7678,   8356,2912,   1281,1742,   3996,6211,   3013,5231,   
-18.420704,40,0,0,25336462,0,0,753463360,-6089.391496009394,-2111.9422723990924,8201.333769521058,-99716.7498068447,-20522.89219498484,1248750.9720173297,5413.2974,253.8129,   3932,4043,   1675,8094,   5491,3374,   3136,4392,   2119,1983,   3560,4666,   3415,2131,   8049,3035,   3713,4030,   4118,3531,   745,1786,   6871,7846,   5306,5134,   3523,7613,   5033,6619,   4502,2985,   8259,6502,   7390,4129,   3665,2341,   2094,3199,   
-82.02614,40,0,0,33835484,0,0,635835260,-22373.747859325747,-7824.660440112562,30198.40829328931,-398200.5219171849,-136267.4225063243,6055091.074305996,4854.5566,300.9401,   7211,7258,   950,3407,   6938,3219,   4263,6225,   3298,6681,   6464,8402,   2092,7918,   4485,2146,   5607,2265,   2788,357,   8287,3958,   7794,3935,   5916,575,   4842,5349,   3176,3920,   7806,1372,   1935,919,   4755,1922,   835,3463,   908,2087,   
-65.67641,40,0,0,35170075,0,0,1.1207469E+09,-19585.43312680712,-5303.414448327754,24888.847574168063,-318167.2773745073,-59803.99191468261,4629952.37214196,4844.4683,272.58173,   871,5733,   4315,6787,   155,4536,   892,341,   2016,5244,   6957,1400,   7988,1737,   3348,3253,   7899,5450,   5926,6362,   6812,7350,   3048,7814,   7311,5091,   6466,1173,   3162,2562,   1311,2144,   1357,701,   7921,2553,   8079,1006,   3780,1380,   
-15.690378,40,0,0,32271036,0,0,964924160,-5340.624514629952,-1646.703116151763,6987.327631589992,-94443.22102822723,-19052.31393876772,2282394.8567187837,6019.1807,256.06555,   8118,4500,   3332,6368,   5398,6406,   1819,197,   6006,1502,   2459,3820,   5973,2981,   3710,1957,   2684,4937,   7912,3499,   6506,8154,   5615,7889,   3933,4813,   43,7287,   2252,794,   3609,6892,   1670,4546,   6680,2312,   4017,5116,   2415,904,   
-24.279657,40,0,0,27708180,0,0,730651900,-7025.182105799515,-1930.4763578791924,8955.658465480441,-131760.7728555551,-23600.335620597856,1989764.1981938551,5426.797,243.02512,   3271,6268,   3602,1660,   103,5926,   4607,6811,   5426,5964,   8304,3142,   1530,280,   3310,8400,   7321,3878,   2435,585,   6363,2968,   6381,5212,   6328,4002,   2149,1426,   4737,1398,   6376,6003,   2521,7008,   227,237,   4552,3954,   7786,6442,   
-111.048,40,0,0,18204788,0,0,362964740,-23269.47302313572,-7070.761792704393,30340.23480924501,-425283.332069059,-84497.925166759,4931246.251799163,3829.7256,219.06769,   206,1667,   1860,4723,   925,467,   5362,1389,   1235,6715,   3426,138,   2681,1830,   2977,303,   8322,6826,   3767,4537,   3776,3180,   2074,4028,   8024,2300,   620,2957,   52,3072,   3848,3366,   4528,4428,   378,4696,   1107,1657,   4286,5860,   
-75.00753,40,0,0,23386438,0,0,452445060,-17544.513059202556,-6612.132874747155,24156.645938512265,-309179.31660730776,-86782.94805362052,4756856.2956564445,4121.977,236.66258,   7075,760,   191,6457,   6408,6237,   3322,691,   4030,8360,   351,6161,   187,3249,   2665,5462,   8028,6268,   5135,7060,   8282,2404,   1336,6598,   2867,59,   4045,6689,   1451,6717,   7631,6664,   2539,6342,   5897,3016,   2988,4053,   6056,1786,   
-36.9453,40,0,0,29429056,0,0,932827800,-9538.158293533157,-3624.8453701956555,13163.003662817559,-168632.6839832408,-41702.10497775478,2366065.7651942573,4564.388,260.14294,   7414,8365,   7363,128,   2721,6122,   3179,1279,   1762,3352,   5103,3275,   4957,5661,   6014,4671,   7859,2028,   3589,6348,   2191,5069,   7675,5749,   729,2122,   3621,2280,   5787,8085,   2473,3975,   211,3349,   8082,8353,   3477,1208,   3877,5181,   
-12.5381155,40,0,0,35350700,0,0,1.4202122E+09,-4624.783435899591,-1441.8049151091866,6066.588350834641,-74874.21283799123,-19098.798407768885,2823939.685896118,5971.7275,274.05783,   5316,2766,   4926,6535,   1613,4355,   1706,5313,   328,1226,   3592,960,   463,8143,   8030,2345,   689,1613,   7834,599,   2500,899,   3927,2113,   878,1128,   3063,1608,   6015,6096,   1193,6651,   6587,6844,   1032,7861,   142,1140,   4136,4810,   
-51.371613,40,0,0,53104876,0,0,1.1385683E+09,-15396.81172861541,-6660.967138833856,22057.778856540615,-236801.35460300112,-95126.32137280115,5386536.3102531005,4609.576,247.85138,   415,6744,   1951,4561,   4493,1513,   3511,504,   3754,5736,   7663,1863,   1810,3277,   2680,4417,   7275,2813,   5656,485,   1291,98,   7734,2668,   32,5376,   2809,2055,   7111,169,   2202,7985,   5913,3024,   184,4192,   7383,7801,   6055,7801,   
-11.050436,40,0,0,30318415,0,0,1.0821486E+09,-4059.4765057107434,-1628.421328568847,5687.897835226119,-65353.4005465986,-21013.67949825645,1456224.3768133959,5914.1016,296.65494,   6053,2559,   6289,278,   6869,7765,   4841,3309,   4163,5051,   586,5765,   3920,3651,   3518,316,   7445,7719,   4529,7552,   7140,1455,   1828,3585,   3534,8114,   4386,7222,   3093,6924,   5469,7909,   5193,6290,   2868,7167,   2244,7455,   4235,702,   
-17.85027,40,0,0,32808769,0,0,1.092726E+09,-5518.564417584848,-1631.9626616461323,7150.527083158955,-108420.59449851673,-20296.952168683143,1770280.536682762,6073.891,292.44586,   535,7935,   6327,2060,   8019,4872,   4065,2262,   7941,8303,   5182,8099,   3272,6939,   661,4597,   731,2704,   5180,7190,   3379,6055,   216,5675,   8017,1112,   572,6065,   783,4786,   6508,8426,   3484,3826,   7017,7640,   3563,8204,   4001,7097,   
-6.250216,40,0,0,27321476,0,0,1.06002445E+09,-2025.9608252511935,-842.5230359462913,2868.483861791636,-35533.167909905635,-10936.105982270903,562900.5402624145,5685.1104,270.3558,   4048,2124,   7716,3225,   1741,5805,   4637,6689,   5629,6706,   6436,7975,   2274,5480,   5759,2916,   7719,652,   2478,6907,   4300,6435,   1479,3154,   1795,5191,   4615,7881,   8358,1456,   1033,962,   7138,6519,   3142,1255,   6774,5426,   3933,2211,   
-17.661633,40,0,0,23019733,0,0,753008600,-5588.535263571313,-2410.8049255060337,7999.340186323826,-85739.63346441205,-33871.38040126426,2038712.2368378139,4854.57,226.68799,   4910,2318,   436,2512,   6786,6968,   6152,6440,   6503,4101,   8357,2911,   5726,5530,   2797,6048,   644,4562,   1430,4985,   1190,5192,   6767,4172,   5673,5474,   837,4191,   2337,4503,   4577,2292,   5154,266,   1996,1981,   5999,7403,   4804,3262,   
-32.499897,40,0,0,33569208,0,0,888107970,-9456.904124781435,-3184.53514227694,12641.439266651054,-149471.6109901622,-45372.59448728137,3785676.20643868,4599.141,240.87155,   7475,6611,   1377,4256,   1534,6557,   3672,1608,   3722,5529,   610,2211,   3995,7383,   1021,8153,   3986,4699,   5274,1312,   6131,1960,   4102,1999,   7959,6065,   6192,5459,   3534,815,   49,1677,   8194,6603,   5946,3015,   3815,2510,   2637,7551,   
-16.768782,40,0,0,28571496,0,0,608035500,-4824.945835700742,-1891.348597009543,6716.294434917483,-85745.38956354695,-29572.824830812184,1651632.2679240326,5113.394,269.72604,   1801,7664,   469,5244,   3893,2365,   6732,6206,   7680,2278,   6431,1300,   2128,3491,   5567,5514,   2508,7813,   4733,3905,   365,6648,   6509,2906,   5480,7368,   2453,5827,   1437,6442,   4338,1475,   2061,6158,   7946,6902,   1491,7294,   6542,5593,   
-31.227251,40,0,0,39647434,0,0,1.2118525E+09,-10404.124500635295,-5037.051421994696,15441.17591017302,-172511.0642209706,-86536.05808058588,4023807.356245977,5524.3755,258.81842,   7768,8421,   6214,1255,   2819,7184,   7985,4702,   1036,431,   506,4437,   6213,7168,   7186,3588,   1155,5998,   8200,4960,   8348,904,   4769,1238,   6376,4955,   7674,4405,   3980,7100,   4023,3650,   1271,7575,   4573,379,   433,5254,   86,6731,   
-10.414151,40,0,0,22504214,0,0,869814700,-3052.1701348420775,-1005.1374285286397,4057.307563056717,-60144.76504094737,-14223.277904068991,1174990.727092854,5775.292,280.82703,   7819,6186,   4791,1006,   5935,8336,   3698,3329,   7408,4358,   5747,3928,   7529,1581,   5681,6863,   3652,4976,   3315,6300,   7946,3579,   721,2372,   4843,5292,   3166,7074,   2594,6806,   3154,4336,   5911,1468,   5577,2161,   4549,3763,   3739,6475,   
-18.797392,40,0,0,17174593,0,0,450658940,-4842.856778582831,-1372.9540477751043,6215.810824853027,-79972.03196471256,-16479.009933073165,1321230.2017384951,4254.422,245.21758,   1257,4345,   5432,8058,   1352,94,   4556,8125,   1893,6145,   5163,3893,   1939,2222,   7221,4239,   5465,2418,   4598,642,   5170,5059,   734,602,   1203,1411,   6452,6060,   4440,3520,   2313,8325,   1237,5275,   5042,3600,   6583,1098,   1019,4749,   
-24.782614,40,0,0,28064132,0,0,779758140,-5934.991733413179,-2901.0568235490323,8836.048556359508,-116507.57728846431,-59291.47523284118,1413230.3235646186,4701.182,228.48514,   735,3477,   5180,4885,   1642,7696,   2397,3689,   2683,1337,   5131,2130,   7600,3096,   1305,4633,   3610,4830,   6854,8377,   2077,6931,   3685,6809,   3831,5274,   2656,5099,   5615,3620,   6092,4366,   1399,8284,   8343,1692,   8315,4285,   7395,1942,   
-21.7333,40,0,0,31373990,0,0,935240770,-7825.751568442207,-2839.932892133465,10665.68446057052,-131584.67282659962,-30698.17509115872,2112019.1258187057,6054.519,267.55157,   7450,2763,   3377,3102,   6824,182,   724,6577,   3970,408,   8425,1752,   2680,1077,   2671,2240,   8227,6806,   1053,4803,   5040,5733,   6509,7499,   3681,765,   731,7751,   3189,8048,   4753,7761,   5870,4912,   927,7750,   3554,583,   8420,3649,   
-27.678396,40,0,0,26221951,0,0,948097000,-6345.767027849193,-2234.007265007763,8579.774290868681,-116842.12964801946,-33190.280921637575,1143652.5738778,4221.42,245.79669,   4550,4515,   1129,5207,   3630,4339,   1686,321,   5613,6102,   1901,1508,   3232,2592,   5338,1716,   4689,4314,   7857,6059,   7887,1408,   3388,4358,   4090,664,   4318,6203,   149,3357,   7121,7644,   6822,5839,   253,525,   4604,1302,   3868,7777,   
-65.07109,40,0,0,25508101,0,0,951000960,-17822.121434316527,-5309.65390592479,23131.775331183388,-305502.7125414417,-73830.21843176351,2792155.7508502393,4694.907,271.3701,   7515,409,   2138,5522,   6147,3245,   4529,3278,   8009,7647,   3060,7676,   1162,2361,   4197,3141,   1127,5206,   1116,2966,   21,3918,   172,2256,   7416,2692,   3122,5828,   2338,4812,   5548,3387,   445,79,   6979,7477,   7706,6301,   6646,845,   
-84.60202,40,0,0,41422096,0,0,1.4021078E+09,-28156.718641946936,-8097.23039881701,36253.94901146434,-439681.0324945004,-98209.26515752779,5641941.293611819,5197.0513,277.21786,   4571,1040,   6630,938,   296,7881,   6482,4460,   1642,5547,   7834,7833,   186,901,   7756,3596,   237,8318,   6541,3454,   122,7136,   939,3196,   2099,8109,   7230,1082,   3817,5156,   3871,3261,   6996,270,   6831,7417,   5724,7669,   1959,7971,   
-28.2285,40,0,0,29396803,0,0,1.2652046E+09,-8284.26850390505,-2936.566206169703,11220.83470922716,-148549.78220449077,-40443.63419531029,2824367.6908073868,5262.4043,278.42358,   4645,7098,   4186,5227,   5414,6150,   3201,7980,   759,3382,   7240,7823,   8196,3192,   723,5870,   100,3433,   7275,623,   651,5400,   642,4921,   1675,4573,   837,8351,   2505,338,   6308,1003,   6358,7006,   7245,1460,   2950,4148,   6218,4384,   
-32.278316,40,0,0,30246239,0,0,760274560,-10554.57749783166,-3392.607805240628,13947.185301664878,-168596.64166148443,-41221.94665563185,3325518.941426083,5223.217,270.41028,   4907,7685,   323,434,   6352,4483,   3500,3803,   7983,960,   7316,2290,   394,1336,   7319,7681,   6455,7700,   3551,841,   5312,3285,   5474,420,   5510,6236,   1465,1190,   4383,7698,   2920,4388,   5651,2890,   4151,1402,   5077,208,   7005,5627,   
-59.504673,40,0,0,37170015,0,0,1.0115519E+09,-15053.749462634254,-5839.751022318991,20893.500481366744,-261895.20849389271,-81123.81053986047,4657320.806871022,4401.2544,266.6618,   1072,5469,   368,1545,   1458,4018,   609,5022,   8122,7999,   3441,3685,   596,5377,   7507,1622,   2211,8338,   3360,116,   3018,2310,   7856,284,   6476,2927,   5075,5939,   5620,5917,   2604,6247,   694,6359,   8204,8279,   2917,3929,   7398,1492,   
-30.580545,40,0,0,45576919,0,0,1.1748306E+09,-8101.606741484459,-3186.226592640889,11287.833331726672,-148037.60761533832,-45856.93013922076,3128243.8207468865,4840.908,248.87596,   5626,4879,   1503,4819,   4257,7670,   3792,273,   3818,2529,   7626,5174,   5283,6889,   2609,7198,   6048,83,   3504,6966,   7378,3105,   7837,2205,   5395,5629,   2991,2672,   5608,7664,   7140,6717,   939,1868,   2925,6575,   807,3037,   4462,7242,   
-24.187647,40,0,0,29758475,0,0,1.0339329E+09,-7752.12584514884,-2574.470124036519,10326.595966835645,-130776.15717014039,-30971.907036960874,3036332.4843372446,5406.7334,252.51514,   7571,4801,   2120,3091,   6726,5865,   963,2241,   3750,1006,   2230,2833,   425,431,   2549,2520,   5477,7733,   7859,7063,   4679,1119,   3101,4590,   3824,909,   4235,3415,   3964,4469,   6390,3011,   4057,4698,   7830,2576,   984,4746,   3915,7966,   
-11.538568,40,0,0,32028677,0,0,1.03712525E+09,-4743.106900890159,-1618.0631426158468,6361.170043620361,-74862.37221338034,-17694.45723035673,1231363.2142531106,6488.0127,307.26443,   4666,750,   7358,4601,   5433,4307,   6292,507,   7754,404,   1097,1509,   3613,5834,   2562,6452,   1700,5966,   7702,5817,   1630,5984,   6713,7716,   3052,7655,   7211,4162,   1037,8409,   1535,731,   3818,8329,   2397,3929,   2197,6935,   7592,7953,   
-50.806034,40,0,0,24260780,0,0,1.04384064E+09,-13928.048951601448,-4736.770010924612,18664.818962808433,-245756.83052448198,-65169.50900452891,3268055.385695413,4837.158,263.69196,   3052,3727,   4096,3559,   3372,4880,   7833,6658,   2135,1378,   876,3454,   5479,6533,   6335,7117,   2473,8077,   1549,6214,   5531,2129,   7906,7781,   7305,365,   6127,3720,   3436,7069,   4254,3200,   6809,8184,   2764,6338,   1888,3153,   4344,6607,   
-26.479074,40,0,0,32529127,0,0,959298240,-7941.952059915185,-2098.073005705765,10040.02506728479,-131514.23777313644,-23091.05364993074,1946005.8407317835,4966.723,243.82076,   8258,552,   2027,8094,   7532,6517,   3687,5720,   1993,3716,   1456,2556,   5386,1378,   2422,922,   4256,4750,   4689,3006,   7189,4113,   3222,3502,   5560,6112,   5081,5731,   3769,8432,   5228,7755,   3733,3378,   6392,4978,   102,8248,   249,788,   
-12.017997,40,0,0,24674949,0,0,725504200,-3634.6464009670985,-1990.4461747297164,5625.092574442292,-61841.65393041136,-38554.052004549594,1336221.2342681803,5145.754,241.618,   5114,406,   1726,8156,   5613,1698,   6249,5430,   5762,1841,   2082,5574,   6900,1337,   7853,4144,   5766,6960,   2533,1420,   1436,6392,   1951,1996,   6923,2137,   7258,2008,   3422,5879,   819,4443,   4501,3901,   6328,6782,   2387,3501,   6324,3861,   
-14.201774,40,0,0,34613143,0,0,1.05372915E+09,-4315.326346118056,-1540.5787934052978,5855.90513836176,-72299.94754012351,-16600.61684414156,1373087.564597507,5090.9097,254.03003,   8298,8086,   8404,1927,   6350,8090,   854,2396,   3960,2247,   7647,1578,   5715,7264,   7787,7157,   6890,8165,   1232,3476,   2875,4241,   2008,8319,   1022,6074,   1072,2998,   3444,1070,   1757,2264,   635,7107,   1557,1786,   6424,24,   4082,7268,   
-45.84841,40,0,0,32052996,0,0,939762370,-9662.010585710812,-3046.879990139648,12708.890573574643,-177365.19255534455,-41888.269319343075,2298045.0217280835,3868.5132,218.70778,   1282,4862,   6483,1175,   6667,7677,   7164,5672,   4549,7607,   8327,2657,   2269,2848,   986,4056,   6077,85,   905,275,   7018,6292,   7387,2889,   489,5383,   942,7043,   5707,6001,   733,6866,   4082,2400,   2194,6448,   6194,833,   1651,1780,   
-20.842001,40,0,0,23485228,0,0,815271170,-6925.666171746687,-4129.919665780012,11055.585829216687,-118933.65641246532,-128969.93766611042,1813115.3874121264,5706.4414,269.5319,   7346,3836,   6884,4273,   1178,7535,   8431,6222,   6121,5937,   4144,6338,   7555,3806,   250,3425,   5911,3593,   685,1284,   6735,121,   8401,6984,   6873,1461,   7011,8304,   654,2973,   6298,5244,   6870,7560,   1365,3181,   7844,3114,   1710,1390,   
-23.014885,40,0,0,26201966,0,0,1.138383E+09,-8257.777084313266,-2606.1352202223597,10863.912301934462,-136757.28880613908,-39174.37844898064,1627946.4682635244,5942.123,319.82516,   5387,3155,   921,8206,   1857,2830,   7747,275,   2149,7204,   537,2600,   147,366,   3480,7224,   3871,8336,   5835,8153,   524,126,   5568,3147,   8074,7335,   7904,8430,   2441,5504,   4017,2796,   1883,7731,   4333,3580,   7635,195,   5126,4042,   
-20.701607,40,0,0,25548284,0,0,685121800,-6236.093791861974,-2312.8277490491864,8548.92153982395,-107003.15687169912,-44292.600462564704,1497781.459354973,5168.8335,252.5428,   2150,6735,   6154,1886,   2435,3698,   5096,6503,   4080,2576,   7746,7944,   5714,1993,   865,5260,   6023,6209,   131,2957,   3362,7752,   6270,5080,   3187,6176,   717,852,   4469,8336,   8025,3676,   3209,1792,   6003,2225,   2407,3681,   711,4375,   
-51.65062,40,0,0,30849389,0,0,820020400,-15479.579817564527,-4637.5247843097495,20117.104597864665,-248274.01720138494,-49077.36913413441,5557621.944156206,4806.7964,232.65547,   2238,1400,   4349,8300,   6194,4509,   5517,8325,   6865,7508,   5993,1425,   63,2168,   680,2833,   464,1073,   7135,4695,   2981,4244,   2034,4180,   2987,4070,   4734,3922,   4426,7076,   2852,2341,   5497,4191,   719,1961,   3403,6406,   7322,7113,   
-55.342545,40,0,0,29567172,0,0,1.1313158E+09,-14919.944545212986,-4971.952757898591,19891.897298844342,-247866.37662845923,-60660.475595409356,2975374.2543917345,4478.767,239.4026,   658,827,   2422,5396,   2342,6599,   3612,1040,   1112,3169,   1760,1333,   4982,4452,   1394,6430,   7801,169,   5312,2124,   8210,1595,   3899,8225,   4656,3651,   4363,4307,   1449,7154,   7866,2494,   2187,21,   4036,2154,   1821,5074,   1837,4824,   
-16.478052,40,0,0,32635951,0,0,1.1239476E+09,-4922.983179690559,-1991.4279111792964,6914.411091487354,-85667.11643853951,-39031.20227631132,1519293.73749716,5198.862,258.5161,   457,3693,   2809,1256,   5315,1518,   5794,1045,   2797,2725,   2596,3233,   1093,5198,   7338,7498,   5364,2632,   740,7126,   2235,7741,   8027,2394,   3739,7701,   7582,4961,   416,7676,   4608,2727,   6768,487,   1666,4517,   7222,2642,   2910,3137,   
-29.404314,40,0,0,35168966,0,0,1.1522176E+09,-10395.500573603867,-3597.4216351975665,13992.922207188725,-155492.6651335759,-33475.43785327025,3745051.519386005,5288.0903,257.51703,   6293,3318,   1509,7160,   4558,4632,   1401,5425,   1118,4973,   5225,7625,   4334,3146,   2589,1152,   4101,415,   5952,6049,   2372,833,   833,7353,   628,3557,   6553,8304,   4901,605,   3531,2821,   276,2721,   8158,6038,   6231,867,   6271,7542,   
