score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19,gameState20,gameState21,gameState22,gameState23,gameState24,gameState25,gameState26,gameState27,gameState28,gameState29,gameState30,gameState31,gameState32,gameState33,gameState34,gameState35,gameState36,gameState37,gameState38,gameState39
-15.293179,40,0,0,24863902,0,0,869727740,-4616.879282186595,-1643.1296584510424,6260.008942500842,-81616.44006794893,-20164.396251434755,1474039.737868301,5336.787,277.61014,   7496,8344,   7939,1749,   1417,6810,   2119,2076,   3583,7844,   8424,7988,   3643,4998,   1054,6777,   6316,2230,   5234,726,   6137,1239,   6348,2983,   2830,8160,   7174,2528,   6202,8397,   5144,4538,   3856,5841,   5422,8340,   861,1855,   7596,4703,   
-13.246949,40,0,0,24893210,0,0,993574800,-4269.348407044086,-1672.7567702193915,5942.105175974087,-68335.67751559538,-25351.46602729422,1771735.1774103665,5158.5977,301.0779,   8294,824,   6041,3330,   4677,7092,   5666,985,   2326,1862,   893,7559,   7944,7867,   8278,6256,   1995,4956,   7355,1693,   8072,8026,   4310,3621,   2699,3886,   4131,6238,   8012,1149,   5915,4461,   3069,531,   868,5313,   3634,3017,   6741,4174,   
-18.686413,40,0,0,36402503,0,0,847832100,-4593.4055992122085,-1610.4871292774442,6203.892726764637,-88333.20588304255,-20890.508747891447,1204139.020328891,4727.1353,290.7801,   2494,6189,   202,4339,   7504,6020,   5029,4424,   5998,7602,   6345,4341,   2935,5903,   5066,267,   4950,2419,   631,790,   2960,7863,   1409,1176,   4383,4868,   4489,7412,   6999,2965,   2622,7413,   6650,3180,   7634,1883,   7824,8406,   4553,5114,   
-26.35515,40,0,0,30269882,0,0,1.0288043E+09,-7006.077463550445,-2161.721119076874,9167.798583804488,-125368.83960950843,-35784.308383939584,1746520.115260271,4756.901,271.34616,   7292,8142,   240,410,   3239,1574,   1525,5602,   3900,600,   362,1214,   2386,5951,   1213,3066,   4779,7461,   8392,2635,   1531,6052,   5860,3033,   4979,7368,   6126,8191,   6704,3183,   878,4979,   6301,3952,   1933,3253,   7623,999,   6373,2809,   
-59.055508,40,0,0,30535452,0,0,661744830,-16816.311876513377,-6768.555597727562,23584.867475366533,-265663.2325134463,-84503.24986534339,4463493.561831026,4498.534,257.41705,   3342,7322,   3511,6399,   2602,1407,   5026,699,   1967,4568,   5539,362,   14,1917,   3583,1239,   2281,5642,   3866,4307,   3883,1770,   7334,716,   8157,3818,   3349,6869,   4017,6395,   3878,3780,   1088,5583,   7729,2644,   2540,7897,   430,3572,   
-53.118134,40,0,0,35489770,0,0,1.0062628E+09,-13881.686992645587,-5567.194578352957,19448.881556681376,-229198.7088186541,-80210.95959503055,4208342.010511508,4314.886,231.18672,   2341,5427,   6223,2135,   6080,516,   4965,4383,   369,693,   972,1981,   5569,2065,   7361,1572,   8424,2795,   6677,7219,   6494,6592,   5117,4007,   690,1758,   7710,2866,   2624,939,   7134,2819,   5211,293,   1965,6891,   3982,5198,   3072,7641,   
-37.373173,40,0,0,26663299,0,0,805284540,-10944.871833644293,-5641.618750951584,16586.49060142929,-179692.4093610858,-98137.06486541692,2399891.4805140905,4808.0586,306.70715,   7289,7401,   6500,3323,   5423,1897,   6647,7458,   6657,6157,   2655,8181,   1220,1647,   5513,4184,   309,2216,   1445,4322,   1241,2098,   1759,7866,   1995,6588,   5205,5275,   99,469,   6025,3225,   8159,7471,   8366,7529,   92,1794,   7020,7229,   
-14.002515,40,0,0,26316216,0,0,868141060,-4639.102130830218,-1609.1996466133232,6248.30177817168,-69909.56902716274,-15068.599161458817,1452683.764128358,4992.644,232.56786,   3547,251,   4645,4902,   6719,7389,   1599,3564,   3215,6216,   6581,1766,   3753,7185,   6400,5190,   5641,7070,   1328,7271,   5127,1372,   7358,6188,   132,7866,   22,2184,   1716,6420,   4092,6951,   3632,2652,   775,989,   5889,5292,   1146,3042,   
-6.285656,40,0,0,32029621,0,0,1.0853448E+09,-2127.9783545588193,-891.419358252551,3019.397713852442,-36758.85198307826,-12794.686815403735,811870.9012063524,5848.053,263.43018,   4988,1640,   2059,2318,   2323,4259,   7907,973,   1071,3176,   1887,1457,   465,8184,   2101,2174,   1328,6893,   4770,7289,   7366,7851,   1848,5231,   2124,8066,   6569,1101,   6410,5410,   7736,348,   5923,6722,   2282,3487,   7748,5040,   3864,4308,   
-13.710315,40,0,0,24141360,0,0,529561470,-3758.8414112533424,-1371.0784239416473,5129.9198344849265,-67326.33794889443,-13934.75589202928,1638978.9973009496,4910.634,269.90906,   8394,7485,   1112,6975,   4533,2635,   6486,3883,   550,7036,   8097,7432,   522,2293,   4111,5573,   8228,5264,   194,2693,   6125,6806,   2998,4097,   3876,1538,   3970,2179,   5902,7050,   2861,4724,   3028,461,   7330,8316,   6738,3308,   697,7924,   
-45.753574,40,0,0,26642587,0,0,1.2422659E+09,-13736.504106335644,-4599.143960788188,18335.64806876611,-212359.96659051478,-44041.37431932483,4007155.093006971,4641.3853,225.41234,   1579,2686,   550,7810,   5748,303,   8262,3629,   2610,5145,   3694,2484,   4845,1170,   6619,1588,   4487,5451,   3099,2994,   7100,4307,   6417,1936,   4174,3372,   4403,60,   3399,4231,   7271,4920,   4566,706,   1113,3439,   6255,3624,   6784,3572,   
-33.255512,40,0,0,22513776,0,0,876134600,-10387.167451345267,-4263.9341588982725,14651.101605901886,-187078.05136812272,-72398.03378032269,2618375.761630984,5625.475,264.68558,   1712,340,   8004,757,   3355,377,   8315,1858,   2278,5742,   3829,1286,   208,6139,   824,5708,   4704,7050,   3635,2376,   4335,8202,   230,6815,   6309,7210,   6353,4139,   57,3180,   3769,863,   7102,7963,   1282,6759,   4738,5660,   7017,3797,   
-20.094797,40,0,0,45872572,0,0,1.2826509E+09,-6810.036502735213,-2847.5235183498507,9657.560018408247,-111880.24224543956,-32963.71551917731,2674203.6082919375,5567.6226,275.12054,   3493,2545,   6217,6093,   401,5984,   4711,6863,   8317,3841,   7170,7641,   8424,4408,   7672,1945,   110,1188,   2883,4581,   2459,4176,   1801,7534,   1973,2966,   2620,681,   4857,2500,   969,7480,   33,8274,   7319,1790,   1984,2573,   6414,325,   
-30.267115,40,0,0,33525446,0,0,1.1168759E+09,-10657.427643259669,-4416.933891785816,15074.361539278045,-166352.96629181062,-54482.777150193055,2910260.4588335645,5496.162,266.59955,   2498,7926,   4257,4651,   4445,4564,   874,2693,   290,7772,   6649,3550,   2776,2435,   1337,7752,   744,7119,   4119,5871,   3364,4030,   2005,5817,   2871,8125,   7607,149,   5525,5882,   8396,5973,   3210,2558,   2082,2969,   8355,5585,   3088,5844,   
-29.228825,40,0,0,29111268,0,0,1.0104028E+09,-8355.615540340967,-4637.223977446824,12992.839518345852,-151582.90433072392,-119407.61828682994,2996581.56668311,5186.076,236.18922,   2091,8362,   391,5520,   4287,5855,   4704,6033,   6937,8002,   1045,3301,   6889,542,   5397,6904,   5920,6875,   1780,4756,   5392,725,   5604,2843,   7811,675,   339,218,   353,6804,   7833,3595,   4031,6711,   3779,3437,   3638,4921,   1530,5452,   
-18.495323,40,0,0,37309270,0,0,1.1153193E+09,-4536.430384812514,-1916.6359345458134,6453.066320615287,-81523.23614515916,-40919.019759770046,1928362.6713315086,4407.7754,214.5889,   3421,1574,   1648,5959,   4837,5095,   7520,2667,   5597,3614,   5484,1479,   3805,6767,   452,1365,   2757,5983,   6144,3611,   5516,4485,   5679,133,   168,5885,   7705,177,   5199,1959,   3265,999,   5344,4764,   1334,3817,   7513,8081,   6442,2716,   
-13.232011,40,0,0,29677119,0,0,977670660,-4490.717825491883,-2183.773162421101,6674.490991160369,-82260.90627898145,-37665.94168114509,1707910.9372875546,6216.8105,270.25974,   1590,6107,   3057,5174,   1320,6354,   8226,5699,   6258,2413,   680,6091,   7212,6354,   8372,7372,   4330,1515,   5791,7387,   5826,7342,   5904,3637,   349,4484,   4570,7477,   5433,5071,   2288,3112,   7977,3428,   2021,7844,   1427,505,   7248,2249,   
-13.111508,40,0,0,26328441,0,0,1.237069E+09,-3770.9408378971953,-2086.186509789133,5857.1273489289815,-69628.2077986417,-63423.55886811631,1595149.6342195026,5310.4653,249.32994,   6095,2006,   2355,2785,   1279,5610,   2223,7426,   4827,2398,   7922,5997,   2289,7491,   5325,2683,   203,7855,   4825,5271,   1783,749,   266,1187,   125,6003,   6550,3783,   4333,527,   5944,3825,   2702,3541,   1291,3820,   4987,3119,   2358,3174,   
-9.2762575,40,0,0,28535236,0,0,816561340,-2718.024985399711,-980.2369811390091,3698.261967866608,-46630.147906546445,-15849.562876911254,1212507.8666516459,5026.8276,235.67038,   2261,5580,   2649,3034,   5584,4726,   822,485,   6539,7774,   7640,2008,   4115,1977,   466,5346,   1739,1168,   2659,3711,   7495,6875,   3092,4299,   4890,4097,   3295,7184,   6199,1505,   6132,5519,   5496,1650,   3010,4638,   6536,5667,   4038,3834,   
-24.41942,40,0,0,28203371,0,0,651432000,-8763.43996142122,-2569.6275944626645,11333.067555768293,-147167.24510673372,-29490.573678109966,3662044.250536003,6026.648,272.97342,   5180,6064,   5680,4995,   1323,3936,   8146,724,   3074,4381,   2080,3818,   459,7082,   4114,3821,   2487,6785,   6580,1487,   1431,2074,   2722,5033,   1641,2120,   4947,2464,   7402,4263,   7246,4507,   5566,7261,   6967,1431,   1195,6533,   2976,953,   
-20.793007,40,0,0,33380000,0,0,1.096346E+09,-7984.53862941427,-2743.0670634957737,10727.605694470421,-137083.2062464932,-30809.455950360923,1679607.7304510477,6592.7554,306.40814,   4386,2570,   4110,1818,   7861,2313,   5060,6850,   5971,7625,   2150,8186,   7523,2551,   2403,3106,   3341,646,   3353,7638,   7425,5682,   1757,7246,   5570,6008,   6688,1634,   115,2683,   2625,4390,   3808,5626,   5536,7296,   6399,903,   5608,7763,   
-64.99319,40,0,0,29537953,0,0,951704000,-18708.195816785097,-5998.818872851732,24707.0146891729,-304141.7494686483,-76098.18161204073,7246459.041919898,4679.594,208.77588,   5496,6533,   4928,8213,   2113,7495,   5420,3014,   4857,3861,   6525,548,   3180,3774,   1964,7140,   813,5299,   4683,1852,   4061,3426,   6735,3288,   4999,6196,   4378,1897,   5450,3543,   5142,2437,   3474,4025,   2142,892,   753,1980,   5133,6511,   
-58.808136,40,0,0,24494011,0,0,581066600,-14773.853763706646,-5254.3441785297355,20028.197940108523,-262875.0613171632,-78604.53037737907,4921282.488640159,4470.046,205.96158,   588,3673,   5212,4689,   4593,2077,   1209,34,   3661,6832,   6482,1100,   4656,3756,   3702,2070,   8234,1639,   3214,4352,   3117,3523,   6000,1314,   7155,4087,   5509,7590,   1632,1072,   6386,7268,   166,6608,   1264,387,   6649,2045,   7131,2922,   
-27.33532,40,0,0,27629557,0,0,941443700,-8898.750521605554,-3522.4583145250167,12421.208839777804,-142081.2555919339,-42959.832054295206,3250245.5937394374,5197.717,266.45642,   4986,4343,   6671,7054,   5496,4042,   6217,8154,   323,71,   1094,7550,   7202,780,   3393,5501,   6109,3897,   5970,505,   5003,2055,   6838,2588,   445,7649,   934,6483,   2492,3314,   3856,6188,   2943,291,   7802,7209,   5287,7381,   4253,3113,   
-20.358337,40,0,0,26831036,0,0,1.0603783E+09,-5788.310832370925,-2430.2773812970654,8218.588210710537,-94716.07678881631,-35134.88933958083,1524811.2068395594,4652.447,279.0883,   6306,5791,   7267,1560,   8414,7271,   66,7821,   3214,4199,   2714,2751,   4511,6626,   6354,2931,   5941,4082,   6608,6282,   3107,8170,   5662,5444,   4650,3341,   4606,6910,   1414,4620,   213,7163,   8080,2857,   2635,7647,   3224,5278,   2609,1610,   
-15.399668,40,0,0,30500988,0,0,743549950,-4885.813321369196,-1537.9163966417107,6423.72971473056,-81818.53030944099,-17488.470425987558,1636296.7135158668,5313.0063,249.61964,   7583,1548,   3268,6729,   600,1105,   1676,4753,   2373,4870,   1268,1204,   773,6407,   5,6572,   129,1822,   5345,5073,   2665,1592,   6406,7030,   3985,3986,   3107,1654,   3991,7143,   8143,663,   1473,4998,   7135,1559,   4901,7369,   4844,3545,   
-10.495988,40,0,0,20954729,0,0,614349000,-2860.8311220973965,-1152.2785343280564,4013.109655969049,-55289.533971109464,-17909.668539614675,746823.8567774688,5267.6826,259.6653,   1664,8288,   4537,4979,   3351,7444,   6389,1672,   2851,4498,   7518,1401,   8368,5972,   7380,5990,   3578,4674,   2743,5050,   6433,22,   762,3666,   5163,605,   8167,4211,   7707,6882,   1670,1196,   5414,1799,   3408,2812,   5491,1426,   3679,4977,   
-17.274826,40,0,0,22530564,0,0,922290600,-5854.951835086603,-1879.5865200387814,7734.538355549937,-100204.13357654588,-20411.18794318833,1858616.449453056,5800.587,298.04596,   6032,1434,   7238,7928,   8060,6741,   730,3936,   6053,1144,   6417,227,   4625,8229,   5547,1641,   7526,871,   8252,2746,   7712,2178,   2400,4405,   2828,6322,   4423,6568,   2564,4567,   499,2151,   994,6202,   7453,4999,   1220,1270,   4041,6858,   
-73.53851,40,0,0,29738201,0,0,612962500,-14836.743143617161,-4395.63053197713,19232.37367369517,-262129.3039961471,-56312.0451641399,3330506.7058816995,3564.517,211.68864,   8310,4231,   6593,6563,   465,1443,   5006,5620,   4687,1766,   3722,4619,   1610,932,   5700,3853,   7469,2832,   5100,1738,   2317,2598,   1372,1485,   644,4266,   7668,6859,   776,548,   421,6256,   5265,1393,   2872,3481,   4020,4273,   3940,1384,   
-54.50096,40,0,0,24890265,0,0,905650430,-13727.15036312811,-3920.992020106998,17648.142388815097,-240988.18047131138,-46212.06480559517,1924112.813770998,4421.7236,237.13928,   1316,7239,   1880,797,   845,4315,   540,62,   501,3599,   5965,6823,   4605,2303,   4540,5712,   2858,5108,   5919,4635,   2211,6582,   4844,4139,   1344,5902,   7790,216,   6496,2218,   8269,3196,   7328,3715,   422,3513,   717,574,   639,4764,   
-28.179348,40,0,0,29597620,0,0,1.0026672E+09,-10139.71560597171,-3813.591383528065,13953.306986126418,-182442.93497103595,-57247.39501531791,2477700.3125631656,6474.349,281.18362,   3725,7605,   6357,5612,   3019,2034,   1650,2962,   5289,5595,   622,7348,   6790,7741,   7609,3169,   2395,6177,   7888,3379,   4961,323,   2001,6719,   3766,2768,   7930,890,   1881,1027,   4995,2283,   4468,1154,   909,3041,   225,7667,   1119,7746,   
-34.233486,40,0,0,39562651,0,0,1.1986373E+09,-9524.612597920872,-2728.9218882509726,12253.534484180753,-175422.31296222386,-30366.177103292965,3310860.919392545,5124.29,236.60886,   4251,4827,   3363,900,   1596,921,   4842,8022,   4542,5688,   1118,2975,   1122,5696,   8238,3402,   5604,8074,   1845,251,   2540,759,   1081,4262,   600,6774,   2879,5635,   6832,4568,   2944,3163,   5058,142,   7563,134,   5395,1100,   5122,2845,   
-20.86019,40,0,0,30479172,0,0,791603460,-7201.298542609383,-5674.182032596421,12875.48057127495,-122670.11242241632,-199047.43467677585,2245453.4540660507,5880.5845,270.47357,   6362,8343,   4783,4628,   8344,2019,   1161,7208,   1351,5943,   5873,586,   5822,868,   5206,3491,   3746,7537,   300,3257,   6477,7642,   1190,8410,   2744,6390,   6353,979,   6568,8104,   6442,4503,   2951,7436,   2324,2632,   4412,4888,   4353,7016,   
-45.43961,40,0,0,25695216,0,0,855276350,-12631.05702411691,-4623.116112003506,17254.17313451263,-218783.26084151992,-52563.927904864344,3968374.3810490537,4814.814,256.3685,   5612,4107,   4284,889,   7130,2357,   5777,4190,   3372,4071,   4823,6293,   800,1864,   4803,7156,   7153,4809,   1883,1954,   4101,181,   639,1683,   7936,1370,   6071,6821,   6979,2573,   7515,7294,   3184,1719,   6081,2369,   3358,301,   1279,387,   
-31.160675,40,0,0,21677949,0,0,472675360,-10198.909269842392,-3041.887153521157,13240.796421830966,-163483.80653621152,-39299.796431513605,3712991.9569134475,5246.4785,231.57954,   613,2163,   6043,2496,   3280,148,   3702,1087,   2632,3604,   3915,8038,   3004,2398,   2914,5430,   3467,2600,   1388,5760,   4722,7391,   5646,798,   4992,5965,   3109,7516,   4219,2434,   3797,6851,   3530,1496,   1341,1938,   2574,6579,   6839,7788,   
-23.735476,40,0,0,11210691,0,0,530729440,-7991.876331159675,-4148.981506478758,12140.85784698154,-130178.85579814683,-89290.04649899014,1778178.3495144881,5484.5693,285.4486,   6103,4983,   4188,3375,   7094,7913,   4289,785,   7240,650,   7337,757,   7348,3954,   4101,1657,   4952,5244,   5940,5750,   5475,4622,   5303,198,   8242,5499,   4508,1508,   1057,976,   2856,5324,   4197,2036,   8093,8174,   3202,2271,   2140,5515,   
-32.957756,40,0,0,26953747,0,0,895175000,-9035.548147597536,-3085.279156512734,12120.827308250988,-140000.21429804942,-33432.908248920845,2890320.8038023394,4247.8687,273.3011,   1676,2323,   275,3569,   3532,3039,   7938,8011,   5831,8119,   5421,5766,   639,1088,   2312,1480,   8116,3990,   3568,1595,   3404,2781,   8163,6264,   6230,2013,   4996,5312,   4297,4363,   6890,2681,   3104,424,   4074,3151,   4346,1734,   5101,5202,   
-22.594906,40,0,0,32453916,0,0,1.1565041E+09,-8536.866168276938,-3192.627321820036,11729.493488910866,-130996.4037767207,-40837.64010613546,3373613.1856111437,5797.608,253.28464,   5996,4933,   4113,1374,   3990,5525,   4685,3108,   8159,6612,   58,7648,   7138,544,   2110,7331,   2596,2447,   5774,1519,   6479,2626,   3714,1467,   1229,2739,   2662,214,   5450,7597,   5570,6381,   7324,6801,   4034,6907,   7104,6789,   2273,704,   
-47.553062,40,0,0,26393105,0,0,606101250,-13085.901880311247,-5382.7269283105,18468.628818414196,-212030.84062038886,-86488.67151501613,3667096.4826428695,4458.826,226.19986,   5763,1887,   5588,6120,   4304,7678,   3978,2559,   6750,5178,   555,1898,   4395,3582,   7159,3370,   1218,2645,   145,1250,   2863,4471,   6094,562,   1042,2112,   323,337,   4946,3639,   227,4242,   173,5070,   4191,4592,   5473,6030,   5599,1986,   
-26.168259,40,0,0,33202367,0,0,967556160,-7063.998227834126,-2900.1064694784386,9964.104699870173,-128293.11896913171,-43178.58633817424,2412508.0649506017,4902.6235,221.20532,   7197,102,   1899,271,   7042,3671,   1985,3742,   8078,663,   5688,4458,   6644,1022,   6277,1292,   4229,5026,   5078,2192,   7354,3641,   6048,3111,   4951,4748,   1724,7761,   7826,2567,   6333,3624,   5482,6594,   2489,2760,   2571,5822,   1956,5806,   
-58.408615,40,0,0,30698597,0,0,946682750,-16182.998538493262,-5476.8479392704485,21659.84648047727,-265196.77748287324,-63244.895224801745,3891577.3480156055,4540.371,243.83429,   126,5017,   695,4283,   6386,4204,   6034,7587,   7228,2899,   362,447,   952,3406,   3068,3556,   2489,7224,   3755,2293,   1946,2660,   4351,5510,   2765,2064,   7412,50,   6969,3517,   7157,6842,   3070,7707,   2065,2337,   2945,1765,   5160,747,   
-87.59299,40,0,0,28935545,0,0,938614800,-19142.88597701896,-6065.319304130706,25208.20528499436,-364669.734922134,-89431.97121686944,3022233.7691269,4163.23,211.23132,   7150,2573,   533,4927,   2204,5886,   2672,2075,   3525,7369,   270,3782,   2066,8098,   3859,5902,   665,3620,   1517,4322,   5227,5983,   618,3711,   4178,1956,   5812,1680,   1341,730,   610,724,   2063,3008,   3578,7809,   2126,7860,   3306,5315,   
-76.191124,40,0,0,30982578,0,0,760151400,-19263.724651671946,-4948.942582998652,24212.667237232065,-322759.2120962559,-56029.61373490643,2373658.3143266286,4236.1787,252.25331,   7827,5337,   4960,8035,   3246,3374,   4775,3407,   3847,4598,   1671,7761,   248,838,   3955,1166,   1955,5258,   748,248,   73,991,   733,2795,   6759,7982,   1719,7494,   4519,4486,   3775,1240,   314,4637,   4930,8325,   1023,1018,   464,804,   
-29.1471,40,0,0,29450875,0,0,820235700,-6546.535517255221,-2218.258989977406,8764.794510478161,-114773.74365818,-33973.56303771797,1275113.8567336379,3937.7415,255.84746,   5616,2405,   6269,5178,   7494,1285,   475,1224,   7488,2412,   5853,5304,   7111,3057,   5241,6835,   4603,2165,   1276,3700,   1655,5717,   7323,7796,   823,431,   7447,4046,   4344,4065,   142,937,   4793,8380,   3068,6104,   3158,3990,   3736,5474,   
-29.095098,40,0,0,21815961,0,0,838109060,-8602.90238761167,-3405.354104936182,12008.256499484789,-144797.10242603897,-48671.40858667176,2275189.2499082377,4976.684,281.46777,   7506,494,   5,2107,   7069,6906,   2564,5692,   7831,6530,   3722,7294,   8178,5199,   7584,8335,   3517,6908,   4355,7063,   2273,4864,   5316,3422,   2269,4916,   511,7167,   8425,7573,   3676,612,   6864,4238,   4630,1161,   5711,5216,   727,2352,   
-27.504383,40,0,0,43498382,0,0,1.1023771E+09,-7535.2797978266835,-2107.582014389038,9642.861811690316,-137621.30368722446,-23914.525965344674,2769474.968893386,5003.6133,253.5315,   6302,1754,   4651,6249,   343,1284,   1195,8030,   795,3169,   2587,4686,   8071,5108,   3200,2641,   3613,5019,   8273,2152,   6395,3833,   5702,258,   2853,3109,   429,3939,   569,6423,   2623,6736,   6180,2003,   761,519,   213,7503,   3078,985,   
-63.116165,40,0,0,24577767,0,0,571275460,-17912.707296929795,-5685.818252633009,23598.52555334694,-303238.1845607384,-62763.84747412945,4757118.682626297,4804.446,222.54852,   3721,916,   6371,5256,   4985,7426,   977,1756,   1037,1988,   5983,691,   5379,7010,   4392,2468,   4488,4392,   3395,5670,   854,5691,   7460,2808,   545,4287,   6942,6068,   4347,2681,   2428,4546,   1940,7288,   6867,5478,   5897,445,   3709,3863,   
-42.479477,40,0,0,28881224,0,0,657596800,-13027.21394120547,-4009.930728056937,17037.144667599427,-221826.01005970046,-49304.84384726974,4352508.8807314,5221.9575,253.47873,   2131,7109,   2901,7017,   439,1931,   1357,7606,   6046,6728,   4466,4257,   4107,5844,   130,6466,   1892,3563,   4711,698,   484,3345,   5845,6792,   7996,1437,   7187,6526,   143,7349,   5006,4042,   683,7967,   3539,2181,   2789,443,   2368,7049,   
-29.816221,40,0,0,24441448,0,0,723263940,-9192.077893831722,-3183.267013970349,12375.344901133521,-157869.02872357992,-33559.04310513242,3039338.543390631,5294.7363,248.37398,   2929,7771,   21,6054,   6650,6606,   438,4532,   7157,401,   3586,2334,   4170,3010,   3379,7222,   1264,4545,   7456,7438,   3180,3266,   7462,7132,   1721,423,   3574,4575,   2305,6385,   3676,1448,   1194,6098,   6204,1148,   3323,8226,   141,1389,   
-37.35559,40,0,0,30396617,0,0,679501200,-8292.241758706738,-2518.8139316197185,10811.05569255233,-159467.20786581037,-30961.268435457612,1739636.638376499,4268.898,241.56204,   998,2655,   7805,8177,   3763,2672,   8308,6108,   4588,4752,   917,6680,   1422,3366,   3869,8099,   308,1325,   4333,6227,   3032,4299,   2227,772,   5160,2137,   1139,6507,   5242,2231,   3899,1473,   4403,6067,   6439,525,   3897,7721,   3369,7485,   
-43.80438,40,0,0,34464927,0,0,1.221175E+09,-11459.265693485293,-3577.7340785762813,15036.999773938835,-187269.58187054133,-45417.01886326915,4734399.088912613,4275.134,220.05237,   550,5901,   8423,5988,   5468,5432,   25,6264,   2229,6541,   839,1997,   3893,2350,   6793,5135,   427,7032,   3017,1625,   1532,1800,   866,2356,   853,7879,   2276,3791,   5362,3343,   4202,1023,   6392,5283,   5676,5567,   4311,4674,   3740,8163,   
-10.328564,40,0,0,17672334,0,0,640560260,-3381.089076368448,-1431.8553655519327,4812.944440494899,-55226.16028115643,-17199.89319746795,1109846.5382217702,5346.935,282.07126,   2112,3311,   4278,7137,   1392,1901,   6016,2052,   7709,1304,   97,5300,   4704,1743,   5952,7185,   5034,6067,   5135,6024,   3156,4670,   901,7321,   2338,8251,   4041,7045,   5110,1226,   823,4188,   3292,3289,   7949,6656,   5958,2165,   963,7387,   
-9.9516535,40,0,0,25135914,0,0,696397400,-3249.607876201216,-1027.2401460014385,4276.848022404648,-57285.43502031502,-12785.969576770489,1324393.5821815678,5756.3735,250.35596,   1863,224,   4517,4058,   3246,7337,   4755,4648,   7767,6926,   532,6680,   7975,6151,   5007,5877,   2410,5393,   4798,1577,   6296,7406,   5377,6483,   481,4344,   2007,1415,   2230,7731,   1227,2869,   5103,6184,   4161,2932,   152,5279,   4075,3436,   
-34.883175,40,0,0,28058866,0,0,953290370,-10098.626250563933,-4650.191406853414,14748.817660008472,-181810.3386782529,-94152.1190455882,3099170.223534068,5211.978,232.16048,   3495,7829,   7714,6620,   693,2578,   4649,5577,   6717,2071,   4246,565,   5803,7822,   1091,2892,   3282,6469,   3576,7337,   5330,3340,   2417,35,   5698,6098,   1577,1791,   1989,2075,   5725,5566,   1317,1361,   6517,6902,   8128,7193,   5789,6338,   
-36.643425,40,0,0,30391771,0,0,1.07060986E+09,-10647.641917740624,-4237.079543805734,14884.721463153237,-178189.9541796778,-52842.65797091284,3471445.430288081,4862.808,242.2267,   8131,4865,   3133,158,   3485,662,   5502,5716,   5093,1269,   8085,2118,   1702,5173,   6542,155,   5411,7678,   922,3031,   1001,2858,   3588,4641,   4782,7116,   7683,4441,   1305,2624,   3199,4525,   680,5673,   7642,464,   206,2258,   4986,5036,   
-26.258493,40,0,0,20648542,0,0,415202140,-7030.309655709176,-2502.826997284165,9533.136652959476,-114612.67131378375,-27164.008432017024,2229160.355702825,4364.7847,204.10616,   596,4296,   5133,719,   2426,3606,   3863,4579,   3254,6361,   1491,450,   6271,2758,   5337,5272,   1277,6928,   3812,4805,   1414,1060,   4411,2468,   6506,3560,   1438,4464,   5967,6078,   8385,3152,   2692,4321,   2434,5141,   6160,2869,   2215,1175,   
-18.063713,40,0,0,45945404,0,0,1.1352438E+09,-5753.323357483599,-1703.3431646446043,7456.666522623982,-99993.61753099592,-22311.347217616705,2151744.5335655366,5535.607,260.9176,   3252,3103,   1187,3379,   1133,2748,   6690,6357,   336,2369,   7622,1714,   6882,181,   3621,7972,   8320,2665,   2648,7301,   2168,7835,   7048,5612,   6412,6774,   6193,1949,   324,196,   7548,6844,   4712,2637,   1552,6747,   8309,1031,   1335,3757,   
-61.922157,40,0,0,18349925,0,0,359864200,-15684.819298182947,-8336.216552314094,24021.03584594577,-262240.03241801943,-222229.56377702166,5579923.147371412,4234.995,255.77934,   5306,3517,   4128,3597,   6891,6670,   4706,2511,   700,2897,   5256,3495,   220,3349,   7443,3852,   4491,4011,   5403,2794,   4991,4740,   6033,139,   3257,778,   5437,4244,   7064,5310,   8099,7288,   1330,7326,   1995,7087,   3706,3450,   7156,8177,   
-68.801765,40,0,0,34164042,0,0,860480500,-18291.440701476684,-11103.217416318796,29394.658150216666,-292716.6115976572,-217149.397001304,5989599.045061369,4254.493,208.38742,   2067,3682,   1249,5862,   3376,4052,   6623,1362,   3630,6135,   2255,4298,   4064,6976,   7202,565,   5919,3989,   340,6113,   1232,461,   3882,3825,   3234,6403,   2164,1330,   1354,355,   146,1041,   5290,5661,   726,1308,   3491,170,   5199,7640,   
-31.297396,40,0,0,32450817,0,0,1.16683E+09,-9871.3338575695,-2507.14494423125,12378.478803073966,-173579.27978140896,-31414.22288566578,2212504.164620111,5546.1255,252.62764,   2591,4075,   614,928,   3054,3801,   3224,2789,   123,1430,   1167,8153,   3109,1043,   6944,1606,   8235,5859,   2627,5408,   1887,5292,   8,3274,   5989,1214,   7443,6839,   6249,5894,   5509,5748,   7225,1135,   3521,5593,   8283,2954,   770,7869,   
