score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.00024027047,-9601.184,-313.76117,-643,267.61508,-861,-1581,-1862,2953,3197,-3454,-5902,6029,6404,-7318
-0.00024001449,-5155.6206,-358.09668,-683,284.56616,-2508,-2980,4931,5652,-6850,7157,7497,-7526,-7627,-8385
-0.000239556,-14764.439,-638.6158,-829,346.05685,-3936,4384,-4574,4870,5028,-5725,-6630,-7484,7697,-8239
-0.00023951354,-11576.736,-382.17935,-815,340.27304,-1107,3033,-3046,3985,-4470,-6393,6401,-7281,7571,-8274
-0.00023930603,-813.4175,-201.41739,-455,190.13312,5701,-7096,7360,-7575,7645,-7758,-8142,-8152,8246,-8325
-0.00023911841,-4757.4985,-123.95756,-550,230.01157,12,-149,-2227,2494,4385,-5811,-5998,-6104,6907,-8430
-0.00023889876,-758.9189,-271.04907,-567,237.33902,-1635,-3339,-3523,-4219,-4404,-5809,5813,6421,6889,8132
-0.00023887945,-5552.256,-147.21361,-740,309.7797,1986,2074,-3224,4184,-4345,-4464,-6452,-6819,-7871,8047
-0.00023833867,-11667.235,-84.377655,-781,327.68497,-4421,-4915,5079,-5252,-6464,6747,6937,7809,-8082,-8207
-0.00023816396,-2852.374,-466.5462,-804,337.58255,-621,-2308,-3331,3966,-4652,5840,6619,-8014,8043,-8265
-0.00023815734,-20317.684,-586.61365,-961,403.51474,-6457,6689,-6692,-6817,-6926,-7191,7635,7720,8017,-8295
-0.0002380447,-10373.627,-521.6713,-816,342.79276,-5793,5794,-5829,5984,6089,-6398,-6654,7925,-8026,-8401
-0.00023786908,-10620.305,-255.74332,-823,345.98865,6246,-6253,-6435,-6644,-6862,7045,-7402,7541,7689,-7981
-0.00023759673,-6614.8374,-218.24971,-731,307.66415,-6077,6078,6214,-6253,-6309,6452,-6978,-7594,-8249,8352
-0.0002369382,-3886.4185,-243.56418,-631,266.31418,2256,-2397,-3739,3873,4708,4906,-7008,-7137,-7376,-7451
-0.0002365624,-9869.917,-544.8036,-705,298.01862,-5653,5654,-6034,6119,6392,-6766,-7050,-7448,8130,-8202
-0.00023619374,-7573.112,-226.63696,-871,368.76508,4206,4216,-4496,5735,-6277,-6455,6570,-7404,-8012,-8176
-0.00023592438,-17317.795,-553.12054,-768,325.52805,-5851,5974,-6327,-6420,-6952,7187,-7979,7996,-8386,8419
-0.0002356765,-2463.621,-109.735466,-734,311.44385,-4525,4526,-4792,-5792,5956,-6135,7390,-7651,8061,-8365
-0.00023552933,-4938.1724,-245.2443,-758,321.82828,-5866,6266,-6587,-6692,-6716,7068,7339,-7415,-7625,8190
-0.00023516967,-5732.3604,-272.99704,-751,319.3439,-3326,3327,-4259,-4375,-5429,6799,-6960,7166,-7627,7915
-0.00023513834,-1814.1461,431.4259,-851,361.9146,4544,-4991,-5369,-6149,6273,-6499,-7069,8018,-8059,8349
-0.00023509958,-7420.6494,-322.20847,-761,323.69263,-2970,-3029,-3299,-4317,4739,5116,-6804,6901,-7580,7950
-0.00023497167,-6552.029,-23.03555,-654,278.33142,-5520,-5604,6136,6825,6872,-6928,-7641,7801,-8046,-8060
-0.00023471744,-2242.6306,19.081928,-727,309.7341,5381,-5595,-5822,-6149,6661,-7016,-7036,7183,7665,-8052
-0.00023462532,-6758.4277,-640.3628,-408,173.89427,-7074,-7485,-7626,7755,8019,8047,-8079,-8130,8233,-8346
-0.00023448086,-13898.829,-496.01675,-815,347.57632,4316,-5826,6442,-6464,6483,7053,-7588,-8122,-8314,-8365
-0.0002344178,-12618.229,-225.42357,-803,342.55075,-5473,5474,-5648,-5868,-6931,6943,-7058,-7203,7821,8132
-0.00023407099,-11135.3955,-467.77267,-780,333.23224,-3763,3764,-4460,-4622,-4960,-7418,7533,7625,7680,-7886
-0.00023396469,-1564.3893,-227.62152,-657,280.81158,-1207,-2470,-2998,-4386,4623,-4974,5632,6879,-7450,8055
-0.00023376907,-4901.7266,-38.576645,-604,258.37466,-1069,-1195,2102,2118,-2571,2877,-3952,4128,-6018,-8212
-0.0002336955,-813.0661,-210.623,-771,329.9165,-3191,-3817,4091,-4307,5197,5674,5890,-7428,-7477,-8361
-0.00023361394,-9070.829,-114.1454,-625,267.5354,-3613,3668,4190,-5041,-5555,-6013,6211,7087,-7466,-7482
-0.00023346252,-3739.679,-11.069314,-488,209.02713,7965,-8030,8082,-8095,-8147,-8163,8196,8250,-8341,-8401
-0.00023342171,-7902.953,-229.83348,-535,229.1989,3386,-3464,4006,4920,-5624,-6028,6075,-6247,-6760,-8284
-0.00023327633,-16439.57,-574.89526,-849,363.94604,-4867,4868,-5247,5351,-5944,6601,7245,-7386,-7960,-8172
-0.00023312139,-11022.233,-294.67886,-708,303.70444,5340,5369,5586,-5938,5947,-6053,-6150,-6295,-7703,-8418
-0.00023260388,-19632.787,-392.52307,-583,250.6407,-3652,-3734,4012,-4125,4894,-5053,5512,-6011,-6925,7425
-0.00023245915,-6059.953,-256.06604,-679,292.09433,2418,-2725,-2807,3739,-4963,5625,-6334,7937,-8202,-8276
-0.0002323005,-2592.704,284.743,-725,312.09573,-4318,4319,4493,-4501,-5214,-5798,-6432,7554,7795,-8228
-0.00023157318,-17591.547,-296.94406,-928,400.73724,-4003,4464,4807,-4887,-5048,5738,-6989,-7871,-8242,8250
-0.00023154703,-16975.904,-440.8228,-420,181.38863,3160,-3431,3478,-3617,-4630,5399,6043,-6518,-6989,-7001
-0.00023153261,-7179.9126,-106.04519,-834,360.20844,-3635,-3690,-3916,4513,-4519,5278,5593,6800,-7883,-8014
-0.00023144699,-9440.677,-486.8792,-733,316.7032,-1348,-1942,-3105,3207,3209,-3544,6681,7724,-7979,-8127
-0.00023131775,-3985.7126,-104.922844,-671,290.07718,1519,2955,-3231,-4332,5200,-5544,-5697,7309,-7660,-8190
-0.0002312088,-8708.935,-173.75475,-696,301.02658,-6461,6648,-6699,-6723,6806,-6897,-7116,-7179,7493,7679
-0.00023080448,-16598.084,-581.13776,-703,304.58682,-5304,5305,-5463,-5638,-6424,6826,-7139,-7471,7746,8298
-0.00023055734,-14255.103,-442.4216,-644,279.32312,3513,4672,5956,-6039,-6420,-6459,-7091,7104,-7836,-8428
