idx,score,depth,combs,netChgRoad,netChgBus,netChgRail,netSavedMinsRoad,netSavedMinsBus,netSavedMinsRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaDkRoad,deltaDkBus,deltaDkRail,deltaLkRoad,deltaLkBus,deltaLkRail,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9,gameState10,gameState11,gameState12,gameState13,gameState14,gameState15,gameState16,gameState17,gameState18,gameState19
13,-1374.5706,20,3.2924053050841498E+19,0,0,1545231,0,0,204.85608,0,0,6863615,-9883.380896985658,-2990.686468162023,12874.06735939374,-166113.18844668122,-34398.74366533869,761773.0235404149,120.847336,42.35894,   6684,6763,   6763,2929,   2929,5738,   5738,5736,   5736,5732,   5732,5751,   5751,6726,   6726,1705,   1705,2357,   2357,2270,   
14,-4163.01,20,7.617226250880344E+22,0,0,1519942,0,0,125.331604,0,0,3143813.8,-16327.268348866499,-3222.944664553989,19550.212986859457,-253762.36819181984,-31026.77748095849,809418.9972936518,60.95647,22.263208,   854,610,   610,915,   915,668,   668,672,   672,585,   585,6266,   6266,3425,   3425,3423,   3423,3420,   3420,3697,   
15,-797.08655,20,1.3055033800711913E+20,0,0,2582979,0,0,211.53659,0,0,4448709,-5275.62156572113,-1778.2880502631683,7053.909613896488,-95728.52559571253,-21212.661372655257,354431.07480900874,120.09803,49.240913,   5735,6763,   6763,2853,   2853,2863,   2863,1214,   1214,6017,   6017,2148,   2148,1983,   1983,6561,   6561,6566,   6566,6594,   
16,-315.75168,20,1.1749693451666227E+19,0,0,359261,0,0,349.7146,0,0,1219951.8,-2840.9236243664045,-914.7323489181349,3755.6559754202726,-59183.88582771664,-14862.010646965566,176524.6919270381,187.43808,62.292145,   6312,6260,   6260,6739,   6739,34,   34,22,   22,4738,   4738,4471,   4471,4417,   4417,4480,   4480,4504,   4504,6158,   
17,-562.63745,20,1.313135011786752E+18,0,0,1213395,0,0,347.2879,0,0,3872850.8,-5876.747094097241,-2313.3413026245867,8190.088395554469,-95617.96403419347,-22570.42150010258,562473.8133525032,169.94595,62.772705,   4316,6395,   6395,6396,   6396,6485,   6485,6430,   6430,4664,   4664,4614,   4614,4611,   4611,4716,   4716,6521,   6521,6495,   
18,-415.527,20,30329329424486400,0,0,820747,0,0,364.75357,0,0,2800533.5,-4018.9812882620326,-1673.4569274197577,5692.43821369647,-69972.60148432708,-19138.457857086458,309483.7698245044,168.39484,67.97402,   6414,4664,   4664,4614,   4614,4611,   4611,4716,   4716,6521,   6521,6495,   6495,6511,   6511,3115,   3115,3117,   3117,3061,   
19,-326.73856,20,666444,0,0,16821,0,0,19.454443,0,0,96618.13,-231.145318640202,-261.1114778435745,492.25679665186453,-2939.8336388455773,-6306.8342984018,16766.513247191884,8.997511,8.997511,   6113,6158,   
20,-508.83875,20,38043587614556160,0,0,1547933,0,0,317.88837,0,0,4620625,-4753.547390885335,-1907.2464185944787,6660.793807037569,-86372.08827497445,-24050.508187916097,416655.4257647158,169.74353,66.25848,   2731,2710,   2710,2758,   2758,2755,   2755,2750,   2750,2838,   2838,2413,   2413,2270,   2270,2273,   2273,5130,   5130,5171,   
21,-5159.173,20,2.1016217145062533E+23,0,0,4483856,0,0,112.687035,0,0,10637296,-25865.207908711564,-5474.367012678189,31339.57491199425,-455964.19985369226,-56870.147441778616,1807915.5480628395,88.37932,26.820417,   3424,897,   897,610,   610,803,   803,6787,   6787,725,   725,742,   742,453,   453,4395,   4395,4393,   4393,4417,   
22,-1239.7147,20,1.2616314642011204E+21,0,0,3727997,0,0,187.94637,0,0,1697543.9,-7650.730169117586,-1542.0668744625327,9192.797045244317,-125932.81492111411,-15962.753892232122,350266.20767565875,101.58209,34.399586,   359,610,   610,615,   615,620,   620,127,   127,151,   151,155,   155,5038,   5038,5037,   5037,5011,   5011,6713,   
